Freq.	V(n018)*10
1.65863909162889e+02	(-3.97193759206332e+01dB,8.87393463315571e+01°)
1.67017583885675e+02	(-3.96591843635895e+01dB,8.87305784254243e+01°)
1.68179283050744e+02	(-3.95989930081427e+01dB,8.87217495469989e+01°)
1.69349062472506e+02	(-3.95388018571069e+01dB,8.87128592724651e+01°)
1.70526978353592e+02	(-3.94786109133352e+01dB,8.87039071750649e+01°)
1.71713087287552e+02	(-3.94184201797208e+01dB,8.86948928250783e+01°)
1.72907446261574e+02	(-3.93582296591972e+01dB,8.86858157898023e+01°)
1.74110112659226e+02	(-3.92980393547387e+01dB,8.86766756335305e+01°)
1.75321144263208e+02	(-3.92378492693612e+01dB,8.86674719175325e+01°)
1.76540599258132e+02	(-3.91776594061229e+01dB,8.86582042000325e+01°)
1.77768536233315e+02	(-3.91174697681244e+01dB,8.86488720361890e+01°)
1.79005014185596e+02	(-3.90572803585096e+01dB,8.86394749780727e+01°)
1.80250092522167e+02	(-3.89970911804664e+01dB,8.86300125746461e+01°)
1.81503831063433e+02	(-3.89369022372273e+01dB,8.86204843717415e+01°)
1.82766290045881e+02	(-3.88767135320696e+01dB,8.86108899120391e+01°)
1.84037530124976e+02	(-3.88165250683165e+01dB,8.86012287350461e+01°)
1.85317612378075e+02	(-3.87563368493377e+01dB,8.85915003770740e+01°)
1.86606598307363e+02	(-3.86961488785497e+01dB,8.85817043712169e+01°)
1.87904549842804e+02	(-3.86359611594170e+01dB,8.85718402473290e+01°)
1.89211529345120e+02	(-3.85757736954520e+01dB,8.85619075320029e+01°)
1.90527599608789e+02	(-3.85155864902166e+01dB,8.85519057485460e+01°)
1.91852823865054e+02	(-3.84553995473221e+01dB,8.85418344169590e+01°)
1.93187265784970e+02	(-3.83952128704303e+01dB,8.85316930539121e+01°)
1.94530989482458e+02	(-3.83350264632541e+01dB,8.85214811727225e+01°)
1.95884059517387e+02	(-3.82748403295583e+01dB,8.85111982833315e+01°)
1.97246540898673e+02	(-3.82146544731600e+01dB,8.85008438922804e+01°)
1.98618499087409e+02	(-3.81544688979300e+01dB,8.84904175026880e+01°)
2.00000000000002e+02	(-3.80942836077926e+01dB,8.84799186142261e+01°)
2.01391110011345e+02	(-3.80340986067273e+01dB,8.84693467230966e+01°)
2.02791895958007e+02	(-3.79739138987688e+01dB,8.84587013220067e+01°)
2.04202425141440e+02	(-3.79137294880086e+01dB,8.84479819001456e+01°)
2.05622765331215e+02	(-3.78535453785947e+01dB,8.84371879431595e+01°)
2.07052984768277e+02	(-3.77933615747334e+01dB,8.84263189331279e+01°)
2.08493152168226e+02	(-3.77331780806895e+01dB,8.84153743485383e+01°)
2.09943336724615e+02	(-3.76729949007875e+01dB,8.84043536642621e+01°)
2.11403608112278e+02	(-3.76128120394121e+01dB,8.83932563515293e+01°)
2.12874036490674e+02	(-3.75526295010094e+01dB,8.83820818779033e+01°)
2.14354692507260e+02	(-3.74924472900872e+01dB,8.83708297072560e+01°)
2.15845647300887e+02	(-3.74322654112164e+01dB,8.83594992997422e+01°)
