Freq.	V(n045)*10
3.03143313302083e+02	(-3.44852238472304e+01dB,8.75779929827857e+01°)
3.05251841792115e+02	(-3.44250847555028e+01dB,8.75611615175750e+01°)
3.07375036257606e+02	(-3.43649465933050e+01dB,8.75442132912287e+01°)
3.09512998708482e+02	(-3.43048093734889e+01dB,8.75271474980503e+01°)
3.11665831864204e+02	(-3.42446731090824e+01dB,8.75099633268710e+01°)
3.13833639158704e+02	(-3.41845378132918e+01dB,8.74926599610148e+01°)
3.16016524745355e+02	(-3.41244034995041e+01dB,8.74752365782628e+01°)
3.18214593501971e+02	(-3.40642701812894e+01dB,8.74576923508174e+01°)
3.20427951035853e+02	(-3.40041378724035e+01dB,8.74400264452663e+01°)
3.22656703688855e+02	(-3.39440065867903e+01dB,8.74222380225462e+01°)
3.24900958542498e+02	(-3.38838763385844e+01dB,8.74043262379067e+01°)
3.27160823423117e+02	(-3.38237471421135e+01dB,8.73862902408737e+01°)
3.29436406907034e+02	(-3.37636190119012e+01dB,8.73681291752123e+01°)
3.31727818325781e+02	(-3.37034919626692e+01dB,8.73498421788903e+01°)
3.34035167771352e+02	(-3.36433660093407e+01dB,8.73314283840407e+01°)
3.36358566101490e+02	(-3.35832411670421e+01dB,8.73128869169245e+01°)
3.38698124945015e+02	(-3.35231174511067e+01dB,8.72942168978932e+01°)
3.41053956707187e+02	(-3.34629948770768e+01dB,8.72754174413509e+01°)
3.43426174575106e+02	(-3.34028734607067e+01dB,8.72564876557165e+01°)
3.45814892523151e+02	(-3.33427532179655e+01dB,8.72374266433854e+01°)
3.48220225318454e+02	(-3.32826341650401e+01dB,8.72182335006915e+01°)
3.50642288526419e+02	(-3.32225163183377e+01dB,8.71989073178682e+01°)
3.53081198516267e+02	(-3.31623996944892e+01dB,8.71794471790099e+01°)
3.55537072466633e+02	(-3.31022843103521e+01dB,8.71598521620332e+01°)
3.58010028371194e+02	(-3.30421701830131e+01dB,8.71401213386376e+01°)
3.60500185044337e+02	(-3.29820573297916e+01dB,8.71202537742660e+01°)
3.63007662126869e+02	(-3.29219457682426e+01dB,8.71002485280656e+01°)
3.65532580091765e+02	(-3.28618355161598e+01dB,8.70801046528479e+01°)
3.68075060249955e+02	(-3.28017265915788e+01dB,8.70598211950487e+01°)
3.70635224756154e+02	(-3.27416190127803e+01dB,8.70393971946881e+01°)
3.73213196614728e+02	(-3.26815127982933e+01dB,8.70188316853302e+01°)
3.75809099685610e+02	(-3.26214079668985e+01dB,8.69981236940426e+01°)
3.78423058690244e+02	(-3.25613045376315e+01dB,8.69772722413555e+01°)
3.81055199217580e+02	(-3.25012025297863e+01dB,8.69562763412210e+01°)
3.83705647730111e+02	(-3.24411019629185e+01dB,8.69351350009717e+01°)
3.86374531569944e+02	(-3.23810028568488e+01dB,8.69138472212798e+01°)
3.89061978964920e+02	(-3.23209052316668e+01dB,8.68924119961150e+01°)
3.91768119034777e+02	(-3.22608091077341e+01dB,8.68708283127036e+01°)
3.94493081797350e+02	(-3.22007145056882e+01dB,8.68490951514856e+01°)
3.97236998174820e+02	(-3.21406214464457e+01dB,8.68272114860735e+01°)
4.00000000000006e+02	(-3.20805299512067e+01dB,8.68051762832093e+01°)
4.02782220022694e+02	(-3.20204400414578e+01dB,8.67829885027226e+01°)
4.05583791916018e+02	(-3.19603517389762e+01dB,8.67606470974873e+01°)
4.08404850282884e+02	(-3.19002650658333e+01dB,8.67381510133790e+01°)
4.11245530662433e+02	(-3.18401800443989e+01dB,8.67154991892321e+01°)
4.14105969536557e+02	(-3.17800966973448e+01dB,8.66926905567962e+01°)
4.16986304336455e+02	(-3.17200150476488e+01dB,8.66697240406926e+01°)
4.19886673449233e+02	(-3.16599351185986e+01dB,8.66465985583710e+01°)
4.22807216224559e+02	(-3.15998569337964e+01dB,8.66233130200650e+01°)
4.25748072981351e+02	(-3.15397805171620e+01dB,8.65998663287486e+01°)
4.28709385014524e+02	(-3.14797058929378e+01dB,8.65762573800918e+01°)
4.31691294601778e+02	(-3.14196330856928e+01dB,8.65524850624159e+01°)
4.34693945010430e+02	(-3.13595621203263e+01dB,8.65285482566490e+01°)
4.37717480504303e+02	(-3.12994930220732e+01dB,8.65044458362812e+01°)
4.40762046350651e+02	(-3.12394258165072e+01dB,8.64801766673195e+01°)
4.43827788827145e+02	(-3.11793605295461e+01dB,8.64557396082428e+01°)
4.46914855228895e+02	(-3.11192971874558e+01dB,8.64311335099559e+01°)
4.50023393875531e+02	(-3.10592358168549e+01dB,8.64063572157446e+01°)
4.53153554118327e+02	(-3.09991764447193e+01dB,8.63814095612293e+01°)
4.56305486347377e+02	(-3.09391190983869e+01dB,8.63562893743197e+01°)
4.59479341998822e+02	(-3.08790638055618e+01dB,8.63309954751678e+01°)
4.62675273562123e+02	(-3.08190105943196e+01dB,8.63055266761221e+01°)
4.65893434587390e+02	(-3.07589594931120e+01dB,8.62798817816809e+01°)
4.69133979692759e+02	(-3.06989105307714e+01dB,8.62540595884456e+01°)
4.72397064571820e+02	(-3.06388637365159e+01dB,8.62280588850738e+01°)
4.75682846001096e+02	(-3.05788191399545e+01dB,8.62018784522322e+01°)
4.78991481847580e+02	(-3.05187767710918e+01dB,8.61755170625489e+01°)
4.82323131076312e+02	(-3.04587366603332e+01dB,8.61489734805669e+01°)
4.85677953758027e+02	(-3.03986988384898e+01dB,8.61222464626953e+01°)
4.89056111076836e+02	(-3.03386633367841e+01dB,8.60953347571625e+01°)
4.92457765337975e+02	(-3.02786301868546e+01dB,8.60682371039674e+01°)
4.95883079975603e+02	(-3.02185994207617e+01dB,8.60409522348318e+01°)
4.99332219560653e+02	(-3.01585710709924e+01dB,8.60134788731516e+01°)
5.02805349808740e+02	(-3.00985451704664e+01dB,8.59858157339485e+01°)
5.06302637588121e+02	(-3.00385217525412e+01dB,8.59579615238213e+01°)
5.09824250927714e+02	(-2.99785008510178e+01dB,8.59299149408970e+01°)
5.13370359025171e+02	(-2.99184825001460e+01dB,8.59016746747817e+01°)
5.16941132255006e+02	(-2.98584667346307e+01dB,8.58732394065112e+01°)
5.20536742176783e+02	(-2.97984535896369e+01dB,8.58446078085020e+01°)
5.24157361543355e+02	(-2.97384431007961e+01dB,8.58157785445015e+01°)
5.27803164309167e+02	(-2.96784353042120e+01dB,8.57867502695383e+01°)
5.31474325638614e+02	(-2.96184302364662e+01dB,8.57575216298721e+01°)
5.35171021914455e+02	(-2.95584279346245e+01dB,8.57280912629440e+01°)
5.38893430746286e+02	(-2.94984284362428e+01dB,8.56984577973262e+01°)
5.42641730979079e+02	(-2.94384317793735e+01dB,8.56686198526714e+01°)
5.46416102701768e+02	(-2.93784380025714e+01dB,8.56385760396623e+01°)
5.50216727255908e+02	(-2.93184471449001e+01dB,8.56083249599610e+01°)
5.54043787244380e+02	(-2.92584592459383e+01dB,8.55778652061583e+01°)
5.57897466540173e+02	(-2.91984743457864e+01dB,8.55471953617223e+01°)
5.61777950295209e+02	(-2.91384924850728e+01dB,8.55163140009474e+01°)
5.65685424949249e+02	(-2.90785137049606e+01dB,8.54852196889031e+01°)
5.69620078238839e+02	(-2.90185380471542e+01dB,8.54539109813822e+01°)
5.73582099206342e+02	(-2.89585655539057e+01dB,8.54223864248495e+01°)
5.77571678209009e+02	(-2.88985962680224e+01dB,8.53906445563899e+01°)
5.81589006928135e+02	(-2.88386302328729e+01dB,8.53586839036565e+01°)
5.85634278378261e+02	(-2.87786674923944e+01dB,8.53265029848183e+01°)
5.89707686916452e+02	(-2.87187080910998e+01dB,8.52941003085085e+01°)
5.93809428251631e+02	(-2.86587520740844e+01dB,8.52614743737714e+01°)
5.97939699453987e+02	(-2.85987994870335e+01dB,8.52286236700106e+01°)
6.02098698964439e+02	(-2.85388503762293e+01dB,8.51955466769361e+01°)
6.06286626604171e+02	(-2.84789047885584e+01dB,8.51622418645114e+01°)
6.10503683584236e+02	(-2.84189627715192e+01dB,8.51287076929008e+01°)
6.14750072515217e+02	(-2.83590243732291e+01dB,8.50949426124161e+01°)
6.19025997416968e+02	(-2.82990896424325e+01dB,8.50609450634638e+01°)
6.23331663728412e+02	(-2.82391586285079e+01dB,8.50267134764913e+01°)
6.27667278317413e+02	(-2.81792313814762e+01dB,8.49922462719341e+01°)
6.32033049490714e+02	(-2.81193079520079e+01dB,8.49575418601615e+01°)
6.36429187003948e+02	(-2.80593883914314e+01dB,8.49225986414236e+01°)
6.40855902071711e+02	(-2.79994727517407e+01dB,8.48874150057970e+01°)
6.45313407377714e+02	(-2.79395610856036e+01dB,8.48519893331312e+01°)
6.49801917085002e+02	(-2.78796534463698e+01dB,8.48163199929942e+01°)
6.54321646846238e+02	(-2.78197498880791e+01dB,8.47804053446186e+01°)
6.58872813814072e+02	(-2.77598504654694e+01dB,8.47442437368475e+01°)
6.63455636651567e+02	(-2.76999552339856e+01dB,8.47078335080793e+01°)
6.68070335542709e+02	(-2.76400642497877e+01dB,8.46711729862142e+01°)
6.72717132202986e+02	(-2.75801775697594e+01dB,8.46342604885988e+01°)
6.77396249890036e+02	(-2.75202952515169e+01dB,8.45970943219717e+01°)
6.82107913414380e+02	(-2.74604173534172e+01dB,8.45596727824087e+01°)
6.86852349150217e+02	(-2.74005439345676e+01dB,8.45219941552676e+01°)
6.91629785046307e+02	(-2.73406750548339e+01dB,8.44840567151333e+01°)
6.96440450636914e+02	(-2.72808107748498e+01dB,8.44458587257627e+01°)
7.01284577052843e+02	(-2.72209511560260e+01dB,8.44073984400292e+01°)
7.06162397032539e+02	(-2.71610962605591e+01dB,8.43686740998676e+01°)
7.11074144933271e+02	(-2.71012461514409e+01dB,8.43296839362183e+01°)
7.16020056742393e+02	(-2.70414008924682e+01dB,8.42904261689721e+01°)
7.21000370088680e+02	(-2.69815605482516e+01dB,8.42508990069143e+01°)
7.26015324253744e+02	(-2.69217251842255e+01dB,8.42111006476692e+01°)
7.31065160183536e+02	(-2.68618948666576e+01dB,8.41710292776436e+01°)
7.36150120499916e+02	(-2.68020696626586e+01dB,8.41306830719717e+01°)
7.41270449512313e+02	(-2.67422496401920e+01dB,8.40900601944585e+01°)
7.46426393229462e+02	(-2.66824348680842e+01dB,8.40491587975240e+01°)
7.51618199371226e+02	(-2.66226254160342e+01dB,8.40079770221465e+01°)
7.56846117380493e+02	(-2.65628213546240e+01dB,8.39665129978070e+01°)
7.62110398435167e+02	(-2.65030227553289e+01dB,8.39247648424321e+01°)
7.67411295460228e+02	(-2.64432296905273e+01dB,8.38827306623380e+01°)
7.72749063139894e+02	(-2.63834422335117e+01dB,8.38404085521737e+01°)
7.78123957929846e+02	(-2.63236604584989e+01dB,8.37977965948646e+01°)
7.83536238069559e+02	(-2.62638844406405e+01dB,8.37548928615555e+01°)
7.88986163594705e+02	(-2.62041142560342e+01dB,8.37116954115537e+01°)
7.94473996349647e+02	(-2.61443499817338e+01dB,8.36682022922726e+01°)
8.00000000000018e+02	(-2.60845916957608e+01dB,8.36244115391742e+01°)
8.05564440045393e+02	(-2.60248394771151e+01dB,8.35803211757124e+01°)
8.11167583832042e+02	(-2.59650934057860e+01dB,8.35359292132755e+01°)
8.16809700565773e+02	(-2.59053535627640e+01dB,8.34912336511295e+01°)
8.22491061324872e+02	(-2.58456200300514e+01dB,8.34462324763602e+01°)
8.28211939073121e+02	(-2.57858928906744e+01dB,8.34009236638162e+01°)
8.33972608672916e+02	(-2.57261722286943e+01dB,8.33553051760516e+01°)
8.39773346898473e+02	(-2.56664581292193e+01dB,8.33093749632679e+01°)
8.45614432449124e+02	(-2.56067506784160e+01dB,8.32631309632569e+01°)
8.51496145962708e+02	(-2.55470499635218e+01dB,8.32165711013427e+01°)
8.57418770029054e+02	(-2.54873560728564e+01dB,8.31696932903240e+01°)
8.63382589203562e+02	(-2.54276690958344e+01dB,8.31224954304165e+01°)
8.69387890020867e+02	(-2.53679891229770e+01dB,8.30749754091945e+01°)
8.75434961008612e+02	(-2.53083162459246e+01dB,8.30271311015332e+01°)
8.81524092701309e+02	(-2.52486505574494e+01dB,8.29789603695505e+01°)
8.87655577654297e+02	(-2.51889921514678e+01dB,8.29304610625488e+01°)
8.93829710457797e+02	(-2.51293411230529e+01dB,8.28816310169569e+01°)
9.00046787751069e+02	(-2.50696975684477e+01dB,8.28324680562712e+01°)
9.06307108236660e+02	(-2.50100615850778e+01dB,8.27829699909979e+01°)
9.12610972694761e+02	(-2.49504332715646e+01dB,8.27331346185939e+01°)
9.18958683997650e+02	(-2.48908127277380e+01dB,8.26829597234086e+01°)
9.25350547124252e+02	(-2.48312000546505e+01dB,8.26324430766247e+01°)
9.31786869174787e+02	(-2.47715953545898e+01dB,8.25815824362000e+01°)
9.38267959385526e+02	(-2.47119987310929e+01dB,8.25303755468082e+01°)
9.44794129143647e+02	(-2.46524102889594e+01dB,8.24788201397798e+01°)
9.51365692002200e+02	(-2.45928301342657e+01dB,8.24269139330431e+01°)
9.57982963695166e+02	(-2.45332583743785e+01dB,8.23746546310652e+01°)
9.64646262152632e+02	(-2.44736951179691e+01dB,8.23220399247926e+01°)
9.71355907516061e+02	(-2.44141404750275e+01dB,8.22690674915916e+01°)
9.78112222153679e+02	(-2.43545945568768e+01dB,8.22157349951892e+01°)
9.84915530675957e+02	(-2.42950574761876e+01dB,8.21620400856130e+01°)
9.91766159951214e+02	(-2.42355293469926e+01dB,8.21079803991320e+01°)
9.98664439121314e+02	(-2.41760102847012e+01dB,8.20535535581965e+01°)
1.00561069961749e+03	(-2.41165004061148e+01dB,8.19987571713780e+01°)
1.01260527517625e+03	(-2.40569998294413e+01dB,8.19435888333097e+01°)
1.01964850185544e+03	(-2.39975086743105e+01dB,8.18880461246255e+01°)
1.02674071805035e+03	(-2.39380270617894e+01dB,8.18321266119004e+01°)
1.03388226451002e+03	(-2.38785551143977e+01dB,8.17758278475896e+01°)
1.04107348435357e+03	(-2.38190929561231e+01dB,8.17191473699682e+01°)
1.04831472308672e+03	(-2.37596407124377e+01dB,8.16620827030704e+01°)
1.05560632861834e+03	(-2.37001985103130e+01dB,8.16046313566284e+01°)
1.06294865127724e+03	(-2.36407664782369e+01dB,8.15467908260119e+01°)
1.07034204382892e+03	(-2.35813447462291e+01dB,8.14885585921665e+01°)
1.07778686149258e+03	(-2.35219334458581e+01dB,8.14299321215527e+01°)
1.08528346195817e+03	(-2.34625327102573e+01dB,8.13709088660843e+01°)
1.09283220540354e+03	(-2.34031426741421e+01dB,8.13114862630668e+01°)
1.10043345451182e+03	(-2.33437634738264e+01dB,8.12516617351359e+01°)
1.10808757448877e+03	(-2.32843952472400e+01dB,8.11914326901950e+01°)
1.11579493308035e+03	(-2.32250381339454e+01dB,8.11307965213538e+01°)
1.12355590059043e+03	(-2.31656922751557e+01dB,8.10697506068654e+01°)
1.13137084989851e+03	(-2.31063578137518e+01dB,8.10082923100644e+01°)
1.13924015647769e+03	(-2.30470348943002e+01dB,8.09464189793038e+01°)
1.14716419841269e+03	(-2.29877236630711e+01dB,8.08841279478926e+01°)
1.15514335641803e+03	(-2.29284242680565e+01dB,8.08214165340325e+01°)
1.16317801385628e+03	(-2.28691368589884e+01dB,8.07582820407548e+01°)
1.17126855675653e+03	(-2.28098615873575e+01dB,8.06947217558572e+01°)
1.17941537383291e+03	(-2.27505986064316e+01dB,8.06307329518401e+01°)
