Distance_(pixels),Gray_Value
642,41.1856
643,40.7006
644,40.2335
645,39.2096
646,38.2455
647,38.3533
648,37.7784
649,37.0599
650,36.3533
651,35.8024
652,35.6766
653,35.3772
654,35.0958
655,34.7784
656,34.2156
657,33.9222
658,33.7725
659,33.6168
660,33.2455
661,33.1078
662,32.7844
663,32.7365
664,32.5868
665,32.3952
666,32.5689
667,32.4132
668,32.5449
669,32.4671
670,32.2635
671,32.0419
672,32.0419
673,32.0120
674,31.8204
675,32.1976
676,32.3952
677,32.6347
678,32.6467
679,32.6467
680,32.9581
681,33.2156
682,33.3473
683,33.5988
684,33.8743
685,34.3533
686,34.7305
687,34.7305
688,35.4491
689,35.8563
690,36.1078
691,36.3054
692,36.7725
693,37.1737
694,37.5569
695,38.3054
696,38.7784
697,39.5509
698,40.1497
699,41.0778
700,41.4910
701,42.3892
702,43.0659
703,44.1437
704,45.1138
705,45.7186
706,46.4790
707,47.3713
708,48.4251
709,49.4970
710,50.4551
711,51.7485
712,52.4491
713,53.0000
714,53.9760
715,54.6048
716,55.3832
717,56.4311
718,56.7964
719,57.5988
720,58.1856
721,58.9222
722,59.2994
723,60.2934
724,60.7964
725,61.2754
726,61.7365
727,62.4790
728,62.8144
729,63.1078
730,63.6766
731,63.9401
732,64.2216
733,64.8743
734,65.2216
735,65.4910
736,65.5210
737,66.0659
738,65.8503
739,66.0778
740,66.2335
741,66.1617
742,66.0778
743,66.1976
744,65.9940
745,65.7545
746,65.7725
747,65.6287
748,65.3174
749,65.1497
750,64.6527
751,64.2575
752,63.9461
753,63.5988
754,63.1198
755,62.8383
756,62.5210
757,62.1677
758,61.5329
759,61.1557
760,60.8204
761,60.3952
762,59.9401
763,59.3473
764,59.0000
765,58.6587
766,58.2994
767,57.8802
768,57.7485
769,57.4431
770,56.8922
771,56.6647
772,56.0838
773,56.0539
774,55.5569
775,55.1257
776,55.0958
777,54.7904
778,54.7784
779,54.5150
780,54.4491
781,54.4132
782,54.2754
783,54.2156
784,54.3293
785,54.2335
786,54.1976
787,54.3174
788,54.5030
789,54.6108
790,54.7246
791,55.0838
792,55.0000
793,55.3832
794,55.4611
795,55.8263
796,56.0060
797,56.6647
798,56.7006
799,56.9760
800,57.4671
801,57.8323
802,58.1856
803,58.5749
804,59.1437
805,59.4671
806,59.8862
807,60.2814
808,60.8084
809,61.1916
810,61.6467
811,62.1198
812,62.6587
813,63.0659
814,63.3413
815,63.7784
816,64.2635
817,64.5928
818,64.9401
819,65.1677
820,65.7186
821,65.9461
822,66.3892
823,66.5689
824,66.5928
825,66.6826
826,67.0000
827,66.8024
828,66.8443
829,67.0060
830,67.0898
831,66.9641
832,66.7006
833,66.6587
834,66.4970
835,66.3174
836,66.0060
837,65.7305
838,65.3234
839,64.9102
840,64.7365
841,64.0958
842,63.7485
843,63.1018
844,62.7246
845,62.2395
846,61.6287
847,60.9222
848,60.3174
849,59.6826
850,59.0419
851,58.5569
852,58.0120
853,57.0000
854,56.3713
855,55.8683
856,55.0599
857,54.1497
858,53.2156
859,52.3413
860,51.5749
861,50.5629
862,49.6707
863,48.3174
864,47.5449
865,46.7545
866,46.1437
867,44.9581
868,44.2814
869,43.6287
870,43.0479
871,42.2994
872,41.6886
873,41.0120
874,40.1138
875,40.0120
876,39.3892
877,38.9940
878,38.3653
879,37.9341
880,37.5449
881,37.2395
882,36.8802
883,36.6287
884,36.0719
885,35.8144
886,35.4491
887,35.4132
888,35.0299
889,34.7665
890,34.8204
891,34.2395
892,34.5210
893,34.2515
894,34.1437
895,34.0180
896,33.9940
897,34.0419
898,33.8084
899,33.9760
900,33.9341
901,33.8144
902,33.7725
903,34.1677
904,34.1377
905,33.9581
906,34.3952
907,34.6287
908,34.5988
909,34.8802
910,34.9820
911,35.0898
912,35.6766
913,35.8263
914,35.8503
915,36.2635
916,37.0659
917,37.3653
918,37.7006
919,38.4012
920,38.6707
921,39.1377
922,39.5329
923,40.1976
924,40.4790
925,41.1138
926,42.2036
927,42.7784
928,43.6587
929,44.4671
930,45.1317
931,45.8443
932,46.8683
933,47.7665
934,48.6168
935,49.8743
936,50.6587
937,51.3593
938,52.3892
939,53.2874
940,54.1557
941,54.8862
942,55.3174
943,56.0419
944,56.9401
945,57.6826
946,58.3234
947,58.9042
948,59.3114
949,59.7725
950,60.4311
951,61.3892
952,61.7665
953,62.5030
954,63.1737
955,63.4491
956,63.8802
957,64.3772
958,64.5928
959,65.1796
960,65.5868
961,65.8743
962,66.2814
963,66.3353
964,66.8383
965,66.9162
966,67.1078
967,67.1078
968,67.5030
969,67.5269
970,67.6287
971,67.6048
972,67.4850
973,67.5988
974,67.0419
975,66.8862
976,66.8862
977,66.5569
978,66.3473
979,65.8862
980,65.5629
981,65.1856
982,64.8323
983,64.4012
984,63.9760
985,63.5389
986,63.1796
987,62.9042
988,62.5210
989,62.2335
990,61.7425
991,61.4551
992,60.9341
993,60.4192
994,59.9401
995,59.3413
996,59.3473
997,58.9581
998,58.7844
999,58.3353
1000,57.8144
1001,57.8204
1002,57.2754
1003,57.2814
1004,56.9341
1005,56.8503
1006,56.6707
1007,56.0838
1008,56.1677
1009,56.1617
1010,56.0659
1011,55.9341
1012,55.5449
1013,55.5449
1014,55.8503
1015,55.9880
1016,55.8263
1017,55.7964
1018,55.9222
1019,56.0060
1020,56.1796
1021,56.3952
1022,56.6527
1023,56.8084
1024,57.0838
1025,57.3772
1026,57.5210
1027,57.7305
1028,58.0958
1029,58.4731
1030,58.8263
1031,59.0479
1032,59.6048
1033,60.1198
1034,60.3892
1035,60.7126
1036,61.4611
1037,61.8204
1038,62.5150
1039,62.9940
1040,63.4192
1041,63.7305
1042,64.2874
1043,64.5808
1044,65.0419
1045,65.3593
1046,66.5988
1047,66.5210
1048,66.8024
1049,67.1377
1050,67.4311
1051,67.6168
1052,67.6527
1053,67.9281
1054,68.2275
1055,68.5629
1056,68.7365
1057,68.5030
1058,68.6707
1059,68.5269
1060,68.4192
1061,68.4491
1062,68.0479
1063,67.9281
1064,67.7006
1065,67.6707
1066,67.3533
1067,67.0898
1068,66.7904
1069,66.3713
1070,66.0180
1071,65.4431
1072,65.0180
1073,64.7725
1074,63.9880
1075,63.5509
1076,63.1078
1077,62.5449
1078,61.7485
1079,61.4371
1080,60.6647
1081,59.8563
1082,59.4371
1083,58.4850
1084,57.7305
1085,57.3174
1086,56.5868
1087,55.7904
1088,55.1018
1089,54.4850
1090,53.7904
1091,53.1138
1092,51.9701
1093,50.7725
1094,49.8204
1095,48.7844
1096,48.2635
1097,47.3533
1098,46.4910
1099,45.6407
1100,44.9521
1101,44.1916
1102,43.4551
1103,42.7126
1104,41.9820
1105,41.6886
1106,41.1737
1107,40.4910
1108,39.8204
1109,39.3114
1110,39.1677
1111,38.4790
1112,38.0659
1113,37.7904
1114,37.4192
1115,37.1078
1116,36.9880
1117,36.7246
1118,36.4012
1119,36.2994
1120,36.4431
1121,35.8563
1122,35.3772
1123,35.2754
1124,35.2635
1125,35.4671
1126,35.0479
1127,35.1737
1128,35.1916
1129,35.1856
1130,35.3892
1131,35.3234
1132,35.0838
1133,35.1557
1134,35.3234
1135,35.7665
1136,35.7425
1137,35.6587
1138,36.0958
1139,36.1437
1140,36.0060
1141,36.6347
1142,36.9281
1143,37.1437
1144,37.7365
1145,37.7844
1146,38.0838
1147,38.5389
1148,38.6287
1149,39.3533
1150,39.6587
1151,39.8383
1152,40.3653
1153,40.9042
1154,41.8204
1155,42.4251
1156,43.0479
1157,43.3952
1158,44.3832
1159,45.1557
1160,45.8443
1161,46.9581
1162,47.7186
1163,48.6766
1164,49.5030
1165,50.3593
1166,51.0599
1167,51.9102
1168,52.7126
1169,53.7126
1170,54.4132
1171,54.8084
1172,55.5090
1173,56.4910
1174,57.0120
1175,57.7964
1176,58.5210
1177,59.2335
1178,59.6467
1179,60.2335
1180,61.0838
1181,61.6467
1182,62.2994
1183,62.6347
1184,63.2455
1185,63.8323
1186,64.5329
1187,64.9281
1188,65.2275
1189,65.7126
1190,66.2036
1191,66.4970
1192,66.8503
1193,67.2395
1194,67.2335
1195,67.7665
1196,68.1078
1197,68.2575
1198,68.1317
1199,68.2575
1200,68.2695
1201,68.5329
1202,68.5509
1203,68.2515
1204,68.2156
1205,68.1257
1206,68.0060
1207,67.8024
1208,67.5030
1209,67.2156
1210,67.0359
1211,66.6647
1212,66.3593
1213,65.7784
1214,65.5269
1215,64.5509
1216,64.4671
1217,64.3293
1218,63.8443
1219,63.4910
1220,63.0299
1221,62.5928
1222,62.6048
1223,61.9281
1224,61.6228
1225,61.4371
1226,60.9940
1227,60.4311
1228,60.1617
1229,59.7964
1230,59.4790
1231,59.2455
1232,58.5928
1233,58.3772
1234,58.2216
1235,57.9222
1236,57.4551
1237,57.2754
1238,57.4731
1239,56.9880
1240,56.7964
1241,56.9820
1242,56.7665
1243,56.4491
1244,56.5329
1245,56.5449
1246,56.4072
1247,56.3653
1248,56.3234
1249,56.6766
1250,56.6587
1251,56.7605
1252,56.7904
1253,56.9581
1254,57.2814
1255,57.3772
1256,57.6228
1257,57.5988
1258,57.8683
1259,58.3713
1260,58.7126
1261,59.1437
1262,59.4311
1263,59.5928
1264,60.1916
1265,60.4611
1266,60.9701
1267,61.3413
1268,61.6766
1269,62.2874
1270,62.7126
1271,62.9581
1272,63.3892
1273,63.9820
1274,64.2515
1275,64.5449
1276,65.5868
1277,65.4072
1278,65.8024
1279,66.3114
1280,66.9401
1281,67.3593
1282,67.6108
1283,68.2096
1284,68.5808
1285,68.6826
1286,68.8383
1287,69.2096
1288,68.9940
1289,69.1737
1290,69.2934
1291,69.3054
1292,69.3473
1293,69.2635
1294,68.8683
1295,68.8683
1296,68.5868
1297,68.4192
1298,68.1796
1299,67.7186
1300,67.4371
1301,67.2096
1302,66.6946
1303,66.2755
1304,65.8802
1305,65.4192
1306,64.9940
1307,64.4371
1308,63.7545
1309,62.9521
1310,62.6467
1311,61.9042
1312,61.5868
1313,61.0719
1314,60.2874
1315,59.8263
1316,58.8084
1317,58.2036
1318,57.5928
1319,57.0299
1320,56.2096
1321,55.5569
1322,54.7066
1323,53.9461
1324,53.2814
1325,52.5030
1326,51.6886
1327,50.1856
1328,49.6347
1329,48.7784
1330,47.7545
1331,46.9162
1332,46.1317
1333,45.0958
1334,44.7365
1335,43.7605
1336,43.1198
1337,42.3713
1338,42.0778
1339,41.1916
1340,40.8323
1341,40.4371
1342,39.8323
1343,39.3832
1344,38.9581
1345,38.7725
1346,38.2754
1347,37.7784
1348,37.6766
1349,37.3533
1350,36.9521
1351,36.9581
1352,36.5928
1353,36.2754
1354,36.2874
1355,36.1856
1356,36.1856
1357,36.0359
1358,35.9042
1359,36.1078
1360,36.0599
1361,35.5808
1362,35.7904
1363,35.7066
1364,35.2814
1365,35.2575
1366,35.7904
1367,35.1138
1368,35.3114
1369,35.7964
1370,35.4731
1371,35.3533
1372,35.6647
1373,36.0539
1374,35.9820
1375,35.8802
1376,36.5749
1377,37.1138
1378,37.2575
1379,37.1796
1380,38.2515
1381,38.8383
1382,39.0778
1383,39.2335
1384,39.6048
1385,40.4012
1386,40.6886
1387,41.0479
1388,41.5629
1389,42.0898
1390,42.5749
1391,43.4551
1392,44.4192
1393,44.9401
1394,45.5030
1395,46.8204
1396,47.9521
1397,48.7425
1398,49.7126
1399,50.4611
1400,51.3413
1401,51.9042
1402,52.6647
1403,53.7126
1404,54.2096
1405,54.5988
1406,55.3293
1407,56.1677
1408,56.7605
1409,57.3892
1410,58.1976
1411,58.6826
1412,59.5090
1413,60.0120
1414,60.8503
1415,61.1916
1416,61.6946
1417,62.3413
1418,62.9401
1419,63.4850
1420,64.1018
1421,64.6647
1422,65.1377
1423,65.7126
1424,65.9701
1425,66.5090
1426,66.8084
1427,67.1737
1428,67.6048
1429,67.8323
1430,68.0719
1431,68.2874
1432,68.7126
1433,68.9521
1434,68.9641
1435,69.0239
1436,69.0419
1437,68.9281
1438,68.9341
1439,68.8144
1440,68.4910
1441,68.3174
1442,68.1796
1443,68.0539
1444,67.7665
1445,67.4970
1446,66.9880
1447,66.6467
1448,66.2994
1449,66.0479
1450,65.6467
1451,65.3653
1452,64.8024
1453,64.3353
1454,63.9940
1455,63.6108
1456,63.4790
1457,63.0180
1458,62.5150
1459,62.0120
1460,61.5449
1461,61.0719
1462,60.7665
1463,60.5689
1464,60.4311
1465,59.6527
1466,59.3713
1467,58.9281
1468,58.6347
1469,58.3054
1470,57.9222
1471,57.5449
1472,57.7126
1473,57.2395
1474,57.0419
1475,57.0000
1476,56.9581
1477,56.5868
1478,56.8263
1479,56.7006
1480,56.3473
1481,56.4850
1482,56.3832
1483,56.2216
1484,56.2874
1485,56.6766
1486,56.5629
1487,56.9461
1488,56.9461
1489,56.8323
1490,57.2575
1491,57.5150
1492,57.7305
1493,57.9521
1494,58.1497
1495,58.3473
1496,58.5449
1497,59.1856
1498,59.5868
1499,59.8862
1500,60.2335
1501,60.6168
1502,60.9102
1503,61.6168
1504,61.9281
1505,62.2455
1506,62.6946
1507,63.1677
1508,63.4192
1509,63.8024
1510,64.4431
1511,64.9401
1512,65.2096
1513,65.5629
1514,66.1257
1515,66.5749
1516,66.8922
1517,67.0659
1518,67.5928
1519,67.8263
1520,68.1796
1521,68.6886
1522,68.6826
1523,68.6886
1524,69.2036
1525,69.1437
1526,69.2335
1527,69.2275
1528,69.2934
1529,69.5269
1530,69.1317
1531,69.1856
1532,69.0898
1533,68.7365
1534,68.4910
1535,68.1856
1536,67.9222
1537,67.4731
1538,67.1377
1539,66.8084
1540,66.2395
1541,65.6587
1542,65.3114
1543,64.5988
1544,64.1377
1545,63.8563
1546,63.0479
1547,62.5090
1548,61.6108
1549,61.2156
1550,60.5090
1551,59.9880
1552,59.4731
1553,58.5030
1554,57.7904
1555,56.9880
1556,56.3174
1557,55.7964
1558,55.0659
1559,54.2395
1560,53.2874
1561,52.9641
1562,51.9042
1563,50.9880
1564,50.1198
1565,48.8982
1566,47.9880
1567,46.8802
1568,46.2575
1569,45.8024
1570,45.0659
1571,44.1856
1572,43.3533
1573,42.8922
1574,42.3832
1575,41.8563
1576,40.9341
1577,40.4251
1578,40.0479
1579,39.8383
1580,39.2395
1581,38.5090
1582,38.5090
1583,38.0958
1584,37.6707
1585,37.2395
1586,36.6287
1587,36.3832
1588,36.5629
1589,36.3653
1590,35.9940
1591,35.7665
1592,35.2695
1593,35.1377
1594,35.4371
1595,35.0240
1596,34.9521
1597,35.1796
1598,35.1497
1599,34.7425
1600,34.8383
1601,34.8084
1602,34.6048
1603,35.0778
1604,34.8802
1605,34.9341
1606,35.0719
1607,35.1257
1608,35.1018
1609,35.3174
1610,35.5689
1611,35.7246
1612,35.9222
1613,36.2575
1614,36.4910
1615,36.8204
1616,37.2275
1617,37.6766
1618,37.8144
1619,38.0539
1620,38.6347
1621,38.8204
1622,39.1617
1623,40.0120
1624,40.2156
1625,40.9341
1626,41.5389
1627,42.1677
1628,42.2515
1629,43.2874
1630,44.0719
1631,44.7964
1632,45.3054
1633,46.5449
1634,46.9820
1635,47.8263
1636,48.6407
1637,49.8024
1638,50.5449
1639,51.1617
1640,52.4311
1641,53.1617
1642,53.4431
1643,53.9162
1644,54.7126
1645,55.7186
1646,56.4850
1647,56.9341
1648,57.5210
1649,58.4371
1650,59.1856
1651,59.6707
1652,60.3713
1653,60.9701
1654,61.7725
1655,62.2754
1656,62.8862
1657,63.4491
1658,64.1198
1659,64.6228
1660,64.9940
1661,65.2994
1662,65.9761
1663,66.4611
1664,66.9641
1665,67.4072
1666,67.8503
1667,68.1138
1668,68.4551
1669,68.2575
1670,68.9401
1671,68.9940
1672,68.9281
1673,69.2156
1674,69.5928
1675,69.5210
1676,69.2635
1677,69.2755
1678,69.4371
1679,69.0299
1680,68.8323
1681,68.9581
1682,68.4731
1683,68.0419
1684,67.6826
1685,67.5629
1686,67.2455
1687,66.7964
1688,66.3832
1689,65.9641
1690,65.7605
1691,65.0239
1692,64.8623
1693,64.2814
1694,63.5389
1695,63.3234
1696,62.9641
1697,62.3413
1698,61.8743
1699,61.7904
1700,61.5210
1701,60.9281
1702,60.3593
1703,59.9281
1704,59.4491
1705,59.0479
1706,58.7665
1707,58.5988
1708,58.4311
1709,58.0479
1710,57.8443
1711,57.1497
1712,56.9162
1713,56.8144
1714,56.8503
1715,56.8204
1716,56.6826
1717,56.2994
1718,56.1138
1719,56.3653
1720,56.3772
1721,56.1677
1722,56.0539
1723,56.2216
1724,56.3653
1725,56.4731
1726,56.5030
1727,56.6766
1728,56.9940
1729,57.2395
1730,57.1737
1731,57.5808
1732,58.0240
1733,58.2216
1734,58.5689
1735,58.6048
1736,58.8443
1737,59.7246
1738,59.7904
1739,60.1437
1740,60.8862
1741,61.0719
1742,61.7844
1743,62.2036
1744,62.7006
1745,63.0479
1746,63.6048
1747,63.8204
1748,64.4611
1749,65.1078
1750,65.5269
1751,65.8204
1752,66.3832
1753,66.7784
1754,67.1437
1755,67.8024
1756,68.0239
1757,68.5808
1758,68.8623
1759,69.0359
1760,69.2874
1761,69.7066
1762,69.9461
1763,70.0299
1764,70.3653
1765,70.5629
1766,70.7186
1767,70.8503
1768,70.5090
1769,70.5210
1770,70.1437
1771,70.4611
1772,70.0838
1773,69.7605
1774,69.2695
1775,69.1916
1776,68.8443
1777,68.2455
1778,67.7126
1779,67.2395
1780,67.0180
1781,66.5389
1782,66.0060
1783,65.7186
1784,64.9940
1785,64.4012
1786,63.8443
1787,62.8204
1788,62.5389
1789,61.7904
1790,61.0479
1791,60.4970
1792,60.0060
1793,59.1078
1794,58.5329
1795,57.9820
1796,57.2335
1797,56.4371
1798,55.7844
1799,55.0838
1800,54.4671
1801,53.7485
1802,53.0359
1803,51.9760
1804,50.5808
1805,49.9521
1806,48.8144
1807,47.9820
1808,47.0898
1809,46.4551
1810,45.5090
1811,44.9162
1812,44.3713
1813,43.6467
1814,42.8862
1815,42.5749
1816,41.9521
1817,41.1437
1818,40.5808
1819,39.7066
1820,39.3653
1821,38.7665
1822,38.7006
1823,38.4431
1824,38.1257
1825,37.8443
1826,37.2156
1827,36.5210
1828,36.7485
1829,36.3114
1830,36.4072
1831,36.1617
1832,35.8922
1833,35.5928
1834,35.7246
1835,35.5210
1836,35.2635
1837,35.3772
1838,35.2635
1839,35.4431
1840,35.3234
1841,35.2515
1842,35.2275
1843,35.3952
1844,35.4072
1845,35.4731
1846,35.2216
1847,35.3952
1848,35.5868
1849,35.6587
1850,35.7186
1851,35.9222
1852,35.8563
1853,36.3234
1854,36.4251
1855,36.5808
1856,36.8922
1857,37.1856
1858,37.5030
1859,37.7365
1860,38.0180
1861,38.8084
1862,39.0778
1863,39.4192
1864,39.8563
1865,40.4431
1866,41.1916
1867,41.4790
1868,42.0599
1869,43.0778
