Distance_(pixels),Gray_Value
1862,46.6250
1863,47.3333
1864,48.6333
1865,49.5167
1866,50.9167
1867,52.0917
1868,53.6500
1869,55.0500
1870,56.9500
1871,58.7833
1872,60.6333
1873,62.7000
1874,65.3917
1875,67.2500
1876,69.1833
1877,70.8500
1878,72.8667
1879,74.8500
1880,76.7417
1881,78.7167
1882,81.2000
1883,83.4500
1884,86.0583
1885,88.8250
1886,90.8583
1887,92.5167
1888,93.7333
1889,95.0917
1890,96.4167
1891,97.3083
1892,98.5917
1893,99.3333
1894,100.3500
1895,100.9083
1896,101.5667
1897,101.6333
1898,102.1083
1899,102.0750
1900,102.1333
1901,101.8583
1902,101.6250
1903,100.6833
1904,100.7000
1905,99.9500
1906,99.0667
1907,97.7583
1908,96.8667
1909,95.6167
1910,93.9167
1911,92.0667
1912,90.2917
1913,87.8083
1914,85.2083
1915,82.3250
1916,79.6417
1917,76.8333
1918,74.3833
1919,71.7167
1920,69.0167
1921,67.0333
1922,64.8500
1923,63.1917
1924,61.2583
1925,59.1167
1926,57.4000
1927,56.2833
1928,55.1667
1929,54.0833
1930,53.4667
1931,52.5083
1932,51.5917
1933,51.0750
1934,50.8000
1935,50.2833
1936,49.8750
1937,49.4083
1938,49.2750
1939,49.3250
1940,49.4167
1941,49.0333
1942,49.2167
1943,48.7750
1944,48.8417
1945,48.9333
1946,49.5750
1947,49.9417
1948,50.3250
1949,50.6500
1950,50.7750
1951,51.3833
1952,52.2500
1953,53.0167
1954,53.7083
1955,54.2417
1956,55.1917
1957,56.3333
1958,57.3917
1959,57.8250
1960,58.9917
1961,60.3667
1962,61.7667
1963,62.6333
1964,63.6917
1965,65.2083
1966,66.8000
1967,68.4417
1968,70.2667
1969,71.9417
1970,73.5333
1971,75.1750
1972,77.6083
1973,80.0083
1974,81.6167
1975,83.1750
1976,85.3083
1977,87.1083
1978,89.6333
1979,91.1583
1980,92.6500
1981,94.0917
1982,95.0417
1983,96.4000
1984,97.5417
1985,98.3667
1986,99.0167
1987,99.3583
1988,100.0583
1989,100.8250
1990,101.1500
1991,101.3750
1992,101.1417
1993,101.2000
1994,100.9000
1995,100.5750
1996,99.9750
1997,99.4500
1998,98.8750
1999,97.5333
2000,96.4917
2001,95.3750
2002,93.8833
2003,92.2750
2004,90.4417
2005,87.8000
2006,85.3333
2007,82.3917
2008,78.9333
2009,76.4500
2010,72.8583
2011,69.9167
2012,66.9667
2013,63.7750
2014,61.4833
2015,58.6583
2016,56.4583
2017,53.7917
2018,51.7917
2019,49.7333
2020,47.9167
2021,46.2250
2022,44.9750
2023,43.3750
2024,42.0917
2025,40.9333
2026,39.8250
2027,38.9667
2028,37.8500
2029,37.1250
2030,36.3833
2031,35.4167
2032,34.7667
2033,33.8917
2034,33.3583
2035,32.6833
2036,31.9667
2037,31.4000
2038,30.7833
2039,30.2333
2040,29.6667
2041,29.4750
2042,28.7333
2043,28.3667
2044,28.2250
2045,27.9167
2046,27.8250
2047,27.5750
2048,27.0417
2049,27.0833
2050,26.9417
2051,26.6750
2052,26.5000
2053,26.6167
2054,26.4833
2055,26.2833
2056,26.1583
2057,26.1500
2058,25.9083
2059,25.9583
2060,25.8583
2061,25.9000
2062,25.8167
2063,25.7750
2064,25.9667
2065,26.0750
2066,26.2500
2067,26.3000
2068,26.4167
2069,26.7083
2070,26.6750
2071,26.9167
2072,27.1083
2073,27.2417
2074,27.3667
2075,27.8167
2076,28.0833
2077,27.9333
2078,28.2417
2079,28.4750
2080,28.8500
2081,29.1167
2082,29.5250
2083,29.7333
2084,30.0917
2085,30.6417
2086,31.1167
2087,31.7500
2088,32.3833
2089,32.8750
2090,33.6083
2091,34.0583
2092,34.4083
2093,35.1417
2094,35.6917
2095,36.5250
2096,37.3917
2097,38.0750
2098,38.9000
2099,39.8167
2100,40.2750
2101,41.6583
2102,42.7917
2103,44.2583
2104,45.0417
2105,45.9750
2106,47.4167
2107,48.5917
2108,49.9083
2109,51.3500
2110,52.7167
2111,54.4000
2112,56.1167
2113,57.8917
2114,59.6500
2115,61.5000
2116,63.0417
2117,64.6667
2118,66.8750
2119,68.9167
2120,70.9417
2121,73.5750
2122,76.0167
2123,78.2333
2124,80.3750
2125,83.0250
2126,84.9750
2127,87.2333
2128,89.6333
2129,91.2333
2130,93.2417
2131,94.7667
2132,96.1750
2133,97.4333
2134,98.4333
2135,99.8000
2136,100.4750
2137,101.2917
2138,101.6667
2139,102.3250
2140,102.7167
2141,102.9167
2142,103.3250
2143,103.4417
2144,103.3750
2145,103.1750
2146,102.7083
2147,102.0917
2148,101.4917
2149,100.5417
2150,99.2583
2151,98.5333
2152,96.9583
2153,95.5250
2154,94.1083
2155,92.3333
2156,90.4250
2157,87.8167
2158,84.8583
2159,82.1000
2160,79.3167
2161,76.5250
2162,73.7417
2163,71.3000
2164,68.9917
2165,66.7250
2166,64.3417
2167,62.2000
2168,60.4833
2169,58.7167
2170,57.2417
2171,56.0417
2172,55.0417
2173,53.9583
2174,52.9333
2175,52.3167
2176,51.7167
2177,51.2917
2178,50.9917
2179,50.4917
2180,50.0833
2181,49.7917
2182,49.5667
2183,49.8000
2184,49.6667
2185,49.4917
2186,49.6833
2187,49.4083
2188,49.6917
2189,50.1333
2190,50.4167
2191,50.6833
2192,51.0667
2193,51.3417
2194,51.6917
2195,52.2000
2196,52.8083
2197,53.7000
2198,54.3583
2199,55.3250
2200,56.0583
2201,56.4917
2202,57.7750
2203,58.8333
2204,59.7083
2205,60.9333
2206,62.3500
2207,63.4667
2208,64.6750
2209,66.1667
2210,67.6167
2211,69.4250
2212,70.9667
2213,72.2500
2214,74.1167
2215,75.8500
2216,78.0500
2217,79.5000
2218,81.6583
2219,83.7500
2220,85.6000
2221,87.4667
2222,89.6250
2223,91.8417
2224,92.9000
2225,94.4833
2226,95.7250
2227,96.7917
2228,97.8250
2229,98.9250
2230,99.4333
2231,100.1583
2232,101.2083
2233,101.5417
2234,102.3583
2235,102.5250
2236,102.6000
2237,102.5500
2238,102.4667
2239,102.2500
2240,101.6333
2241,101.2917
2242,100.4583
2243,99.7917
2244,98.8250
2245,97.4833
2246,96.2250
2247,94.7583
2248,92.9000
2249,90.7167
2250,88.3750
2251,85.9083
2252,82.5667
2253,79.6417
2254,76.6917
2255,73.3333
2256,70.6083
2257,67.5083
2258,64.4333
2259,61.7417
2260,59.0167
2261,56.7250
2262,54.5917
2263,52.1583
2264,50.1583
2265,48.2500
2266,46.5000
2267,45.1250
2268,43.6333
2269,42.3667
2270,41.1667
2271,40.2000
2272,39.0833
2273,38.1667
2274,37.3083
2275,36.5833
2276,35.5417
2277,35.1583
2278,34.2500
2279,33.5500
2280,32.8750
2281,32.2250
2282,31.5083
2283,31.0750
2284,30.4917
2285,30.0083
2286,29.6083
2287,29.3667
2288,28.9667
2289,28.5083
2290,28.3667
2291,28.0083
2292,27.7750
2293,27.6833
2294,27.2667
2295,27.0917
2296,27.2917
2297,26.7833
2298,26.6500
2299,26.6417
2300,26.4000
2301,26.4500
2302,26.2167
2303,26.4583
2304,26.1000
2305,26.0583
2306,26.0083
2307,26.0500
2308,26.0083
2309,26.0667
2310,25.7500
2311,26.0250
2312,26.0833
2313,26.2833
2314,26.3250
2315,26.5167
2316,26.5833
2317,26.7167
2318,26.8167
2319,26.9500
2320,27.3000
2321,27.2417
2322,27.9333
2323,27.9750
2324,27.9917
2325,28.3750
2326,29.0583
2327,29.2833
2328,29.3167
2329,29.8500
2330,30.4583
2331,30.8833
2332,31.3417
2333,31.9333
2334,32.2583
2335,32.7500
2336,33.3750
2337,34.0333
2338,34.5583
2339,35.1083
2340,35.7500
2341,36.6167
2342,37.3167
2343,38.3000
2344,38.9083
2345,40.0833
2346,40.5833
2347,41.7167
2348,42.2750
2349,43.4500
2350,44.4417
2351,45.6917
2352,46.6417
2353,48.0417
2354,48.8500
2355,50.5750
2356,51.7750
2357,53.1500
2358,54.9250
2359,56.3000
2360,58.0417
2361,59.7417
2362,61.3833
2363,63.4667
2364,65.3750
2365,67.3917
2366,69.2250
2367,71.7583
2368,73.5417
2369,75.6333
2370,78.1000
2371,80.2667
2372,82.5500
2373,84.9417
2374,87.3583
2375,90.1167
2376,91.4083
2377,93.1000
2378,94.8583
2379,96.0417
2380,97.0917
2381,98.2667
2382,99.2417
2383,100.1167
2384,101.0083
2385,101.8000
2386,102.0917
2387,102.6833
2388,104.4000
2389,103.0333
2390,102.9250
2391,103.0167
2392,102.8667
2393,102.3750
2394,101.9833
2395,101.3750
2396,100.2667
2397,99.4667
2398,98.2750
2399,96.9750
2400,95.7417
2401,94.1000
2402,92.2083
2403,90.4500
2404,88.2583
2405,85.4250
2406,82.4000
2407,79.6167
2408,76.6250
2409,74.3833
2410,71.3500
2411,69.1250
2412,66.7750
2413,64.4083
2414,62.7250
2415,60.8750
2416,59.1333
2417,57.7250
2418,56.1417
2419,54.8417
2420,53.8333
2421,52.7917
2422,52.2750
2423,51.5917
2424,50.6250
2425,50.2000
2426,49.8167
2427,49.4917
2428,49.0167
2429,49.0750
2430,48.7417
2431,48.7417
2432,48.6250
2433,48.7167
2434,48.5833
2435,48.5750
2436,49.0750
2437,49.3333
2438,49.5917
2439,49.6833
2440,49.6750
2441,50.4417
2442,50.6000
2443,51.1750
2444,51.7583
2445,52.2167
2446,53.3167
2447,53.9917
2448,55.1083
2449,55.5917
2450,56.4833
2451,57.5167
2452,58.6250
2453,59.7833
2454,61.4083
2455,62.2917
2456,63.3250
2457,64.6583
2458,66.0333
2459,67.7833
2460,69.5667
2461,71.0750
2462,73.1417
2463,75.0333
2464,76.8833
2465,78.4667
2466,79.9250
2467,82.3583
2468,83.8583
2469,85.8833
2470,87.6417
2471,89.8167
2472,91.4750
2473,92.8833
2474,94.3667
2475,95.8000
2476,96.9250
2477,97.8417
2478,98.5750
2479,99.6083
2480,99.9250
2481,100.4083
2482,100.9250
2483,101.3083
2484,101.4750
2485,101.6833
2486,101.5917
2487,101.1917
2488,100.6333
2489,100.2333
2490,99.7167
2491,99.1000
2492,98.4000
2493,97.4333
2494,96.3250
2495,95.4167
2496,93.5583
2497,92.3250
2498,90.1083
2499,87.2333
2500,84.2833
2501,81.2667
2502,78.1167
2503,75.1917
2504,72.6750
2505,69.6000
2506,66.6333
2507,63.8333
2508,60.8000
2509,58.2250
2510,55.9833
2511,53.8583
2512,51.6500
2513,49.7583
2514,48.0500
2515,46.0583
2516,45.0333
2517,43.8250
2518,42.1750
2519,40.7833
2520,39.8000
2521,38.9167
2522,37.8750
2523,36.9833
2524,36.1917
2525,35.6750
2526,34.6500
2527,33.8833
2528,33.4333
2529,32.6750
2530,32.0750
2531,31.5250
2532,30.7917
2533,30.2917
2534,29.7667
2535,29.3750
2536,29.0083
2537,28.5000
2538,28.3083
2539,27.9833
2540,27.6333
2541,27.3083
2542,27.1167
2543,27.0667
2544,26.8000
2545,26.7083
2546,26.5583
2547,26.3083
2548,26.3500
2549,26.2417
2550,26.1250
2551,25.9417
2552,25.6417
2553,25.6417
2554,25.6500
2555,25.5917
2556,25.6667
2557,25.2583
2558,25.4083
2559,25.4333
2560,25.5250
2561,25.8917
2562,25.7583
2563,25.7167
2564,25.6833
2565,25.9750
2566,26.0417
2567,26.4083
2568,26.4000
2569,26.8083
2570,26.9667
2571,27.2000
2572,27.2917
2573,27.4667
2574,27.9750
2575,28.0833
2576,28.4167
2577,28.5917
2578,29.1583
2579,29.4250
2580,29.7417
2581,30.1417
2582,30.6417
2583,31.3250
2584,31.7000
2585,31.8667
2586,32.6083
2587,33.2667
2588,33.9333
2589,34.4500
2590,34.8750
2591,35.4417
2592,36.1583
2593,36.8333
2594,37.3917
2595,38.2083
2596,38.8917
2597,40.1167
2598,40.8833
2599,42.1250
2600,43.0500
2601,44.0833
2602,45.3583
2603,46.6750
2604,47.5083
2605,48.7750
2606,50.0833
2607,51.6333
2608,53.1333
2609,54.6750
2610,56.4000
2611,58.0667
2612,59.4083
2613,61.4917
2614,63.4167
2615,65.2917
2616,67.0833
2617,69.4250
2618,71.5167
2619,73.8250
2620,75.5750
2621,78.2333
2622,80.3083
2623,82.6333
2624,84.9333
2625,87.3917
2626,89.5417
2627,91.5500
2628,93.2833
2629,94.6500
2630,95.4667
2631,96.9500
2632,98.0500
2633,98.8333
2634,99.7667
2635,100.6250
2636,101.2583
2637,101.9167
2638,102.5417
2639,102.6917
2640,102.9750
2641,102.9583
2642,102.7250
2643,102.6583
2644,102.1500
2645,101.5000
2646,100.8750
2647,100.5333
2648,98.9583
2649,98.6667
2650,97.3667
2651,95.9250
2652,94.4000
2653,93.0167
2654,90.8667
2655,88.6333
2656,86.1833
2657,82.9167
2658,80.4500
2659,77.6083
2660,74.9000
2661,72.4167
2662,69.6167
2663,67.5833
2664,65.0583
2665,63.4000
2666,61.1917
2667,59.5250
2668,58.0083
2669,56.3833
2670,54.8833
2671,53.6167
2672,52.9833
2673,52.1917
2674,51.0333
2675,50.6333
2676,50.1750
2677,49.8083
2678,49.0083
2679,48.7750
2680,48.6667
2681,48.8083
2682,48.3500
2683,48.5333
2684,48.2750
2685,48.8917
2686,48.7083
2687,48.7333
2688,48.6000
2689,48.9667
2690,49.0167
2691,49.6167
2692,49.5083
2693,49.9833
2694,50.3500
2695,50.9000
2696,51.2833
2697,52.0000
2698,52.4833
2699,53.7833
2700,54.2500
2701,54.8917
2702,55.8667
2703,56.7000
2704,57.5500
2705,58.7583
2706,59.6583
2707,61.1667
2708,61.8417
2709,62.9333
2710,64.7167
2711,66.5917
2712,68.0083
2713,69.7333
2714,71.7333
2715,73.7167
2716,75.1167
2717,77.0583
2718,79.1667
2719,80.8000
2720,82.5500
2721,84.8917
2722,86.6833
2723,88.4333
2724,90.6083
2725,92.4917
2726,93.4167
2727,94.8583
2728,96.0500
2729,97.0000
2730,97.6417
2731,99.0083
2732,99.4333
2733,99.9583
2734,100.4083
2735,100.8417
2736,101.2750
2737,101.3750
2738,101.5833
2739,101.6250
2740,101.1333
2741,101.0750
2742,100.8583
2743,100.2250
2744,99.3917
2745,98.8917
2746,98.1417
2747,96.9333
2748,95.5833
2749,94.2500
2750,92.3917
2751,90.1333
2752,87.5417
2753,84.3667
2754,81.8667
2755,79.2083
2756,76.0250
2757,72.8000
2758,70.0417
2759,67.1333
2760,64.3167
2761,61.3667
2762,58.5583
2763,56.3333
2764,53.9833
2765,51.8667
2766,49.5500
2767,47.7417
2768,46.2583
2769,44.6667
2770,42.9417
2771,41.9500
2772,40.8750
2773,39.5667
2774,38.5500
2775,37.5833
2776,36.8167
2777,36.2750
2778,35.2667
2779,34.4917
2780,33.9250
2781,33.3583
2782,32.6083
2783,32.0167
2784,31.1500
2785,30.7667
2786,30.1083
2787,29.6583
2788,29.2333
2789,28.8583
2790,28.2917
2791,28.0750
2792,27.9583
2793,27.3833
2794,27.4000
2795,27.2000
2796,26.9167
2797,27.0667
2798,26.5667
2799,26.5167
2800,26.2917
2801,26.0417
2802,26.0417
2803,26.1833
2804,25.7000
2805,25.8500
2806,25.8250
2807,25.9083
2808,25.8333
2809,25.6083
2810,25.4167
2811,25.4250
2812,25.6083
2813,25.4083
2814,25.5167
2815,25.6500
2816,25.4500
2817,25.8417
2818,25.7333
2819,25.7833
2820,25.9250
2821,26.0917
2822,26.3417
2823,26.4250
2824,26.2583
2825,26.7917
2826,26.6667
2827,27.2583
2828,27.4500
2829,27.5750
2830,27.9667
2831,28.4500
2832,28.5417
2833,28.7667
2834,29.3000
2835,29.6167
2836,29.9833
2837,30.4417
2838,31.0417
2839,31.7750
2840,32.2833
2841,32.6250
2842,33.1500
2843,33.8167
2844,34.6917
2845,35.3917
2846,35.8917
2847,37.0417
2848,37.4167
2849,38.2583
2850,39.0583
2851,39.8667
2852,40.6833
2853,41.7917
2854,42.6667
2855,43.7667
2856,44.8667
2857,46.2833
2858,47.0750
2859,48.2167
2860,49.7250
2861,51.3417
2862,52.6917
2863,54.0250
2864,55.5917
2865,57.1333
2866,58.5333
2867,60.3250
2868,62.2000
2869,64.1250
2870,65.8667
2871,69.9917
2872,69.7500
2873,71.7667
2874,74.4333
2875,76.2833
2876,78.3833
2877,80.6417
2878,82.7750
2879,85.2250
2880,87.9333
2881,90.0333
2882,91.7167
2883,93.3667
2884,94.8000
2885,96.0333
2886,97.1750
2887,98.5167
2888,99.3250
2889,100.6750
2890,101.5500
2891,102.1500
2892,102.5083
2893,102.9667
2894,103.3667
2895,103.6917
2896,104.1083
2897,104.2000
2898,104.0500
2899,103.5917
2900,103.5500
2901,103.0000
2902,102.0500
2903,101.1667
2904,100.4250
2905,99.3833
2906,97.9583
2907,96.6667
2908,95.2500
2909,93.4750
2910,91.2333
2911,88.7083
2912,86.3167
2913,83.4333
2914,80.2250
2915,77.6417
2916,74.9167
2917,72.4667
2918,69.8667
2919,67.5167
2920,65.2083
2921,63.0917
2922,61.3333
2923,59.9083
2924,57.9917
2925,56.4333
2926,55.1000
2927,54.0083
2928,52.6667
2929,51.8250
2930,51.1167
2931,51.0250
2932,50.3583
2933,50.2500
2934,49.8750
2935,49.5083
2936,49.2417
2937,48.9917
2938,48.8333
2939,49.1417
2940,48.9583
2941,48.6750
2942,48.7667
2943,48.8250
2944,49.0500
2945,49.3167
2946,49.2833
2947,49.3667
2948,49.8333
2949,50.0250
2950,50.4000
2951,50.7917
2952,51.3083
2953,52.1417
2954,52.6583
2955,53.2083
2956,53.8500
2957,54.6417
2958,55.8167
2959,56.5917
2960,57.3833
2961,58.3583
2962,59.6500
2963,60.3500
2964,61.7583
2965,62.8667
2966,64.3417
2967,65.3000
2968,67.0667
2969,68.5750
2970,70.3083
2971,71.7583
2972,73.0917
2973,75.3667
2974,77.4500
2975,79.3833
2976,81.0167
2977,82.8917
2978,85.0833
2979,87.6583
2980,89.4917
2981,91.1500
2982,93.1417
2983,94.5333
2984,95.5417
2985,96.5750
2986,97.6083
2987,98.3167
2988,99.1583
2989,99.9750
2990,100.7667
2991,101.2333
2992,101.5333
2993,101.8917
2994,102.1417
2995,102.0333
2996,102.1417
2997,102.2583
2998,101.6000
2999,101.0583
3000,100.8000
3001,99.9250
3002,99.1833
3003,98.0667
3004,96.6583
3005,95.6750
3006,93.9000
3007,92.3000
3008,90.1250
3009,87.7000
3010,84.5250
3011,81.8000
3012,78.4750
3013,75.6417
3014,72.4417
3015,69.9167
3016,66.6583
3017,64.0833
3018,61.3000
3019,58.1000
3020,55.9833
3021,53.7917
3022,51.4333
3023,49.6750
3024,47.6250
3025,46.0250
3026,44.0583
3027,43.0250
3028,41.5833
3029,40.4917
3030,39.2833
3031,38.3833
3032,37.1833
3033,36.5083
3034,35.5750
3035,34.9083
3036,34.0917
3037,33.2583
3038,32.8250
3039,31.9833
3040,31.4500
3041,30.9500
3042,30.3083
3043,29.8083
