0.0433333	26
0.13	0
0.216667	0
0.303333	1
0.39	1
0.476667	1
0.563333	1
0.65	0
0.736667	2
0.823333	4
0.91	1
0.996667	1
1.08333	1
1.17	0
1.25667	0
1.34333	3
1.43	1
1.51667	1
1.60333	2
1.69	0
1.77667	1
1.86333	4
1.95	2
2.03667	1
2.12333	0
2.21	2
2.29667	1
2.38333	0
2.47	1
2.55667	0
2.64333	2
2.73	3
2.81667	1
2.90333	0
2.99	1
3.07667	1
3.16333	0
3.25	0
3.33667	2
3.42333	3
3.51	0
3.59667	0
3.68333	3
3.77	1
3.85667	0
3.94333	2
4.03	3
4.11667	0
4.20333	2
4.29	1
4.37667	1
4.46333	2
4.55	3
4.63667	1
4.72333	1
4.81	3
4.89667	1
4.98333	1
5.07	3
5.15667	1
5.24333	0
5.33	0
5.41667	2
5.50333	1
5.59	1
5.67667	1
5.76333	0
5.85	1
5.93667	1
6.02333	1
6.11	1
6.19667	0
6.28333	0
6.37	1
6.45667	0
6.54333	1
6.63	0
6.71667	0
6.80333	0
6.89	0
6.97667	1
7.06333	0
7.15	0
7.23667	0
7.32333	0
7.41	0
7.49667	0
7.58333	0
7.67	0
7.75667	2
7.84333	0
7.93	0
8.01667	0
8.10333	0
8.19	0
8.27667	0
8.36333	0
8.45	0
8.53667	0
8.62333	1
8.71	1
8.79667	0
8.88333	0
8.97	0
9.05667	1
9.14333	0
9.23	0
9.31667	0
9.40333	0
9.49	0
9.57667	0
9.66333	1
9.75	0
9.83667	0
9.92333	0
10.01	1
10.0967	0
10.1833	0
10.27	0
10.3567	0
10.4433	0
10.53	0
10.6167	0
10.7033	0
10.79	0
10.8767	0
10.9633	0
11.05	0
11.1367	0
11.2233	0
11.31	0
11.3967	0
11.4833	0
11.57	0
11.6567	0
11.7433	0
11.83	0
11.9167	0
12.0033	0
12.09	0
12.1767	0
12.2633	0
12.35	0
12.4367	0
12.5233	0
12.61	0
12.6967	0
12.7833	0
12.87	0
12.9567	0
