0.0433333	415917
0.13	481962
0.216667	504075
0.303333	553305
0.39	579423
0.476667	582490
0.563333	569972
0.65	516266
0.736667	579304
0.823333	540473
0.91	535308
0.996667	508964
1.08333	488109
1.17	483372
1.25667	470312
1.34333	472201
1.43	464911
1.51667	450446
1.60333	441819
1.69	438750
1.77667	476709
1.86333	523464
1.95	540710
2.03667	559051
2.12333	577385
2.21	585498
2.29667	578330
2.38333	567873
2.47	553964
2.55667	557512
2.64333	575659
2.73	572075
2.81667	608183
2.90333	659252
2.99	723659
3.07667	798667
3.16333	853227
3.25	884482
3.33667	863740
3.42333	808698
3.51	755380
3.59667	724644
3.68333	702272
3.77	686323
3.85667	672630
3.94333	664010
4.03	663087
4.11667	656733
4.20333	656883
4.29	646072
4.37667	646486
4.46333	654222
4.55	659378
4.63667	669713
4.72333	682910
4.81	700405
4.89667	723062
4.98333	736148
5.07	711628
5.15667	695734
5.24333	676500
5.33	646724
5.41667	628558
5.50333	622281
5.59	632877
5.67667	639057
5.76333	624277
5.85	591661
5.93667	535563
6.02333	484453
6.11	445191
6.19667	406328
6.28333	359893
6.37	305940
6.45667	301518
6.54333	313577
6.63	350176
6.71667	340165
6.80333	316468
6.89	296248
6.97667	284302
7.06333	279009
7.15	270329
7.23667	262145
7.32333	263015
7.41	271893
7.49667	286110
7.58333	298916
7.67	295027
7.75667	281981
7.84333	271042
7.93	265553
8.01667	257649
8.10333	248496
8.19	235780
8.27667	222947
8.36333	209608
8.45	198079
8.53667	187012
8.62333	175183
8.71	163813
8.79667	156302
8.88333	149529
8.97	147601
9.05667	149832
9.14333	154042
9.23	159055
9.31667	162621
9.40333	162159
9.49	158034
9.57667	152707
9.66333	143959
9.75	137006
9.83667	129815
9.92333	122843
10.01	117203
10.0967	111925
10.1833	108724
10.27	113196
10.3567	111091
10.4433	92015
10.53	73690
10.6167	60033
10.7033	48828
10.79	37322
10.8767	23967
10.9633	10473
11.05	1017
11.1367	21
11.2233	0
