Freq.	V(n036)*10
1.25701337452183e+02	(-4.21271925762293e+01dB,8.90313884553128e+01°)
1.26575659397028e+02	(-4.20669951101535e+01dB,8.90246515184246e+01°)
1.27456062731927e+02	(-4.20067977631919e+01dB,8.90178677285124e+01°)
1.28342589756291e+02	(-4.19466005370072e+01dB,8.90110367598156e+01°)
1.29235283063750e+02	(-4.18864034332853e+01dB,8.90041582843100e+01°)
1.30134185544194e+02	(-4.18262064537356e+01dB,8.89972319716930e+01°)
1.31039340385837e+02	(-4.17660096000915e+01dB,8.89902574893670e+01°)
1.31950791077290e+02	(-4.17058128741104e+01dB,8.89832345024240e+01°)
1.32868581409652e+02	(-4.16456162775743e+01dB,8.89761626736296e+01°)
1.33792755478612e+02	(-4.15854198122902e+01dB,8.89690416634065e+01°)
1.34723357686569e+02	(-4.15252234800901e+01dB,8.89618711298186e+01°)
1.35660432744768e+02	(-4.14650272828318e+01dB,8.89546507285546e+01°)
1.36604025675440e+02	(-4.14048312223988e+01dB,8.89473801129114e+01°)
1.37554181813975e+02	(-4.13446353007010e+01dB,8.89400589337776e+01°)
1.38510946811093e+02	(-4.12844395196751e+01dB,8.89326868396170e+01°)
1.39474366635041e+02	(-4.12242438812845e+01dB,8.89252634764516e+01°)
1.40444487573800e+02	(-4.11640483875204e+01dB,8.89177884878446e+01°)
1.41421356237310e+02	(-4.11038530404015e+01dB,8.89102615148836e+01°)
1.42405019559708e+02	(-4.10436578419747e+01dB,8.89026821961635e+01°)
1.43395524801583e+02	(-4.09834627943156e+01dB,8.88950501677688e+01°)
1.44392919552250e+02	(-4.09232678995288e+01dB,8.88873650632569e+01°)
1.45397251732032e+02	(-4.08630731597481e+01dB,8.88796265136397e+01°)
1.46408569594563e+02	(-4.08028785771371e+01dB,8.88718341473671e+01°)
1.47426921729111e+02	(-4.07426841538898e+01dB,8.88639875903081e+01°)
1.48452357062906e+02	(-4.06824898922306e+01dB,8.88560864657339e+01°)
1.49484924863494e+02	(-4.06222957944151e+01dB,8.88481303942992e+01°)
1.50524674741107e+02	(-4.05621018627303e+01dB,8.88401189940246e+01°)
1.51571656651040e+02	(-4.05019080994951e+01dB,8.88320518802780e+01°)
1.52625920896057e+02	(-4.04417145070608e+01dB,8.88239286657566e+01°)
1.53687518128802e+02	(-4.03815210878117e+01dB,8.88157489604679e+01°)
1.54756499354240e+02	(-4.03213278441650e+01dB,8.88075123717119e+01°)
1.55832915932101e+02	(-4.02611347785719e+01dB,8.87992185040612e+01°)
1.56916819579351e+02	(-4.02009418935178e+01dB,8.87908669593435e+01°)
1.58008262372676e+02	(-4.01407491915227e+01dB,8.87824573366213e+01°)
1.59107296750985e+02	(-4.00805566751418e+01dB,8.87739892321737e+01°)
1.60213975517925e+02	(-4.00203643469661e+01dB,8.87654622394769e+01°)
1.61328351844426e+02	(-3.99601722096226e+01dB,8.87568759491844e+01°)
1.62450479271248e+02	(-3.98999802657749e+01dB,8.87482299491082e+01°)
1.63580411711557e+02	(-3.98397885181240e+01dB,8.87395238241983e+01°)
1.64718203453516e+02	(-3.97795969694085e+01dB,8.87307571565238e+01°)
1.65863909162889e+02	(-3.97194056224051e+01dB,8.87219295252523e+01°)
1.67017583885675e+02	(-3.96592144799295e+01dB,8.87130405066302e+01°)
1.68179283050744e+02	(-3.95990235448365e+01dB,8.87040896739623e+01°)
1.69349062472506e+02	(-3.95388328200208e+01dB,8.86950765975915e+01°)
1.70526978353592e+02	(-3.94786423084174e+01dB,8.86860008448786e+01°)
1.71713087287552e+02	(-3.94184520130026e+01dB,8.86768619801812e+01°)
1.72907446261574e+02	(-3.93582619367939e+01dB,8.86676595648333e+01°)
1.74110112659226e+02	(-3.92980720828510e+01dB,8.86583931571244e+01°)
1.75321144263208e+02	(-3.92378824542764e+01dB,8.86490623122783e+01°)
1.76540599258132e+02	(-3.91776930542158e+01dB,8.86396665824321e+01°)
1.77768536233315e+02	(-3.91175038858589e+01dB,8.86302055166144e+01°)
1.79005014185596e+02	(-3.90573149524397e+01dB,8.86206786607247e+01°)
1.80250092522167e+02	(-3.89971262572377e+01dB,8.86110855575109e+01°)
1.81503831063433e+02	(-3.89369378035778e+01dB,8.86014257465481e+01°)
1.82766290045881e+02	(-3.88767495948316e+01dB,8.85916987642165e+01°)
1.84037530124976e+02	(-3.88165616344175e+01dB,8.85819041436792e+01°)
1.85317612378075e+02	(-3.87563739258018e+01dB,8.85720414148601e+01°)
1.86606598307363e+02	(-3.86961864724991e+01dB,8.85621101044219e+01°)
1.87904549842804e+02	(-3.86359992780730e+01dB,8.85521097357428e+01°)
1.89211529345120e+02	(-3.85758123461371e+01dB,8.85420398288946e+01°)
1.90527599608789e+02	(-3.85156256803550e+01dB,8.85318999006193e+01°)
1.91852823865054e+02	(-3.84554392844418e+01dB,8.85216894643067e+01°)
1.93187265784970e+02	(-3.83952531621643e+01dB,8.85114080299706e+01°)
1.94530989482458e+02	(-3.83350673173419e+01dB,8.85010551042261e+01°)
1.95884059517387e+02	(-3.82748817538472e+01dB,8.84906301902658e+01°)
1.97246540898673e+02	(-3.82146964756070e+01dB,8.84801327878363e+01°)
1.98618499087409e+02	(-3.81545114866028e+01dB,8.84695623932144e+01°)
2.00000000000002e+02	(-3.80943267908718e+01dB,8.84589184991833e+01°)
2.01391110011345e+02	(-3.80341423925073e+01dB,8.84482005950083e+01°)
2.02791895958007e+02	(-3.79739582956600e+01dB,8.84374081664127e+01°)
2.04202425141440e+02	(-3.79137745045383e+01dB,8.84265406955534e+01°)
2.05622765331215e+02	(-3.78535910234096e+01dB,8.84155976609963e+01°)
2.07052984768277e+02	(-3.77934078566005e+01dB,8.84045785376912e+01°)
