Freq.	V(n036)*10
2.63901582154582e+02	(-3.54355260358902e+01dB,8.79385049509314e+01°)
2.65737162819305e+02	(-3.53753586909446e+01dB,8.79241689200037e+01°)
2.67585510957225e+02	(-3.53151918855255e+01dB,8.79097332329985e+01°)
2.69446715373141e+02	(-3.52550256271626e+01dB,8.78951971979920e+01°)
2.71320865489537e+02	(-3.51948599234906e+01dB,8.78805601182743e+01°)
2.73208051350882e+02	(-3.51346947822506e+01dB,8.78658212923158e+01°)
2.75108363627952e+02	(-3.50745302112919e+01dB,8.78509800137347e+01°)
2.77021893622188e+02	(-3.50143662185731e+01dB,8.78360355712637e+01°)
2.78948733270084e+02	(-3.49542028121641e+01dB,8.78209872487165e+01°)
2.80888975147603e+02	(-3.48940400002472e+01dB,8.78058343249546e+01°)
2.82842712474622e+02	(-3.48338777911188e+01dB,8.77905760738528e+01°)
2.84810039119418e+02	(-3.47737161931913e+01dB,8.77752117642657e+01°)
2.86791049603169e+02	(-3.47135552149943e+01dB,8.77597406599933e+01°)
2.88785839104503e+02	(-3.46533948651763e+01dB,8.77441620197461e+01°)
2.90794503464065e+02	(-3.45932351525066e+01dB,8.77284750971110e+01°)
2.92817139189129e+02	(-3.45330760858769e+01dB,8.77126791405159e+01°)
2.94853843458224e+02	(-3.44729176743028e+01dB,8.76967733931946e+01°)
2.96904714125813e+02	(-3.44127599269257e+01dB,8.76807570931514e+01°)
2.98969849726991e+02	(-3.43526028530146e+01dB,8.76646294731256e+01°)
3.01049349482217e+02	(-3.42924464619678e+01dB,8.76483897605552e+01°)
3.03143313302083e+02	(-3.42322907633146e+01dB,8.76320371775412e+01°)
3.05251841792115e+02	(-3.41721357667173e+01dB,8.76155709408113e+01°)
3.07375036257606e+02	(-3.41119814819730e+01dB,8.75989902616828e+01°)
3.09512998708482e+02	(-3.40518279190155e+01dB,8.75822943460261e+01°)
3.11665831864204e+02	(-3.39916750879172e+01dB,8.75654823942278e+01°)
3.13833639158704e+02	(-3.39315229988909e+01dB,8.75485536011531e+01°)
3.16016524745355e+02	(-3.38713716622918e+01dB,8.75315071561084e+01°)
3.18214593501971e+02	(-3.38112210886198e+01dB,8.75143422428033e+01°)
3.20427951035853e+02	(-3.37510712885211e+01dB,8.74970580393130e+01°)
3.22656703688855e+02	(-3.36909222727903e+01dB,8.74796537180395e+01°)
3.24900958542498e+02	(-3.36307740523729e+01dB,8.74621284456735e+01°)
3.27160823423117e+02	(-3.35706266383667e+01dB,8.74444813831553e+01°)
3.29436406907034e+02	(-3.35104800420246e+01dB,8.74267116856359e+01°)
3.31727818325781e+02	(-3.34503342747562e+01dB,8.74088185024378e+01°)
