time	V(n003)*10	V(n009)*10
3.563500000017467e-05	-1.603992e-22	-2.915241e-07
3.565500000017477e-05	-2.398598e-22	-2.915241e-07
3.567500000017487e-05	-2.133650e-22	-2.915241e-07
3.569500000017497e-05	-2.266035e-22	-2.915241e-07
3.571500000017506e-05	-2.133531e-22	-2.915241e-07
3.573500000017516e-05	-1.868584e-22	-2.915241e-07
3.575500000017526e-05	-2.133413e-22	-2.915241e-07
3.577500000017536e-05	6.296262e-20	-2.915241e-07
3.579500000017546e-05	7.832605e-20	-2.915241e-07
3.581500000017555e-05	1.098081e-19	-2.915241e-07
3.583500000017565e-05	9.999387e-20	-2.915241e-07
3.585500000017575e-05	-5.495388e-19	-2.915241e-07
3.587500000017585e-05	6.331480e-19	-2.915241e-07
3.589500000017595e-05	-4.635296e-19	-2.915241e-07
3.591500000017604e-05	6.593322e-19	-2.915241e-07
3.593500000017614e-05	-4.495832e-19	-2.915241e-07
3.595500000017624e-05	-2.280822e-20	-2.915241e-07
3.597500000017634e-05	7.972998e-20	-2.915241e-07
3.599500000017644e-05	1.143907e-19	-2.915241e-07
3.601500000017654e-05	-5.866496e-19	-2.915241e-07
3.603500000017663e-05	6.432271e-19	-2.915241e-07
3.605500000017673e-05	-4.495831e-19	-2.915241e-07
3.607500000017683e-05	6.641135e-19	-2.915241e-07
3.609500000017693e-05	-4.490534e-19	-2.915241e-07
3.611500000017703e-05	-2.300684e-20	-2.915241e-07
3.613500000017712e-05	7.963731e-20	-2.915241e-07
3.615500000017722e-05	1.143775e-19	-2.915241e-07
3.617500000017732e-05	-3.990675e-20	-2.915241e-07
3.619500000017742e-05	-2.782633e-21	-2.915241e-07
3.621500000017752e-05	-2.926761e-22	-2.915241e-07
3.623500000017761e-05	-2.264482e-22	-2.915241e-07
3.625500000017771e-05	-2.264423e-22	-2.915241e-07
3.627500000017781e-05	-2.264364e-22	-2.915241e-07
3.629500000017791e-05	-2.264306e-22	-2.915241e-07
3.631500000017801e-05	-2.396691e-22	-2.915241e-07
3.633500000017810e-05	-2.131744e-22	-2.915241e-07
3.635500000017820e-05	-2.264130e-22	-2.915241e-07
3.637500000017830e-05	-5.824245e-19	-2.915241e-07
3.639500000017840e-05	6.537830e-19	-2.915241e-07
3.641500000017850e-05	-4.475169e-19	-2.915241e-07
3.643500000017859e-05	6.636368e-19	-2.915241e-07
3.645500000017869e-05	-4.494109e-19	-2.915241e-07
3.647500000017879e-05	-2.305970e-20	-2.915241e-07
3.649500000017889e-05	7.971689e-20	-2.915241e-07
3.651500000017899e-05	1.144306e-19	-2.915241e-07
3.653500000017908e-05	-5.866097e-19	-2.915241e-07
3.655500000017918e-05	6.432405e-19	-2.915241e-07
3.657500000017928e-05	-4.495962e-19	-2.915241e-07
3.659500000017938e-05	6.641269e-19	-2.915241e-07
3.661500000017948e-05	-4.490135e-19	-2.915241e-07
3.663500000017958e-05	-2.296694e-20	-2.915241e-07
3.665500000017967e-05	7.971694e-20	-2.915241e-07
3.667500000017977e-05	1.144571e-19	-2.915241e-07
3.669500000017987e-05	-5.866361e-19	-2.915241e-07
3.671500000017997e-05	6.432140e-19	-2.915241e-07
3.673500000018007e-05	-4.496094e-19	-2.915241e-07
3.675500000018016e-05	6.641137e-19	-2.915241e-07
3.677500000018026e-05	-4.490399e-19	-2.915241e-07
3.679500000018036e-05	5.484406e-20	-2.915241e-07
3.681500000018046e-05	1.090402e-19	-2.915241e-07
3.683500000018056e-05	3.429188e-21	-2.915241e-07
3.685500000018065e-05	-2.924885e-22	-2.915241e-07
3.687500000018075e-05	-2.395050e-22	-2.915241e-07
3.689500000018085e-05	-1.865215e-22	-2.915241e-07
3.691500000018095e-05	-2.130046e-22	-2.915241e-07
3.693500000018105e-05	-2.262432e-22	-2.915241e-07
3.695500000018114e-05	-2.527262e-22	-2.915241e-07
3.697500000018124e-05	-2.394760e-22	-2.915241e-07
3.699500000018134e-05	-1.997370e-22	-2.915241e-07
3.701500000018144e-05	-5.824376e-19	-2.915241e-07
3.703500000018154e-05	6.537170e-19	-2.915241e-07
3.705500000018163e-05	-4.475697e-19	-2.915241e-07
3.707500000018173e-05	6.636502e-19	-2.915241e-07
3.709500000018183e-05	-4.494107e-19	-2.915241e-07
3.711500000018193e-05	-2.304627e-20	-2.915241e-07
3.713500000018203e-05	7.970384e-20	-2.915241e-07
3.715500000018212e-05	1.143910e-19	-2.915241e-07
3.717500000018222e-05	1.003386e-19	-2.915241e-07
3.719500000018232e-05	-5.500284e-19	-2.915241e-07
3.721500000018242e-05	6.329498e-19	-2.915241e-07
3.723500000018252e-05	-4.635424e-19	-2.915241e-07
3.725500000018262e-05	-5.417975e-21	-2.915241e-07
3.727500000018271e-05	8.322700e-20	-2.915241e-07
3.729500000018281e-05	8.563739e-20	-2.915241e-07
3.731500000018291e-05	1.102853e-19	-2.915241e-07
3.733500000018301e-05	9.953073e-20	-2.915241e-07
3.735500000018311e-05	-5.497502e-19	-2.915241e-07
3.737500000018320e-05	6.331617e-19	-2.915241e-07
3.739500000018330e-05	-4.635159e-19	-2.915241e-07
3.741500000018340e-05	-5.497394e-21	-2.915241e-07
3.743500000018350e-05	6.082948e-22	-2.915241e-07
3.745500000018360e-05	-6.716450e-23	-2.915241e-07
3.747500000018369e-05	-2.393362e-22	-2.915241e-07
3.749500000018379e-05	-2.393305e-22	-2.915241e-07
3.751500000018389e-05	-1.863471e-22	-2.915241e-07
3.753500000018399e-05	-2.128302e-22	-2.915241e-07
3.755500000018409e-05	-2.260689e-22	-2.915241e-07
3.757500000018418e-05	-2.128187e-22	-2.915241e-07
3.759500000018428e-05	-1.995686e-22	-2.915241e-07
3.761500000018438e-05	-2.128073e-22	-2.915241e-07
3.763500000018448e-05	6.298964e-20	-2.915241e-07
3.765500000018458e-05	7.836632e-20	-2.915241e-07
3.767500000018467e-05	1.097954e-19	-2.915241e-07
3.769500000018477e-05	9.994142e-20	-2.915241e-07
3.771500000018487e-05	-5.495780e-19	-2.915241e-07
3.773500000018497e-05	6.331485e-19	-2.915241e-07
3.775500000018507e-05	-4.634628e-19	-2.915241e-07
3.777500000018516e-05	-5.510526e-21	-2.915241e-07
3.779500000018526e-05	8.324040e-20	-2.915241e-07
3.781500000018536e-05	8.562430e-20	-2.915241e-07
3.783500000018546e-05	1.102987e-19	-2.915241e-07
3.785500000018556e-05	9.951765e-20	-2.915241e-07
3.787500000018566e-05	-5.497369e-19	-2.915241e-07
3.789500000018575e-05	6.332016e-19	-2.915241e-07
3.791500000018585e-05	-4.634892e-19	-2.915241e-07
3.793500000018595e-05	6.593328e-19	-2.915241e-07
3.795500000018605e-05	-4.495429e-19	-2.915241e-07
3.797500000018615e-05	-2.286062e-20	-2.915241e-07
3.799500000018624e-05	7.978353e-20	-2.915241e-07
3.801500000018634e-05	1.144177e-19	-2.915241e-07
3.803500000018644e-05	-5.866623e-19	-2.915241e-07
3.805500000018654e-05	1.995794e-19	-2.915241e-07
3.807500000018664e-05	1.975991e-20	-2.915241e-07
3.809500000018673e-05	1.694530e-21	-2.915241e-07
3.811500000018683e-05	-1.399463e-23	-2.915241e-07
3.813500000018693e-05	-1.729220e-22	-2.915241e-07
3.815500000018703e-05	-1.861608e-22	-2.915241e-07
3.817500000018713e-05	-2.391328e-22	-2.915241e-07
3.819500000018722e-05	-2.126383e-22	-2.915241e-07
3.821500000018732e-05	-1.861438e-22	-2.915241e-07
3.823500000018742e-05	-2.258715e-22	-2.915241e-07
3.825500000018752e-05	-1.861326e-22	-2.915241e-07
3.827500000018762e-05	6.296334e-20	-2.915241e-07
3.829500000018771e-05	7.832677e-20	-2.915241e-07
3.831500000018781e-05	1.097956e-19	-2.915241e-07
3.833500000018791e-05	9.994161e-20	-2.915241e-07
3.835500000018801e-05	1.152390e-19	-2.915241e-07
3.837500000018811e-05	-5.865695e-19	-2.915241e-07
3.839500000018820e-05	6.435059e-19	-2.915241e-07
3.841500000018830e-05	-4.494368e-19	-2.915241e-07
3.843500000018840e-05	-6.629088e-22	-2.915241e-07
3.845500000018850e-05	8.373061e-20	-2.915241e-07
3.847500000018860e-05	8.539931e-20	-2.915241e-07
3.849500000018870e-05	1.102062e-19	-2.915241e-07
3.851500000018879e-05	-5.874568e-19	-2.915241e-07
3.853500000018889e-05	6.435324e-19	-2.915241e-07
3.855500000018899e-05	-4.493837e-19	-2.915241e-07
3.857500000018909e-05	6.641672e-19	-2.915241e-07
3.859500000018919e-05	-4.490659e-19	-2.915241e-07
3.861500000018928e-05	-2.300612e-20	-2.915241e-07
3.863500000018938e-05	7.965127e-20	-2.915241e-07
3.865500000018948e-05	1.143782e-19	-2.915241e-07
3.867500000018958e-05	-3.993252e-20	-2.915241e-07
3.869500000018968e-05	-2.821652e-21	-2.915241e-07
3.871500000018977e-05	-3.316961e-22	-2.915241e-07
3.873500000018987e-05	-1.992464e-22	-2.915241e-07
3.875500000018997e-05	-2.257296e-22	-2.915241e-07
3.877500000019007e-05	-2.257240e-22	-2.915241e-07
3.879500000019017e-05	-2.124740e-22	-2.915241e-07
3.881500000019026e-05	-2.124685e-22	-2.915241e-07
3.883500000019036e-05	-2.124629e-22	-2.915241e-07
3.885500000019046e-05	-2.124573e-22	-2.915241e-07
3.887500000019056e-05	-5.824106e-19	-2.915241e-07
3.889500000019066e-05	6.537970e-19	-2.915241e-07
3.891500000019075e-05	-4.475956e-19	-2.915241e-07
3.893500000019085e-05	6.636110e-19	-2.915241e-07
3.895500000019095e-05	-4.494367e-19	-2.915241e-07
3.897500000019105e-05	-9.144221e-22	-2.915241e-07
3.899500000019115e-05	8.400887e-20	-2.915241e-07
3.901500000019124e-05	8.559810e-20	-2.915241e-07
3.903500000019134e-05	1.103255e-19	-2.915241e-07
3.905500000019144e-05	-5.874434e-19	-2.915241e-07
3.907500000019154e-05	6.435326e-19	-2.915241e-07
3.909500000019164e-05	-4.494101e-19	-2.915241e-07
3.911500000019174e-05	-6.891957e-22	-2.915241e-07
3.913500000019183e-05	8.373081e-20	-2.915241e-07
3.915500000019193e-05	8.542600e-20	-2.915241e-07
3.917500000019203e-05	1.102461e-19	-2.915241e-07
3.919500000019213e-05	9.949152e-20	-2.915241e-07
3.921500000019223e-05	-5.496968e-19	-2.915241e-07
3.923500000019232e-05	6.331092e-19	-2.915241e-07
3.925500000019242e-05	-4.634624e-19	-2.915241e-07
3.927500000019252e-05	-5.457141e-21	-2.915241e-07
3.929500000019262e-05	1.529859e-19	-2.915241e-07
3.931500000019272e-05	1.082992e-19	-2.915241e-07
3.933500000019281e-05	2.727941e-21	-2.915241e-07
3.935500000019291e-05	-4.374694e-22	-2.915241e-07
3.937500000019301e-05	-2.785309e-22	-2.915241e-07
3.939500000019311e-05	-1.990589e-22	-2.915241e-07
3.941500000019321e-05	-2.520310e-22	-2.915241e-07
3.943500000019330e-05	-1.593146e-22	-2.915241e-07
3.945500000019340e-05	-2.387756e-22	-2.915241e-07
3.947500000019350e-05	-1.990368e-22	-2.915241e-07
3.949500000019360e-05	-2.520090e-22	-2.915241e-07
3.951500000019370e-05	-5.824236e-19	-2.915241e-07
3.953500000019379e-05	6.537707e-19	-2.915241e-07
3.955500000019389e-05	-4.475690e-19	-2.915241e-07
3.957500000019399e-05	6.635980e-19	-2.915241e-07
3.959500000019409e-05	-4.493835e-19	-2.915241e-07
3.961500000019419e-05	-8.612633e-22	-2.915241e-07
3.963500000019428e-05	8.399580e-20	-2.915241e-07
3.965500000019438e-05	8.559828e-20	-2.915241e-07
3.967500000019448e-05	1.102727e-19	-2.915241e-07
3.969500000019458e-05	-5.874564e-19	-2.915241e-07
3.971500000019468e-05	6.435195e-19	-2.915241e-07
3.973500000019478e-05	-4.494232e-19	-2.915241e-07
3.975500000019487e-05	-6.360374e-22	-2.915241e-07
3.977500000019497e-05	8.375748e-20	-2.915241e-07
3.979500000019507e-05	8.542617e-20	-2.915241e-07
3.981500000019517e-05	1.102198e-19	-2.915241e-07
3.983500000019527e-05	9.947845e-20	-2.915241e-07
3.985500000019536e-05	-5.497099e-19	-2.915241e-07
3.987500000019546e-05	6.331491e-19	-2.915241e-07
3.989500000019556e-05	-4.634887e-19	-2.915241e-07
3.991500000019566e-05	-5.456961e-21	-2.915241e-07
3.993500000019576e-05	5.825054e-22	-2.915241e-07
3.995500000019585e-05	-6.646529e-23	-2.915241e-07
3.997500000019595e-05	-2.121484e-22	-2.915241e-07
3.999500000019605e-05	-2.121430e-22	-2.915241e-07
4.001500000019615e-05	-2.518708e-22	-2.915241e-07
4.003500000019625e-05	-2.253765e-22	-2.915241e-07
4.005500000019634e-05	-1.988822e-22	-2.915241e-07
4.007500000019644e-05	-1.591435e-22	-2.915241e-07
4.009500000019654e-05	-2.121158e-22	-2.915241e-07
4.011500000019664e-05	-2.385992e-22	-2.915241e-07
4.013500000019674e-05	6.295061e-20	-2.915241e-07
4.015500000019683e-05	7.836701e-20	-2.915241e-07
4.017500000019693e-05	1.098226e-19	-2.915241e-07
4.019500000019703e-05	9.996861e-20	-2.915241e-07
4.021500000019713e-05	1.152395e-19	-2.915241e-07
4.023500000019723e-05	-5.866484e-19	-2.915241e-07
4.025500000019732e-05	6.435064e-19	-2.915241e-07
4.027500000019742e-05	-4.494230e-19	-2.915241e-07
4.029500000019752e-05	-6.888885e-22	-2.915241e-07
4.031500000019762e-05	8.373112e-20	-2.915241e-07
4.033500000019772e-05	8.542630e-20	-2.915241e-07
4.035500000019782e-05	1.102332e-19	-2.915241e-07
4.037500000019791e-05	-5.874298e-19	-2.915241e-07
4.039500000019801e-05	6.435594e-19	-2.915241e-07
4.041500000019811e-05	-4.493833e-19	-2.915241e-07
4.043500000019821e-05	6.641544e-19	-2.915241e-07
4.045500000019831e-05	-4.490787e-19	-2.915241e-07
4.047500000019840e-05	-2.301886e-20	-2.915241e-07
4.049500000019850e-05	7.966502e-20	-2.915241e-07
4.051500000019860e-05	1.143919e-19	-2.915241e-07
4.053500000019870e-05	-5.866351e-19	-2.915241e-07
4.055500000019880e-05	1.995933e-19	-2.915241e-07
4.057500000019889e-05	1.974736e-20	-2.915241e-07
4.059500000019899e-05	1.734953e-21	-2.915241e-07
4.061500000019909e-05	-1.330455e-23	-2.915241e-07
4.063500000019919e-05	-2.119655e-22	-2.915241e-07
4.065500000019929e-05	-1.854712e-22	-2.915241e-07
4.067500000019938e-05	-2.119547e-22	-2.915241e-07
4.069500000019948e-05	-2.119493e-22	-2.915241e-07
4.071500000019958e-05	-2.516772e-22	-2.915241e-07
4.073500000019968e-05	-2.119386e-22	-2.915241e-07
4.075500000019978e-05	-1.854444e-22	-2.915241e-07
4.077500000019987e-05	6.301700e-20	-2.915241e-07
4.079500000019997e-05	7.832745e-20	-2.915241e-07
4.081500000020007e-05	1.097962e-19	-2.915241e-07
4.083500000020017e-05	9.995554e-20	-2.915241e-07
4.085500000020027e-05	1.152661e-19	-2.915241e-07
4.087500000020036e-05	-5.865688e-19	-2.915241e-07
4.089500000020046e-05	6.435065e-19	-2.915241e-07
4.091500000020056e-05	-4.494494e-19	-2.915241e-07
4.093500000020066e-05	-6.357344e-22	-2.915241e-07
4.095500000020076e-05	8.370481e-20	-2.915241e-07
4.097500000020086e-05	8.541323e-20	-2.915241e-07
4.099500000020095e-05	1.102068e-19	-2.915241e-07
4.101500000020105e-05	-5.874429e-19	-2.915241e-07
4.103500000020115e-05	6.435861e-19	-2.915241e-07
4.105500000020125e-05	-4.493698e-19	-2.915241e-07
4.107500000020135e-05	6.641944e-19	-2.915241e-07
4.109500000020144e-05	-4.490652e-19	-2.915241e-07
4.111500000020154e-05	-2.297895e-20	-2.915241e-07
4.113500000020164e-05	7.971817e-20	-2.915241e-07
4.115500000020174e-05	1.144186e-19	-2.915241e-07
4.117500000020184e-05	-3.994508e-20	-2.915241e-07
4.119500000020193e-05	1.018761e-19	-2.915241e-07
4.121500000020203e-05	3.138993e-21	-2.915241e-07
4.123500000020213e-05	-3.972621e-22	-2.915241e-07
4.125500000020223e-05	-2.383237e-22	-2.915241e-07
4.127500000020233e-05	-1.985852e-22	-2.915241e-07
4.129500000020242e-05	-1.985799e-22	-2.915241e-07
4.131500000020252e-05	-2.118190e-22	-2.915241e-07
4.133500000020262e-05	-2.250581e-22	-2.915241e-07
4.135500000020272e-05	-2.250527e-22	-2.915241e-07
4.137500000020282e-05	-5.823834e-19	-2.915241e-07
4.139500000020291e-05	6.537976e-19	-2.915241e-07
4.141500000020301e-05	-4.476215e-19	-2.915241e-07
4.143500000020311e-05	-1.191856e-21	-2.915241e-07
4.145500000020321e-05	8.337384e-20	-2.915241e-07
4.147500000020331e-05	8.530742e-20	-2.915241e-07
4.149500000020340e-05	1.102467e-19	-2.915241e-07
4.151500000020350e-05	9.949215e-20	-2.915241e-07
4.153500000020360e-05	-5.496962e-19	-2.915241e-07
4.155500000020370e-05	6.331761e-19	-2.915241e-07
4.157500000020380e-05	-4.634750e-19	-2.915241e-07
4.159500000020390e-05	-5.496249e-21	-2.915241e-07
4.161500000020399e-05	8.322819e-20	-2.915241e-07
4.163500000020409e-05	8.557235e-20	-2.915241e-07
4.165500000020419e-05	1.102732e-19	-2.915241e-07
4.167500000020429e-05	9.951868e-20	-2.915241e-07
4.169500000020439e-05	-5.497226e-19	-2.915241e-07
4.171500000020448e-05	6.331364e-19	-2.915241e-07
4.173500000020458e-05	-4.635014e-19	-2.915241e-07
4.175500000020468e-05	-5.509449e-21	-2.915241e-07
4.177500000020478e-05	8.320174e-20	-2.915241e-07
4.179500000020488e-05	1.286055e-20	-2.915241e-07
4.181500000020497e-05	9.019669e-21	-2.915241e-07
4.183500000020507e-05	1.377645e-21	-2.915241e-07
4.185500000020517e-05	-6.599147e-23	-2.915241e-07
4.187500000020527e-05	-1.851860e-22	-2.915241e-07
4.189500000020537e-05	-2.116696e-22	-2.915241e-07
4.191500000020546e-05	-1.984199e-22	-2.915241e-07
4.193500000020556e-05	-1.984146e-22	-2.915241e-07
4.195500000020566e-05	-1.851650e-22	-2.915241e-07
4.197500000020576e-05	-1.984041e-22	-2.915241e-07
4.199500000020586e-05	-2.116433e-22	-2.915241e-07
4.201500000020595e-05	6.296432e-20	-2.915241e-07
4.203500000020605e-05	7.832774e-20	-2.915241e-07
4.205500000020615e-05	1.098098e-19	-2.915241e-07
4.207500000020625e-05	-5.870055e-19	-2.915241e-07
4.209500000020635e-05	6.437188e-19	-2.915241e-07
4.211500000020644e-05	-4.493431e-19	-2.915241e-07
4.213500000020654e-05	6.641681e-19	-2.915241e-07
4.215500000020664e-05	-4.490385e-19	-2.915241e-07
4.217500000020674e-05	-2.301841e-20	-2.915241e-07
4.219500000020684e-05	7.962574e-20	-2.915241e-07
4.221500000020694e-05	1.143792e-19	-2.915241e-07
4.223500000020703e-05	-5.866346e-19	-2.915241e-07
4.225500000020713e-05	6.432420e-19	-2.915241e-07
4.227500000020723e-05	-4.496079e-19	-2.915241e-07
4.229500000020733e-05	6.641417e-19	-2.915241e-07
4.231500000020743e-05	-4.490517e-19	-2.915241e-07
4.233500000020752e-05	-2.295215e-20	-2.915241e-07
4.235500000020762e-05	7.965227e-20	-2.915241e-07
4.237500000020772e-05	1.144057e-19	-2.915241e-07
4.239500000020782e-05	-5.866213e-19	-2.915241e-07
4.241500000020792e-05	6.432156e-19	-2.915241e-07
4.243500000020801e-05	1.058267e-20	-2.915241e-07
4.245500000020811e-05	-3.191521e-21	-2.915241e-07
4.247500000020821e-05	-7.015654e-22	-2.915241e-07
4.249500000020831e-05	-2.644944e-22	-2.915241e-07
4.251500000020841e-05	-2.512448e-22	-2.915241e-07
4.253500000020850e-05	-2.247508e-22	-2.915241e-07
4.255500000020860e-05	-1.982568e-22	-2.915241e-07
4.257500000020870e-05	-1.982516e-22	-2.915241e-07
4.259500000020880e-05	-1.850020e-22	-2.915241e-07
4.261500000020890e-05	-1.982412e-22	-2.915241e-07
4.263500000020899e-05	-5.824361e-19	-2.915241e-07
4.265500000020909e-05	6.537714e-19	-2.915241e-07
4.267500000020919e-05	-4.475549e-19	-2.915241e-07
4.269500000020929e-05	-1.204778e-21	-2.915241e-07
4.271500000020939e-05	8.345363e-20	-2.915241e-07
4.273500000020948e-05	8.532099e-20	-2.915241e-07
4.275500000020958e-05	1.102868e-19	-2.915241e-07
4.277500000020968e-05	9.955869e-20	-2.915241e-07
4.279500000020978e-05	-5.497223e-19	-2.915241e-07
4.281500000020988e-05	6.331896e-19	-2.915241e-07
4.283500000020998e-05	-4.634614e-19	-2.915241e-07
4.285500000021007e-05	-5.482683e-21	-2.915241e-07
4.287500000021017e-05	8.321527e-20	-2.915241e-07
4.289500000021027e-05	8.562566e-20	-2.915241e-07
4.291500000021037e-05	1.102868e-19	-2.915241e-07
4.293500000021047e-05	9.951900e-20	-2.915241e-07
4.295500000021056e-05	-5.497090e-19	-2.915241e-07
4.297500000021066e-05	6.331500e-19	-2.915241e-07
4.299500000021076e-05	-4.634482e-19	-2.915241e-07
4.301500000021086e-05	-5.482640e-21	-2.915241e-07
4.303500000021096e-05	8.318882e-20	-2.915241e-07
4.305500000021105e-05	9.941321e-20	-2.915241e-07
4.307500000021115e-05	1.063400e-19	-2.915241e-07
4.309500000021125e-05	2.874615e-21	-2.915241e-07
4.311500000021135e-05	-4.497292e-22	-2.915241e-07
4.313500000021145e-05	-2.510578e-22	-2.915241e-07
4.315500000021154e-05	-2.245639e-22	-2.915241e-07
4.317500000021164e-05	-2.642920e-22	-2.915241e-07
4.319500000021174e-05	-2.245536e-22	-2.915241e-07
4.321500000021184e-05	-2.113041e-22	-2.915241e-07
4.323500000021194e-05	-2.245434e-22	-2.915241e-07
4.325500000021203e-05	-5.824491e-19	-2.915241e-07
4.327500000021213e-05	6.537716e-19	-2.915241e-07
4.329500000021223e-05	-4.475415e-19	-2.915241e-07
4.331500000021233e-05	6.636122e-19	-2.915241e-07
4.333500000021243e-05	-4.494223e-19	-2.915241e-07
4.335500000021252e-05	-9.132665e-22	-2.915241e-07
4.337500000021262e-05	8.399678e-20	-2.915241e-07
4.339500000021272e-05	8.558601e-20	-2.915241e-07
4.341500000021282e-05	1.102869e-19	-2.915241e-07
4.343500000021292e-05	-5.874555e-19	-2.915241e-07
4.345500000021302e-05	6.436131e-19	-2.915241e-07
4.347500000021311e-05	-4.493692e-19	-2.915241e-07
4.349500000021321e-05	-6.483101e-22	-2.915241e-07
4.351500000021331e-05	8.371872e-20	-2.915241e-07
4.353500000021341e-05	8.540065e-20	-2.915241e-07
4.355500000021351e-05	1.102208e-19	-2.915241e-07
4.357500000021360e-05	9.946618e-20	-2.915241e-07
4.359500000021370e-05	-5.497354e-19	-2.915241e-07
4.361500000021380e-05	6.331766e-19	-2.915241e-07
4.363500000021390e-05	-4.634745e-19	-2.915241e-07
4.365500000021400e-05	-5.469237e-21	-2.915241e-07
4.367500000021409e-05	1.529341e-19	-2.915241e-07
4.369500000021419e-05	1.083136e-19	-2.915241e-07
4.371500000021429e-05	2.702600e-21	-2.915241e-07
4.373500000021439e-05	-4.098338e-22	-2.915241e-07
4.375500000021449e-05	-2.508957e-22	-2.915241e-07
4.377500000021458e-05	-2.376463e-22	-2.915241e-07
4.379500000021468e-05	-2.508856e-22	-2.915241e-07
4.381500000021478e-05	-2.111473e-22	-2.915241e-07
4.383500000021488e-05	-2.376311e-22	-2.915241e-07
4.385500000021498e-05	-2.243816e-22	-2.915241e-07
4.387500000021507e-05	-5.824092e-19	-2.915241e-07
4.389500000021517e-05	6.537585e-19	-2.915241e-07
4.391500000021527e-05	-4.475546e-19	-2.915241e-07
4.393500000021537e-05	6.636124e-19	-2.915241e-07
4.395500000021547e-05	-4.493691e-19	-2.915241e-07
4.397500000021556e-05	-8.998608e-22	-2.915241e-07
4.399500000021566e-05	8.399694e-20	-2.915241e-07
4.401500000021576e-05	8.563915e-20	-2.915241e-07
4.403500000021586e-05	1.102076e-19	-2.915241e-07
4.405500000021596e-05	-5.874818e-19	-2.915241e-07
4.407500000021606e-05	6.435206e-19	-2.915241e-07
4.409500000021615e-05	-4.493558e-19	-2.915241e-07
4.411500000021625e-05	-6.349048e-22	-2.915241e-07
4.413500000021635e-05	8.373212e-20	-2.915241e-07
4.415500000021645e-05	8.542731e-20	-2.915241e-07
4.417500000021655e-05	1.102342e-19	-2.915241e-07
4.419500000021664e-05	9.951932e-20	-2.915241e-07
4.421500000021674e-05	-5.497087e-19	-2.915241e-07
4.423500000021684e-05	6.331503e-19	-2.915241e-07
4.425500000021694e-05	-4.634611e-19	-2.915241e-07
4.427500000021704e-05	-5.482321e-21	-2.915241e-07
4.429500000021713e-05	1.529607e-19	-2.915241e-07
4.431500000021723e-05	1.083270e-19	-2.915241e-07
4.433500000021733e-05	2.689516e-21	-2.915241e-07
4.435500000021743e-05	-3.964293e-22	-2.915241e-07
4.437500000021753e-05	-2.242468e-22	-2.915241e-07
4.439500000021762e-05	-2.639751e-22	-2.915241e-07
4.441500000021772e-05	-2.374813e-22	-2.915241e-07
4.443500000021782e-05	-1.712542e-22	-2.915241e-07
4.445500000021792e-05	-1.712492e-22	-2.915241e-07
4.447500000021802e-05	-2.109775e-22	-2.915241e-07
4.449500000021811e-05	-2.109725e-22	-2.915241e-07
4.451500000021821e-05	-5.823958e-19	-2.915241e-07
4.453500000021831e-05	6.537455e-19	-2.915241e-07
4.455500000021841e-05	-4.475544e-19	-2.915241e-07
4.457500000021851e-05	6.636390e-19	-2.915241e-07
4.459500000021860e-05	-4.493955e-19	-2.915241e-07
4.461500000021870e-05	-8.996964e-22	-2.915241e-07
4.463500000021880e-05	8.405009e-20	-2.915241e-07
4.465500000021890e-05	8.558633e-20	-2.915241e-07
4.467500000021900e-05	1.102872e-19	-2.915241e-07
4.469500000021910e-05	-5.874949e-19	-2.915241e-07
4.471500000021919e-05	6.436002e-19	-2.915241e-07
4.473500000021929e-05	-4.493822e-19	-2.915241e-07
4.475500000021939e-05	6.641555e-19	-2.915241e-07
4.477500000021949e-05	-4.490511e-19	-2.915241e-07
4.479500000021959e-05	-2.297803e-20	-2.915241e-07
4.481500000021968e-05	7.970586e-20	-2.915241e-07
4.483500000021978e-05	1.144063e-19	-2.915241e-07
4.485500000021988e-05	-5.866075e-19	-2.915241e-07
4.487500000021998e-05	6.431897e-19	-2.915241e-07
4.489500000022008e-05	-4.496602e-19	-2.915241e-07
4.491500000022017e-05	6.640761e-19	-2.915241e-07
4.493500000022027e-05	-6.526972e-19	-2.915241e-07
4.495500000022037e-05	1.112807e-19	-2.915241e-07
4.497500000022047e-05	1.097178e-19	-2.915241e-07
4.499500000022057e-05	7.615638e-20	-2.915241e-07
4.501500000022066e-05	3.356242e-20	-2.915241e-07
4.503500000022076e-05	1.055458e-19	-2.915241e-07
4.505500000022086e-05	3.073733e-21	-2.915241e-07
4.507500000022096e-05	-3.565672e-22	-2.915241e-07
4.509500000022106e-05	-2.506069e-22	-2.915241e-07
4.511500000022115e-05	-1.976243e-22	-2.915241e-07
4.513500000022125e-05	-5.824354e-19	-2.915241e-07
4.515500000022135e-05	6.537588e-19	-2.915241e-07
4.517500000022145e-05	-4.475411e-19	-2.915241e-07
4.519500000022155e-05	-1.151185e-21	-2.915241e-07
4.521500000022164e-05	8.341451e-20	-2.915241e-07
4.523500000022174e-05	8.538783e-20	-2.915241e-07
4.525500000022184e-05	1.102609e-19	-2.915241e-07
4.527500000022194e-05	-5.874815e-19	-2.915241e-07
4.529500000022204e-05	6.435474e-19	-2.915241e-07
4.531500000022214e-05	-4.493820e-19	-2.915241e-07
4.533500000022223e-05	6.641160e-19	-2.915241e-07
4.535500000022233e-05	-4.490907e-19	-2.915241e-07
4.537500000022243e-05	-2.299112e-20	-2.915241e-07
4.539500000022253e-05	7.965303e-20	-2.915241e-07
