time	V(n003)*10	V(n009)*10
9.450000000045793e-07	1.117032e-19	-2.915241e-07
9.650000000046774e-07	1.012032e-19	-2.915241e-07
9.850000000047755e-07	-5.586601e-19	-2.915241e-07
1.005000000004874e-06	6.429870e-19	-2.915241e-07
1.025000000004972e-06	-4.708580e-19	-2.915241e-07
1.045000000005070e-06	-5.640838e-21	-2.915241e-07
1.065000000005168e-06	8.423629e-20	-2.915241e-07
1.085000000005266e-06	8.707361e-20	-2.915241e-07
1.105000000005364e-06	1.117306e-19	-2.915241e-07
1.125000000005462e-06	1.011633e-19	-2.915241e-07
1.145000000005560e-06	-5.586461e-19	-2.915241e-07
1.165000000005658e-06	6.430009e-19	-2.915241e-07
1.185000000005756e-06	-6.661519e-19	-2.915241e-07
1.205000000005854e-06	1.867483e-19	-2.915241e-07
1.225000000005952e-06	1.784470e-20	-2.915241e-07
1.245000000006050e-06	1.344708e-21	-2.915241e-07
1.265000000006148e-06	-1.894964e-22	-2.915241e-07
1.285000000006246e-06	-2.836500e-22	-2.915241e-07
1.305000000006344e-06	-3.508866e-22	-2.915241e-07
1.325000000006443e-06	-3.239142e-22	-2.915241e-07
1.345000000006541e-06	-3.507757e-22	-2.915241e-07
1.365000000006639e-06	-3.238035e-22	-2.915241e-07
1.385000000006737e-06	6.363244e-20	-2.915241e-07
1.405000000006835e-06	7.967247e-20	-2.915241e-07
1.425000000006933e-06	1.112606e-19	-2.915241e-07
1.445000000007031e-06	1.016622e-19	-2.915241e-07
1.465000000007129e-06	1.168176e-19	-2.915241e-07
1.485000000007227e-06	-5.960059e-19	-2.915241e-07
1.505000000007325e-06	6.535527e-19	-2.915241e-07
1.525000000007423e-06	-4.565912e-19	-2.915241e-07
1.545000000007521e-06	-7.815443e-22	-2.915241e-07
1.565000000007619e-06	8.472159e-20	-2.915241e-07
1.585000000007717e-06	8.685908e-20	-2.915241e-07
1.605000000007815e-06	1.116911e-19	-2.915241e-07
1.625000000007914e-06	-5.968123e-19	-2.915241e-07
1.645000000008012e-06	6.535942e-19	-2.915241e-07
1.665000000008110e-06	-4.565631e-19	-2.915241e-07
1.685000000008208e-06	6.745881e-19	-2.915241e-07
1.705000000008306e-06	-4.562415e-19	-2.915241e-07
1.725000000008404e-06	-2.367220e-20	-2.915241e-07
1.745000000008502e-06	8.101854e-20	-2.915241e-07
1.765000000008600e-06	1.159444e-19	-2.915241e-07
1.785000000008698e-06	-5.959909e-19	-2.915241e-07
1.805000000008796e-06	2.026579e-19	-2.915241e-07
1.825000000008894e-06	2.001327e-20	-2.915241e-07
1.845000000008992e-06	1.588718e-21	-2.915241e-07
1.865000000009090e-06	-1.069892e-22	-2.915241e-07
1.885000000009188e-06	-3.491858e-22	-2.915241e-07
1.905000000009286e-06	-3.087560e-22	-2.915241e-07
1.925000000009384e-06	-3.087013e-22	-2.915241e-07
1.945000000009483e-06	-3.624803e-22	-2.915241e-07
1.965000000009581e-06	-3.085920e-22	-2.915241e-07
1.985000000009679e-06	-3.354543e-22	-2.915241e-07
2.005000000009777e-06	-3.219411e-22	-2.915241e-07
2.025000000009875e-06	6.366122e-20	-2.915241e-07
2.045000000009973e-06	7.967434e-20	-2.915241e-07
2.065000000010071e-06	1.112221e-19	-2.915241e-07
2.085000000010169e-06	1.015968e-19	-2.915241e-07
2.105000000010267e-06	1.167791e-19	-2.915241e-07
2.125000000010365e-06	-5.959906e-19	-2.915241e-07
2.145000000010463e-06	6.535815e-19	-2.915241e-07
2.165000000010561e-06	-4.565894e-19	-2.915241e-07
2.185000000010659e-06	-7.662299e-22	-2.915241e-07
2.205000000010757e-06	8.472344e-20	-2.915241e-07
2.225000000010855e-06	8.686093e-20	-2.915241e-07
2.245000000010954e-06	1.116660e-19	-2.915241e-07
2.265000000011052e-06	-5.968643e-19	-2.915241e-07
2.285000000011150e-06	6.536230e-19	-2.915241e-07
2.305000000011248e-06	-4.565613e-19	-2.915241e-07
2.325000000011346e-06	6.744957e-19	-2.915241e-07
2.345000000011444e-06	-4.562396e-19	-2.915241e-07
2.365000000011542e-06	-2.365689e-20	-2.915241e-07
2.385000000011640e-06	8.100694e-20	-2.915241e-07
2.405000000011738e-06	1.159193e-19	-2.915241e-07
2.425000000011836e-06	-4.066926e-20	-2.915241e-07
2.445000000011934e-06	-2.972148e-21	-2.915241e-07
2.465000000012032e-06	-4.419095e-22	-2.915241e-07
2.485000000012130e-06	-3.476465e-22	-2.915241e-07
2.505000000012228e-06	-3.206754e-22	-2.915241e-07
2.525000000012326e-06	-3.475381e-22	-2.915241e-07
2.545000000012424e-06	-3.609424e-22	-2.915241e-07
2.565000000012523e-06	-3.339715e-22	-2.915241e-07
2.585000000012621e-06	-3.473759e-22	-2.915241e-07
2.605000000012719e-06	-3.473217e-22	-2.915241e-07
2.625000000012817e-06	-5.916951e-19	-2.915241e-07
2.645000000012915e-06	6.639602e-19	-2.915241e-07
2.665000000013013e-06	-4.547163e-19	-2.915241e-07
2.685000000013111e-06	6.739586e-19	-2.915241e-07
2.705000000013209e-06	-4.565884e-19	-2.915241e-07
2.725000000013307e-06	-9.940317e-22	-2.915241e-07
2.745000000013405e-06	8.506089e-20	-2.915241e-07
2.765000000013503e-06	8.706380e-20	-2.915241e-07
2.785000000013601e-06	1.117612e-19	-2.915241e-07
2.805000000013699e-06	-5.968095e-19	-2.915241e-07
2.825000000013797e-06	6.535971e-19	-2.915241e-07
2.845000000013895e-06	-4.565872e-19	-2.915241e-07
2.865000000013994e-06	-7.371865e-22	-2.915241e-07
2.885000000014092e-06	8.475249e-20	-2.915241e-07
2.905000000014190e-06	8.686305e-20	-2.915241e-07
2.925000000014288e-06	1.116816e-19	-2.915241e-07
2.945000000014386e-06	1.011680e-19	-2.915241e-07
2.965000000014484e-06	-5.586145e-19	-2.915241e-07
2.985000000014582e-06	6.429922e-19	-2.915241e-07
3.005000000014680e-06	-4.708662e-19	-2.915241e-07
3.025000000014778e-06	-5.675964e-21	-2.915241e-07
3.045000000014876e-06	1.550461e-19	-2.915241e-07
3.065000000014974e-06	1.099594e-19	-2.915241e-07
3.085000000015072e-06	2.601472e-21	-2.915241e-07
3.105000000015170e-06	-5.073766e-22	-2.915241e-07
3.125000000015268e-06	-3.861978e-22	-2.915241e-07
3.145000000015366e-06	-3.726859e-22	-2.915241e-07
3.165000000015464e-06	-3.591739e-22	-2.915241e-07
3.185000000015563e-06	-3.322037e-22	-2.915241e-07
3.205000000015661e-06	-3.186919e-22	-2.915241e-07
3.225000000015759e-06	-3.455552e-22	-2.915241e-07
3.245000000015857e-06	-3.320435e-22	-2.915241e-07
3.265000000015955e-06	-5.917067e-19	-2.915241e-07
3.285000000016053e-06	6.639352e-19	-2.915241e-07
3.305000000016151e-06	-4.546741e-19	-2.915241e-07
3.325000000016249e-06	6.739873e-19	-2.915241e-07
3.345000000016347e-06	-4.565731e-19	-2.915241e-07
3.365000000016445e-06	-9.787582e-22	-2.915241e-07
3.385000000016543e-06	8.503579e-20	-2.915241e-07
3.405000000016641e-06	8.706561e-20	-2.915241e-07
3.425000000016739e-06	1.117226e-19	-2.915241e-07
3.445000000016837e-06	-5.968345e-19	-2.915241e-07
3.465000000016935e-06	6.536123e-19	-2.915241e-07
3.485000000017034e-06	-4.565047e-19	-2.915241e-07
3.505000000017132e-06	6.745659e-19	-2.915241e-07
3.525000000017230e-06	-4.562368e-19	-2.915241e-07
3.545000000017328e-06	-2.369448e-20	-2.915241e-07
3.565000000017426e-06	8.103665e-20	-2.915241e-07
3.585000000017524e-06	1.159356e-19	-2.915241e-07
3.605000000017622e-06	-5.959728e-19	-2.915241e-07
3.625000000017720e-06	6.533032e-19	-2.915241e-07
3.645000000017818e-06	-4.567599e-19	-2.915241e-07
3.665000000017916e-06	6.744855e-19	-2.915241e-07
3.685000000018014e-06	-6.630511e-19	-2.915241e-07
3.705000000018112e-06	1.126540e-19	-2.915241e-07
3.725000000018210e-06	1.113880e-19	-2.915241e-07
3.745000000018308e-06	7.748371e-20	-2.915241e-07
3.765000000018406e-06	3.373250e-20	-2.915241e-07
3.785000000018504e-06	1.071607e-19	-2.915241e-07
3.805000000018603e-06	3.046348e-21	-2.915241e-07
3.825000000018701e-06	-4.662538e-22	-2.915241e-07
3.845000000018799e-06	-3.854505e-22	-2.915241e-07
3.865000000018897e-06	-3.181054e-22	-2.915241e-07
3.885000000018995e-06	-5.917467e-19	-2.915241e-07
3.905000000019093e-06	6.639356e-19	-2.915241e-07
3.925000000019191e-06	-4.547140e-19	-2.915241e-07
3.945000000019289e-06	-1.313397e-21	-2.915241e-07
3.965000000019387e-06	8.440507e-20	-2.915241e-07
3.985000000019485e-06	8.679826e-20	-2.915241e-07
4.005000000019583e-06	1.117514e-19	-2.915241e-07
4.025000000019681e-06	-5.968193e-19	-2.915241e-07
4.045000000019779e-06	6.535738e-19	-2.915241e-07
4.065000000019877e-06	-4.565701e-19	-2.915241e-07
4.085000000019975e-06	6.745407e-19	-2.915241e-07
4.105000000020073e-06	-4.561812e-19	-2.915241e-07
4.125000000020172e-06	-2.369266e-20	-2.915241e-07
4.145000000020270e-06	8.101155e-20	-2.915241e-07
4.165000000020368e-06	1.158970e-19	-2.915241e-07
4.185000000020466e-06	-5.960382e-19	-2.915241e-07
4.205000000020564e-06	6.532782e-19	-2.915241e-07
4.225000000020662e-06	-4.567850e-19	-2.915241e-07
4.245000000020760e-06	6.744873e-19	-2.915241e-07
4.265000000020858e-06	-4.561942e-19	-2.915241e-07
4.285000000020956e-06	-2.369221e-20	-2.915241e-07
4.305000000021054e-06	1.006092e-19	-2.915241e-07
4.325000000021152e-06	7.662380e-20	-2.915241e-07
4.345000000021250e-06	3.365318e-20	-2.915241e-07
4.365000000021348e-06	1.071083e-19	-2.915241e-07
4.385000000021446e-06	2.993938e-21	-2.915241e-07
4.405000000021544e-06	-5.052055e-22	-2.915241e-07
4.425000000021643e-06	-3.705691e-22	-2.915241e-07
4.445000000021741e-06	-2.897662e-22	-2.915241e-07
4.465000000021839e-06	-3.166306e-22	-2.915241e-07
4.485000000021937e-06	-3.031199e-22	-2.915241e-07
4.505000000022035e-06	-5.916778e-19	-2.915241e-07
4.525000000022133e-06	6.639776e-19	-2.915241e-07
4.545000000022231e-06	-4.546990e-19	-2.915241e-07
4.565000000022329e-06	-1.298414e-21	-2.915241e-07
4.585000000022427e-06	8.437968e-20	-2.915241e-07
4.605000000022525e-06	8.677287e-20	-2.915241e-07
4.625000000022623e-06	1.116991e-19	-2.915241e-07
4.645000000022721e-06	-5.968581e-19	-2.915241e-07
4.665000000022819e-06	6.536157e-19	-2.915241e-07
4.685000000022917e-06	-4.565283e-19	-2.915241e-07
4.705000000023015e-06	6.745288e-19	-2.915241e-07
4.725000000023113e-06	-4.561931e-19	-2.915241e-07
4.745000000023212e-06	-2.366422e-20	-2.915241e-07
4.765000000023310e-06	8.105344e-20	-2.915241e-07
4.785000000023408e-06	1.159389e-19	-2.915241e-07
4.805000000023506e-06	-5.959964e-19	-2.915241e-07
4.825000000023604e-06	6.532662e-19	-2.915241e-07
4.845000000023702e-06	-4.567296e-19	-2.915241e-07
4.865000000023800e-06	6.745023e-19	-2.915241e-07
4.885000000023898e-06	-4.562061e-19	-2.915241e-07
4.905000000023996e-06	-2.369069e-20	-2.915241e-07
4.925000000024094e-06	2.778561e-20	-2.915241e-07
4.945000000024192e-06	3.167725e-20	-2.915241e-07
4.965000000024290e-06	1.071781e-19	-2.915241e-07
4.985000000024388e-06	2.996401e-21	-2.915241e-07
5.005000000024486e-06	-4.623678e-22	-2.915241e-07
5.025000000024584e-06	-3.546493e-22	-2.915241e-07
5.045000000024683e-06	-3.142226e-22	-2.915241e-07
5.065000000024781e-06	-3.410879e-22	-2.915241e-07
5.085000000024879e-06	-3.141196e-22	-2.915241e-07
5.105000000024977e-06	-3.544433e-22	-2.915241e-07
5.125000000025075e-06	-5.916753e-19	-2.915241e-07
5.145000000025173e-06	6.638993e-19	-2.915241e-07
5.165000000025271e-06	-4.547504e-19	-2.915241e-07
5.185000000025369e-06	6.739919e-19	-2.915241e-07
5.205000000025467e-06	-4.565551e-19	-2.915241e-07
5.225000000025565e-06	-1.041544e-21	-2.915241e-07
5.245000000025663e-06	8.501337e-20	-2.915241e-07
5.265000000025761e-06	8.709703e-20	-2.915241e-07
5.285000000025859e-06	1.117944e-19	-2.915241e-07
5.305000000025957e-06	-5.968570e-19	-2.915241e-07
5.325000000026055e-06	6.535899e-19	-2.915241e-07
5.345000000026153e-06	-4.565271e-19	-2.915241e-07
5.365000000026252e-06	-7.577988e-22	-2.915241e-07
5.385000000026350e-06	8.471842e-20	-2.915241e-07
5.405000000026448e-06	8.689627e-20	-2.915241e-07
5.425000000026546e-06	1.117283e-19	-2.915241e-07
5.445000000026644e-06	1.012147e-19	-2.915241e-07
5.465000000026742e-06	-5.586620e-19	-2.915241e-07
5.485000000026840e-06	6.430120e-19	-2.915241e-07
5.505000000026938e-06	-4.708464e-19	-2.915241e-07
5.525000000027036e-06	-5.669679e-21	-2.915241e-07
5.545000000027134e-06	1.550120e-19	-2.915241e-07
5.565000000027232e-06	1.099791e-19	-2.915241e-07
5.585000000027330e-06	2.621208e-21	-2.915241e-07
5.605000000027428e-06	-5.683937e-22	-2.915241e-07
5.625000000027526e-06	-3.664669e-22	-2.915241e-07
5.645000000027624e-06	-2.991240e-22	-2.915241e-07
5.665000000027723e-06	-3.259900e-22	-2.915241e-07
5.685000000027821e-06	-3.393975e-22	-2.915241e-07
5.705000000027919e-06	-3.797218e-22	-2.915241e-07
5.725000000028017e-06	-2.854621e-22	-2.915241e-07
5.745000000028115e-06	-3.392449e-22	-2.915241e-07
5.765000000028213e-06	-5.917408e-19	-2.915241e-07
5.785000000028311e-06	6.639549e-19	-2.915241e-07
5.805000000028409e-06	-4.547217e-19	-2.915241e-07
5.825000000028507e-06	6.740071e-19	-2.915241e-07
5.845000000028605e-06	-4.565399e-19	-2.915241e-07
5.865000000028703e-06	-9.994327e-22	-2.915241e-07
5.885000000028801e-06	8.500165e-20	-2.915241e-07
5.905000000028899e-06	8.707184e-20	-2.915241e-07
5.925000000028997e-06	1.117558e-19	-2.915241e-07
5.945000000029095e-06	-5.968552e-19	-2.915241e-07
5.965000000029193e-06	6.535917e-19	-2.915241e-07
5.985000000029292e-06	-4.565253e-19	-2.915241e-07
6.005000000029390e-06	-7.560680e-22	-2.915241e-07
6.025000000029488e-06	8.470669e-20	-2.915241e-07
6.045000000029586e-06	8.684417e-20	-2.915241e-07
6.065000000029684e-06	1.117165e-19	-2.915241e-07
6.085000000029782e-06	1.011626e-19	-2.915241e-07
6.105000000029880e-06	-5.586468e-19	-2.915241e-07
6.125000000029978e-06	6.430003e-19	-2.915241e-07
6.145000000030076e-06	-4.708716e-19	-2.915241e-07
6.165000000030174e-06	-5.627578e-21	-2.915241e-07
6.185000000030272e-06	4.288953e-22	-2.915241e-07
6.205000000030370e-06	-2.305086e-22	-2.915241e-07
6.225000000030468e-06	-3.650419e-22	-2.915241e-07
6.245000000030566e-06	-3.784498e-22	-2.915241e-07
6.265000000030664e-06	-3.649408e-22	-2.915241e-07
6.285000000030763e-06	-3.245151e-22	-2.915241e-07
6.305000000030861e-06	-3.110066e-22	-2.915241e-07
6.325000000030959e-06	-3.244147e-22	-2.915241e-07
6.345000000031057e-06	-2.839894e-22	-2.915241e-07
6.365000000031155e-06	-3.243144e-22	-2.915241e-07
6.385000000031253e-06	6.368576e-20	-2.915241e-07
6.405000000031351e-06	7.971233e-20	-2.915241e-07
6.425000000031449e-06	1.112870e-19	-2.915241e-07
6.445000000031547e-06	1.016482e-19	-2.915241e-07
6.465000000031645e-06	1.167767e-19	-2.915241e-07
6.485000000031743e-06	-5.959661e-19	-2.915241e-07
6.505000000031841e-06	6.535791e-19	-2.915241e-07
6.525000000031939e-06	-4.566052e-19	-2.915241e-07
6.545000000032037e-06	-7.148100e-22	-2.915241e-07
6.565000000032135e-06	8.470757e-20	-2.915241e-07
6.585000000032233e-06	8.689889e-20	-2.915241e-07
6.605000000032332e-06	1.116770e-19	-2.915241e-07
6.625000000032430e-06	-5.968533e-19	-2.915241e-07
6.645000000032528e-06	6.535937e-19	-2.915241e-07
6.665000000032626e-06	-4.565234e-19	-2.915241e-07
6.685000000032724e-06	6.745202e-19	-2.915241e-07
6.705000000032822e-06	-4.562017e-19	-2.915241e-07
6.725000000032920e-06	-2.369972e-20	-2.915241e-07
6.745000000033018e-06	8.100448e-20	-2.915241e-07
6.765000000033116e-06	1.159572e-19	-2.915241e-07
6.785000000033214e-06	-5.959915e-19	-2.915241e-07
6.805000000033312e-06	2.026439e-19	-2.915241e-07
6.825000000033410e-06	2.003955e-20	-2.915241e-07
6.845000000033508e-06	1.628459e-21	-2.915241e-07
6.865000000033606e-06	-1.210869e-22	-2.915241e-07
6.885000000033704e-06	-2.825384e-22	-2.915241e-07
6.905000000033803e-06	-3.363224e-22	-2.915241e-07
6.925000000033901e-06	-3.631895e-22	-2.915241e-07
6.945000000033999e-06	-3.227646e-22	-2.915241e-07
6.965000000034097e-06	-3.092567e-22	-2.915241e-07
6.985000000034195e-06	-2.822905e-22	-2.915241e-07
7.005000000034293e-06	-3.629913e-22	-2.915241e-07
7.025000000034391e-06	6.367400e-20	-2.915241e-07
7.045000000034489e-06	7.971402e-20	-2.915241e-07
7.065000000034587e-06	1.112752e-19	-2.915241e-07
7.085000000034685e-06	1.016634e-19	-2.915241e-07
7.105000000034783e-06	1.167918e-19	-2.915241e-07
7.125000000034881e-06	-5.959509e-19	-2.915241e-07
7.145000000034979e-06	6.536211e-19	-2.915241e-07
7.165000000035077e-06	-4.565766e-19	-2.915241e-07
7.185000000035175e-06	-7.669515e-22	-2.915241e-07
7.205000000035273e-06	8.476310e-20	-2.915241e-07
7.225000000035372e-06	8.688712e-20	-2.915241e-07
7.245000000035470e-06	1.117191e-19	-2.915241e-07
7.265000000035568e-06	1.012190e-19	-2.915241e-07
7.285000000035666e-06	-5.586711e-19	-2.915241e-07
7.305000000035764e-06	6.430028e-19	-2.915241e-07
7.325000000035862e-06	-4.708690e-19	-2.915241e-07
7.345000000035960e-06	-5.638470e-21	-2.915241e-07
7.365000000036058e-06	8.421173e-20	-2.915241e-07
7.385000000036156e-06	8.711634e-20	-2.915241e-07
7.405000000036254e-06	1.117868e-19	-2.915241e-07
7.425000000036352e-06	3.285086e-20	-2.915241e-07
7.445000000036450e-06	-6.438882e-19	-2.915241e-07
7.465000000036548e-06	1.910312e-19	-2.915241e-07
7.485000000036646e-06	6.934720e-19	-2.915241e-07
7.505000000036744e-06	-6.620318e-19	-2.915241e-07
7.525000000036842e-06	1.872076e-19	-2.915241e-07
7.545000000036941e-06	1.792719e-20	-2.915241e-07
7.565000000037039e-06	1.332987e-21	-2.915241e-07
7.585000000037137e-06	-1.473901e-22	-2.915241e-07
7.605000000037235e-06	-2.953833e-22	-2.915241e-07
7.625000000037333e-06	-3.357091e-22	-2.915241e-07
7.645000000037431e-06	6.366091e-20	-2.915241e-07
7.665000000037529e-06	7.971439e-20	-2.915241e-07
7.685000000037627e-06	1.112487e-19	-2.915241e-07
7.705000000037725e-06	-5.963799e-19	-2.915241e-07
7.725000000037823e-06	6.537575e-19	-2.915241e-07
7.745000000037921e-06	-4.565076e-19	-2.915241e-07
7.765000000038019e-06	-7.248594e-22	-2.915241e-07
7.785000000038117e-06	8.468406e-20	-2.915241e-07
7.805000000038215e-06	8.688883e-20	-2.915241e-07
7.825000000038313e-06	1.117074e-19	-2.915241e-07
7.845000000038412e-06	1.012207e-19	-2.915241e-07
7.865000000038510e-06	-5.586291e-19	-2.915241e-07
7.885000000038608e-06	6.429776e-19	-2.915241e-07
7.905000000038706e-06	-4.708404e-19	-2.915241e-07
7.925000000038804e-06	-5.677134e-21	-2.915241e-07
7.945000000038902e-06	8.417306e-20	-2.915241e-07
7.965000000039000e-06	8.707767e-20	-2.915241e-07
7.985000000039098e-06	1.117482e-19	-2.915241e-07
8.005000000039196e-06	1.012346e-19	-2.915241e-07
8.025000000039294e-06	-5.586690e-19	-2.915241e-07
8.045000000039392e-06	1.002823e-19	-2.915241e-07
8.065000000039490e-06	1.422875e-20	-2.915241e-07
8.085000000039588e-06	9.718620e-20	-2.915241e-07
8.105000000039686e-06	1.211515e-20	-2.915241e-07
8.125000000039784e-06	1.106187e-21	-2.915241e-07
8.145000000039882e-06	-1.588561e-22	-2.915241e-07
8.165000000039981e-06	-3.068500e-22	-2.915241e-07
8.185000000040079e-06	-3.068014e-22	-2.915241e-07
8.205000000040177e-06	-3.067529e-22	-2.915241e-07
8.225000000040275e-06	-3.336211e-22	-2.915241e-07
8.245000000040373e-06	-3.066558e-22	-2.915241e-07
8.265000000040471e-06	6.367650e-20	-2.915241e-07
8.285000000040569e-06	7.968961e-20	-2.915241e-07
8.305000000040667e-06	1.112777e-19	-2.915241e-07
8.325000000040765e-06	1.016120e-19	-2.915241e-07
8.345000000040863e-06	-5.585069e-19	-2.915241e-07
8.365000000040961e-06	6.429921e-19	-2.915241e-07
8.385000000041059e-06	-4.708528e-19	-2.915241e-07
8.405000000041157e-06	-5.676106e-21	-2.915241e-07
8.425000000041255e-06	8.422792e-20	-2.915241e-07
8.445000000041353e-06	8.703833e-20	-2.915241e-07
8.465000000041452e-06	1.118030e-19	-2.915241e-07
8.485000000041550e-06	1.012087e-19	-2.915241e-07
8.505000000041648e-06	-5.586680e-19	-2.915241e-07
8.525000000041746e-06	6.429925e-19	-2.915241e-07
8.545000000041844e-06	-4.708793e-19	-2.915241e-07
8.565000000041942e-06	-5.662225e-21	-2.915241e-07
8.585000000042040e-06	8.422834e-20	-2.915241e-07
8.605000000042138e-06	8.707912e-20	-2.915241e-07
8.625000000042236e-06	1.118034e-19	-2.915241e-07
8.645000000042334e-06	1.012361e-19	-2.915241e-07
8.665000000042432e-06	-5.586676e-19	-2.915241e-07
8.685000000042530e-06	1.880321e-19	-2.915241e-07
8.705000000042628e-06	1.709624e-20	-2.915241e-07
8.725000000042726e-06	1.242247e-21	-2.915241e-07
8.745000000042824e-06	-1.304647e-22	-2.915241e-07
8.765000000042922e-06	-3.322929e-22	-2.915241e-07
8.785000000043021e-06	-2.918696e-22	-2.915241e-07
8.805000000043119e-06	-2.783634e-22	-2.915241e-07
8.825000000043217e-06	-3.186907e-22	-2.915241e-07
8.845000000043315e-06	-2.782675e-22	-2.915241e-07
8.865000000043413e-06	-3.185949e-22	-2.915241e-07
8.885000000043511e-06	6.367802e-20	-2.915241e-07
8.905000000043609e-06	7.970459e-20	-2.915241e-07
8.925000000043707e-06	1.112792e-19	-2.915241e-07
8.945000000043805e-06	1.016674e-19	-2.915241e-07
8.965000000043903e-06	-5.584785e-19	-2.915241e-07
8.985000000044001e-06	6.429936e-19	-2.915241e-07
9.005000000044099e-06	-4.708782e-19	-2.915241e-07
9.025000000044197e-06	-5.674591e-21	-2.915241e-07
9.045000000044295e-06	8.424289e-20	-2.915241e-07
9.065000000044393e-06	8.712059e-20	-2.915241e-07
9.085000000044492e-06	1.118180e-19	-2.915241e-07
9.105000000044590e-06	1.011968e-19	-2.915241e-07
9.125000000044688e-06	-5.586261e-19	-2.915241e-07
9.145000000044786e-06	6.430075e-19	-2.915241e-07
9.165000000044884e-06	-4.708913e-19	-2.915241e-07
9.185000000044982e-06	-5.674175e-21	-2.915241e-07
9.205000000045080e-06	8.427023e-20	-2.915241e-07
9.225000000045178e-06	8.709409e-20	-2.915241e-07
9.245000000045276e-06	1.117915e-19	-2.915241e-07
9.265000000045374e-06	1.011703e-19	-2.915241e-07
9.285000000045472e-06	-5.586660e-19	-2.915241e-07
9.305000000045570e-06	1.879932e-19	-2.915241e-07
9.325000000045668e-06	1.709775e-20	-2.915241e-07
9.345000000045766e-06	1.203376e-21	-2.915241e-07
9.365000000045864e-06	-1.424190e-22	-2.915241e-07
9.385000000045962e-06	-3.173310e-22	-2.915241e-07
9.405000000046061e-06	-3.172835e-22	-2.915241e-07
9.425000000046159e-06	-2.903195e-22	-2.915241e-07
9.445000000046257e-06	-3.171890e-22	-2.915241e-07
9.465000000046355e-06	-2.902250e-22	-2.915241e-07
9.485000000046453e-06	-3.036362e-22	-2.915241e-07
9.505000000046551e-06	-3.035890e-22	-2.915241e-07
9.525000000046649e-06	6.366610e-20	-2.915241e-07
9.545000000046747e-06	7.970613e-20	-2.915241e-07
9.565000000046845e-06	1.113077e-19	-2.915241e-07
9.585000000046943e-06	1.016420e-19	-2.915241e-07
9.605000000047041e-06	-5.584634e-19	-2.915241e-07
9.625000000047139e-06	6.429683e-19	-2.915241e-07
9.645000000047237e-06	-4.708767e-19	-2.915241e-07
9.665000000047335e-06	-5.632674e-21	-2.915241e-07
