time	V(n003)*10
3.325000000016249e-06	6.636365e-19
3.345000000016347e-06	-4.493847e-19
3.365000000016445e-06	-9.154584e-22
3.385000000016543e-06	8.394162e-20
3.405000000016641e-06	8.558383e-20
3.425000000016739e-06	1.102847e-19
3.445000000016837e-06	-5.874974e-19
3.465000000016935e-06	6.435580e-19
3.485000000017034e-06	-4.493846e-19
3.505000000017132e-06	-6.637033e-22
3.525000000017230e-06	8.374306e-20
3.545000000017328e-06	8.542501e-20
3.565000000017426e-06	1.102186e-19
3.585000000017524e-06	9.949055e-20
3.605000000017622e-06	-5.496978e-19
3.625000000017720e-06	6.331348e-19
3.645000000017818e-06	-4.634898e-19
3.665000000017916e-06	-5.471336e-21
3.685000000018014e-06	6.211135e-22
3.705000000018112e-06	-1.205624e-22
3.725000000018210e-06	-2.529954e-22
3.745000000018308e-06	-2.264954e-22
3.765000000018406e-06	-2.264842e-22
3.785000000018504e-06	-1.999842e-22
3.805000000018603e-06	-1.999730e-22
3.825000000018701e-06	-2.264507e-22
3.845000000018799e-06	-2.396839e-22
3.865000000018897e-06	-1.999395e-22
3.885000000018995e-06	6.296278e-20
3.905000000019093e-06	7.835270e-20
3.925000000019191e-06	1.097818e-19
3.945000000019289e-06	9.992782e-20
3.965000000019387e-06	1.152517e-19
3.985000000019485e-06	-5.866495e-19
4.005000000019583e-06	6.434921e-19
4.025000000019681e-06	-4.494241e-19
4.045000000019779e-06	-6.634218e-22
4.065000000019877e-06	8.371686e-20
4.085000000019975e-06	8.541204e-20
4.105000000020073e-06	1.102454e-19
4.125000000020172e-06	-5.874573e-19
4.145000000020270e-06	6.435584e-19
4.165000000020368e-06	-4.493975e-19
4.185000000020466e-06	6.641535e-19
4.205000000020564e-06	-4.490399e-19
4.225000000020662e-06	-2.303308e-20
4.245000000020760e-06	7.966406e-20
4.265000000020858e-06	1.144307e-19
4.285000000020956e-06	-5.866095e-19
4.305000000021054e-06	1.995924e-19
4.325000000021152e-06	1.978615e-20
4.345000000021250e-06	1.641306e-21
4.365000000021348e-06	-9.913416e-25
4.385000000021446e-06	-2.393798e-22
4.405000000021544e-06	-2.393688e-22
4.425000000021643e-06	-1.731357e-22
4.445000000021741e-06	-2.261023e-22
4.465000000021839e-06	-2.393357e-22
4.485000000021937e-06	-2.260803e-22
4.505000000022035e-06	-2.260692e-22
4.525000000022133e-06	6.296314e-20
4.545000000022231e-06	7.832657e-20
4.565000000022329e-06	1.097954e-19
4.585000000022427e-06	9.992818e-20
4.605000000022525e-06	1.152653e-19
4.625000000022623e-06	-5.866093e-19
4.645000000022721e-06	6.435322e-19
4.665000000022819e-06	-4.494237e-19
4.685000000022917e-06	-6.763084e-22
4.705000000023015e-06	8.373046e-20
4.725000000023113e-06	8.535943e-20
4.745000000023212e-06	1.101663e-19
4.765000000023310e-06	9.951767e-20
4.785000000023408e-06	-5.496971e-19
4.805000000023506e-06	6.331089e-19
4.825000000023604e-06	-4.634760e-19
4.845000000023702e-06	-5.483943e-21
4.865000000023800e-06	8.321401e-20
4.885000000023898e-06	8.561116e-20
4.905000000023996e-06	1.102856e-19
4.925000000024094e-06	3.222288e-20
4.945000000024192e-06	-6.335606e-19
4.965000000024290e-06	1.881761e-19
4.985000000024388e-06	6.828153e-19
5.005000000024486e-06	-6.516658e-19
5.025000000024584e-06	1.843749e-19
5.045000000024683e-06	1.770712e-20
5.065000000024781e-06	1.416496e-21
5.085000000024879e-06	-6.686822e-23
5.105000000024977e-06	-1.728127e-22
5.125000000025075e-06	-2.522683e-22
5.145000000025173e-06	6.295019e-20
5.165000000025271e-06	7.835335e-20
5.185000000025369e-06	1.097957e-19
5.205000000025467e-06	-5.870064e-19
5.225000000025565e-06	6.436650e-19
5.245000000025663e-06	-4.493836e-19
5.265000000025761e-06	-7.157126e-22
5.285000000025859e-06	8.375728e-20
5.305000000025957e-06	8.539949e-20
5.325000000026055e-06	1.102328e-19
5.345000000026153e-06	9.950475e-20
5.365000000026252e-06	-5.497365e-19
5.385000000026350e-06	6.331092e-19
5.405000000026448e-06	-4.635153e-19
5.425000000026546e-06	-5.496860e-21
5.445000000026644e-06	8.320110e-20
5.465000000026742e-06	8.559824e-20
5.485000000026840e-06	1.102594e-19
5.505000000026938e-06	9.954458e-20
5.525000000027036e-06	-5.497364e-19
5.545000000027134e-06	9.884278e-20
5.565000000027232e-06	1.406525e-20
5.585000000027330e-06	9.578331e-20
5.605000000027428e-06	1.194613e-20
5.625000000027526e-06	1.165182e-21
5.645000000027624e-06	-4.004934e-23
5.665000000027723e-06	-1.989716e-22
5.685000000027821e-06	-1.989608e-22
5.705000000027919e-06	-2.254389e-22
5.725000000028017e-06	-2.121837e-22
5.745000000028115e-06	-2.254174e-22
5.765000000028213e-06	6.301677e-20
5.785000000028311e-06	7.834047e-20
5.805000000028409e-06	1.097828e-19
5.825000000028507e-06	9.995532e-20
5.845000000028605e-06	-5.495641e-19
5.865000000028703e-06	6.331492e-19
5.885000000028801e-06	-4.635284e-19
5.905000000028899e-06	-5.470119e-21
5.925000000028997e-06	8.321460e-20
5.945000000029095e-06	8.562499e-20
5.965000000029193e-06	1.103259e-19
5.985000000029292e-06	9.950509e-20
6.005000000029390e-06	-5.497362e-19
6.025000000029488e-06	6.331361e-19
6.045000000029586e-06	-4.635150e-19
6.065000000029684e-06	-5.536253e-21
6.085000000029782e-06	8.321468e-20
6.105000000029880e-06	8.562508e-20
6.125000000029978e-06	1.102730e-19
6.145000000030076e-06	9.949194e-20
6.165000000030174e-06	-5.497493e-19
6.185000000030272e-06	1.851967e-19
6.205000000030370e-06	1.688662e-20
6.225000000030468e-06	1.297949e-21
6.245000000030566e-06	-5.297137e-23
6.265000000030664e-06	-1.854049e-22
6.285000000030763e-06	-2.251275e-22
6.305000000030861e-06	-2.383613e-22
6.325000000030959e-06	-2.383507e-22
6.345000000031057e-06	-2.383400e-22
6.365000000031155e-06	-1.721073e-22
6.385000000031253e-06	6.300386e-20
6.405000000031351e-06	7.835405e-20
6.425000000031449e-06	1.098361e-19
6.445000000031547e-06	9.992916e-20
6.465000000031645e-06	-5.496035e-19
6.485000000031743e-06	6.331496e-19
6.505000000031841e-06	-4.635545e-19
6.525000000031939e-06	-5.496276e-21
6.545000000032037e-06	8.321493e-20
6.565000000032135e-06	8.561207e-20
6.585000000032233e-06	1.102997e-19
6.605000000032332e-06	9.955841e-20
6.625000000032430e-06	-5.497226e-19
6.645000000032528e-06	6.331231e-19
6.665000000032626e-06	-4.634617e-19
6.685000000032724e-06	-5.482945e-21
6.705000000032822e-06	8.324150e-20
6.725000000032920e-06	8.559891e-20
6.745000000033018e-06	1.103263e-19
6.765000000033116e-06	9.947903e-20
6.785000000033214e-06	-5.497225e-19
6.805000000033312e-06	1.851573e-19
6.825000000033410e-06	1.687370e-20
6.845000000033508e-06	1.324767e-21
6.865000000033606e-06	-2.615351e-23
6.885000000033704e-06	-1.850760e-22
6.905000000033803e-06	-2.380432e-22
6.925000000033901e-06	-2.115438e-22
6.945000000033999e-06	-2.380222e-22
6.965000000034097e-06	-2.512561e-22
6.985000000034195e-06	-1.850235e-22
7.005000000034293e-06	-2.247463e-22
7.025000000034391e-06	6.297771e-20
7.045000000034489e-06	7.834114e-20
7.065000000034587e-06	1.097835e-19
7.085000000034685e-06	9.995599e-20
7.105000000034783e-06	-5.495634e-19
7.125000000034881e-06	6.331234e-19
7.145000000034979e-06	-4.635144e-19
7.165000000035077e-06	-5.522427e-21
7.185000000035175e-06	8.322851e-20
7.205000000035273e-06	8.559916e-20
7.225000000035372e-06	1.103001e-19
7.245000000035470e-06	9.953225e-20
7.265000000035568e-06	-5.496958e-19
7.285000000035666e-06	6.331235e-19
7.305000000035764e-06	-4.635143e-19
7.325000000035862e-06	6.593342e-19
7.345000000035960e-06	-4.495680e-19
7.365000000036058e-06	-2.277976e-20
7.385000000036156e-06	7.975843e-20
7.405000000036254e-06	1.144191e-19
7.425000000036352e-06	-3.997103e-20
7.445000000036450e-06	-2.793938e-21
7.465000000036548e-06	-2.509992e-22
7.485000000036646e-06	-2.244999e-22
7.505000000036744e-06	-1.847563e-22
7.525000000036842e-06	-1.715015e-22
7.545000000036941e-06	-2.112244e-22
7.565000000037039e-06	-1.847252e-22
7.585000000037137e-06	-2.244481e-22
7.605000000037235e-06	-1.979489e-22
7.625000000037333e-06	-5.824225e-19
7.645000000037431e-06	6.537453e-19
7.665000000037529e-06	-4.475811e-19
7.685000000037627e-06	6.636256e-19
7.705000000037725e-06	-4.493957e-19
7.725000000037823e-06	-2.311068e-20
7.745000000037921e-06	7.965268e-20
7.765000000038019e-06	1.143929e-19
7.785000000038117e-06	-5.866474e-19
7.805000000038215e-06	6.432293e-19
7.825000000038313e-06	-4.496207e-19
7.845000000038412e-06	6.641157e-19
7.865000000038510e-06	-4.490380e-19
7.885000000038608e-06	-2.301788e-20
7.905000000038706e-06	7.970574e-20
7.925000000038804e-06	1.144062e-19
7.945000000038902e-06	-5.866870e-19
7.965000000039000e-06	6.432426e-19
7.985000000039098e-06	-4.496603e-19
8.005000000039196e-06	6.641158e-19
8.025000000039294e-06	-4.490511e-19
8.045000000039392e-06	5.479315e-20
8.065000000039490e-06	1.089495e-19
8.085000000039588e-06	3.457760e-21
8.105000000039686e-06	-3.301342e-22
8.125000000039784e-06	-2.241686e-22
8.145000000039882e-06	-2.374028e-22
8.165000000039981e-06	-2.109037e-22
8.185000000040079e-06	-2.241379e-22
8.205000000040177e-06	-2.241277e-22
8.225000000040275e-06	-1.843842e-22
8.245000000040373e-06	-1.976184e-22
8.265000000040471e-06	-5.824090e-19
8.285000000040569e-06	6.537456e-19
8.305000000040667e-06	-4.475808e-19
8.325000000040765e-06	6.636126e-19
8.345000000040863e-06	-4.494483e-19
8.365000000040961e-06	-2.305737e-20
8.385000000041059e-06	7.965301e-20
8.405000000041157e-06	1.143799e-19
8.425000000041255e-06	-5.866736e-19
8.445000000041353e-06	6.432296e-19
8.465000000041452e-06	-4.496468e-19
8.485000000041550e-06	6.641027e-19
8.505000000041648e-06	-4.490509e-19
8.525000000041746e-06	-2.304404e-20
8.545000000041844e-06	7.966634e-20
8.565000000041942e-06	1.144065e-19
8.585000000042040e-06	1.003143e-19
8.605000000042138e-06	-5.500394e-19
8.625000000042236e-06	6.329388e-19
8.645000000042334e-06	-4.634872e-19
8.665000000042432e-06	-5.534915e-21
8.685000000042530e-06	5.707775e-22
8.705000000042628e-06	-1.046773e-22
8.725000000042726e-06	-1.708893e-22
8.745000000042824e-06	-2.238568e-22
8.765000000042922e-06	-1.841134e-22
8.785000000043021e-06	-2.238366e-22
8.805000000043119e-06	-2.105820e-22
8.825000000043217e-06	-2.238163e-22
8.845000000043315e-06	-2.238062e-22
8.865000000043413e-06	-1.840628e-22
8.885000000043511e-06	6.300514e-20
8.905000000043609e-06	7.834209e-20
8.925000000043707e-06	1.097976e-19
8.945000000043805e-06	9.994369e-20
8.965000000043903e-06	-5.496022e-19
8.985000000044001e-06	6.331376e-19
9.005000000044099e-06	-4.634738e-19
9.025000000044197e-06	-5.468502e-21
9.045000000044295e-06	8.317648e-20
9.065000000044393e-06	8.560011e-20
9.085000000044492e-06	1.103143e-19
9.105000000044590e-06	9.949346e-20
9.125000000044688e-06	-5.497080e-19
9.145000000044786e-06	6.331377e-19
9.165000000044884e-06	-4.635267e-19
9.185000000044982e-06	-5.468420e-21
9.205000000045080e-06	8.317656e-20
9.225000000045178e-06	8.562668e-20
9.245000000045276e-06	1.103143e-19
9.265000000045374e-06	9.946706e-20
9.285000000045472e-06	-5.497080e-19
9.305000000045570e-06	1.851718e-19
9.325000000045668e-06	1.686174e-20
9.345000000045766e-06	1.299555e-21
9.365000000045864e-06	-6.461065e-23
9.385000000045962e-06	-1.838004e-22
9.405000000046061e-06	-2.235237e-22
9.425000000046159e-06	-2.235137e-22
9.445000000046257e-06	-2.632369e-22
9.465000000046355e-06	-2.367381e-22
9.485000000046453e-06	-2.102393e-22
9.505000000046551e-06	-2.234737e-22
9.525000000046649e-06	6.300547e-20
9.545000000046747e-06	7.834241e-20
9.565000000046845e-06	1.097582e-19
9.585000000046943e-06	9.994402e-20
9.605000000047041e-06	-5.495886e-19
9.625000000047139e-06	6.330982e-19
9.645000000047237e-06	-4.635132e-19
9.665000000047335e-06	6.593353e-19
9.685000000047433e-06	-4.495668e-19
9.705000000047532e-06	-2.283156e-20
9.725000000047630e-06	7.977286e-20
9.745000000047728e-06	1.143806e-19
9.765000000047826e-06	-5.866332e-19
9.785000000047924e-06	6.432038e-19
9.805000000048022e-06	-4.496064e-19
9.825000000048120e-06	6.641167e-19
9.845000000048218e-06	-4.490237e-19
9.865000000048316e-06	-2.304339e-20
9.885000000048414e-06	7.970672e-20
9.905000000048512e-06	1.143807e-19
9.925000000048610e-06	-3.991679e-20
9.945000000048708e-06	-2.819165e-21
9.965000000048806e-06	-3.159602e-22
9.985000000048904e-06	-1.967506e-22
1.000500000004900e-05	-2.232296e-22
1.002500000004910e-05	-1.967308e-22
1.004500000004920e-05	-1.967210e-22
1.006500000004930e-05	-1.967111e-22
1.008500000004939e-05	-2.231901e-22
1.010500000004949e-05	-2.496690e-22
1.012500000004959e-05	-5.823948e-19
1.014500000004969e-05	6.537597e-19
1.016500000004979e-05	-4.475666e-19
1.018500000004989e-05	6.636135e-19
1.020500000004998e-05	-4.494076e-19
1.021500000005003e-05	-5.495751e-19
1.023500000005013e-05	6.331382e-19
1.025500000005023e-05	-4.635129e-19
1.027500000005033e-05	-5.454639e-21
1.029500000005042e-05	8.320359e-20
1.031500000005052e-05	8.560073e-20
1.033500000005062e-05	1.103149e-19
1.035500000005072e-05	9.949408e-20
1.037500000005082e-05	-5.497340e-19
1.039500000005091e-05	6.331516e-19
1.041500000005101e-05	-4.634466e-19
1.043500000005111e-05	-5.467803e-21
1.045500000005121e-05	8.319042e-20
1.047500000005131e-05	8.562730e-20
1.049500000005141e-05	1.102885e-19
1.051500000005150e-05	9.946768e-20
1.053500000005160e-05	-5.497471e-19
1.055500000005170e-05	1.851989e-19
1.057500000005180e-05	1.691533e-20
1.059500000005190e-05	1.313414e-21
1.061500000005199e-05	-5.075163e-23
1.063500000005209e-05	-1.699417e-22
1.065500000005219e-05	-1.964207e-22
1.067500000005229e-05	-2.228998e-22
1.069500000005239e-05	-1.566680e-22
1.071500000005248e-05	-2.361248e-22
1.073500000005258e-05	-2.228706e-22
1.075500000005268e-05	-1.963720e-22
1.077500000005278e-05	6.297959e-20
1.079500000005288e-05	7.835627e-20
1.081500000005297e-05	1.097986e-19
1.083500000005307e-05	9.991814e-20
1.085500000005317e-05	-5.495350e-19
1.087500000005327e-05	6.331120e-19
1.089500000005337e-05	-4.634861e-19
1.091500000005346e-05	6.593095e-19
1.093500000005356e-05	-4.495795e-19
1.095500000005366e-05	-2.281770e-20
1.097500000005376e-05	7.976023e-20
1.099500000005386e-05	1.144077e-19
1.101500000005395e-05	-5.866458e-19
1.103500000005405e-05	6.432441e-19
1.105500000005415e-05	-4.496058e-19
1.107500000005425e-05	6.640775e-19
1.109500000005435e-05	-4.490231e-19
1.111500000005445e-05	-2.297656e-20
1.113500000005454e-05	7.969409e-20
1.115500000005464e-05	1.144078e-19
1.117500000005474e-05	-3.991619e-20
1.119500000005484e-05	-2.765580e-21
1.121500000005494e-05	-3.153531e-22
1.123500000005503e-05	-2.226325e-22
1.125500000005513e-05	-2.358673e-22
1.127500000005523e-05	-2.226132e-22
1.129500000005533e-05	-2.358480e-22
1.131500000005543e-05	-1.961051e-22
1.133500000005552e-05	-2.623176e-22
1.135500000005562e-05	-2.490635e-22
1.137500000005572e-05	-5.824206e-19
1.139500000005582e-05	6.537471e-19
1.141500000005592e-05	-4.475528e-19
1.143500000005601e-05	6.636009e-19
1.145500000005611e-05	-4.493673e-19
1.147500000005621e-05	-2.308233e-20
1.149500000005631e-05	7.966778e-20
1.151500000005641e-05	1.143682e-19
1.153500000005650e-05	-5.866588e-19
1.155500000005660e-05	6.432443e-19
1.157500000005670e-05	-4.495658e-19
1.159500000005680e-05	6.641043e-19
1.161500000005690e-05	-4.490891e-19
1.163500000005699e-05	-2.304252e-20
1.165500000005709e-05	7.968110e-20
1.167500000005719e-05	1.143418e-19
1.169500000005729e-05	1.003291e-19
1.171500000005739e-05	-5.500379e-19
1.173500000005749e-05	6.329403e-19
1.175500000005758e-05	-4.635121e-19
1.177500000005768e-05	-5.520151e-21
1.179500000005778e-05	1.529361e-19
1.181500000005788e-05	1.082759e-19
1.183500000005798e-05	2.691432e-21
1.185500000005807e-05	-4.342418e-22
1.187500000005817e-05	-2.620549e-22
1.189500000005827e-05	-2.355565e-22
1.191500000005837e-05	-1.693249e-22
1.193500000005847e-05	-2.222931e-22
1.195500000005856e-05	-2.487724e-22
1.197500000005866e-05	-2.222741e-22
1.199500000005876e-05	-2.487534e-22
1.201500000005886e-05	-5.824071e-19
1.203500000005896e-05	6.536680e-19
1.205500000005905e-05	-4.475525e-19
1.207500000005915e-05	6.636145e-19
1.209500000005925e-05	-4.494067e-19
1.211500000005935e-05	-9.639391e-22
1.213500000005945e-05	8.399909e-20
1.215500000005954e-05	8.558833e-20
1.217500000005964e-05	1.103025e-19
1.219500000005974e-05	-5.874664e-19
1.221500000005984e-05	6.435625e-19
1.223500000005994e-05	-4.494199e-19
1.225500000006003e-05	-6.194856e-22
1.227500000006013e-05	8.369457e-20
1.229500000006023e-05	8.542949e-20
1.231500000006033e-05	1.102496e-19
1.233500000006043e-05	9.950827e-20
1.235500000006053e-05	-5.497065e-19
1.237500000006062e-05	6.331525e-19
1.239500000006072e-05	-4.634854e-19
1.241500000006082e-05	-5.493355e-21
1.243500000006092e-05	5.858486e-22
1.245500000006102e-05	-4.987381e-23
1.247500000006111e-05	-2.087974e-22
1.249500000006121e-05	-2.352769e-22
1.251500000006131e-05	-2.220230e-22
1.253500000006141e-05	-2.485025e-22
1.255500000006151e-05	-1.955154e-22
1.257500000006160e-05	-1.955060e-22
1.259500000006170e-05	-2.087411e-22
1.261500000006180e-05	-1.689984e-22
1.263500000006190e-05	6.298048e-20
1.265500000006200e-05	7.834391e-20
1.267500000006209e-05	1.097862e-19
1.269500000006219e-05	9.993226e-20
1.271500000006229e-05	-5.495606e-19
1.273500000006239e-05	6.331527e-19
1.275500000006249e-05	-4.634984e-19
1.277500000006258e-05	6.593766e-19
1.279500000006268e-05	-4.495653e-19
1.281500000006278e-05	-2.281682e-20
1.283500000006288e-05	7.970813e-20
1.285500000006298e-05	1.143821e-19
1.287500000006307e-05	-5.866450e-19
1.289500000006317e-05	6.432052e-19
1.291500000006327e-05	-4.496314e-19
1.293500000006337e-05	6.640917e-19
1.295500000006347e-05	-4.490752e-19
1.297500000006357e-05	-2.300217e-20
1.299500000006366e-05	7.965523e-20
1.301500000006376e-05	1.143822e-19
1.303500000006386e-05	-5.866448e-19
1.305500000006396e-05	1.996498e-19
1.307500000006406e-05	1.980380e-20
1.309500000006415e-05	1.685449e-21
1.311500000006425e-05	-2.307217e-23
1.313500000006435e-05	-2.217292e-22
1.315500000006445e-05	-2.084755e-22
1.317500000006455e-05	-2.481994e-22
1.319500000006464e-05	-2.349457e-22
1.321500000006474e-05	-2.084477e-22
1.323500000006484e-05	-2.349272e-22
1.325500000006494e-05	-2.481624e-22
1.327500000006504e-05	6.298078e-20
1.329500000006513e-05	7.834421e-20
1.331500000006523e-05	1.097998e-19
1.333500000006533e-05	9.994581e-20
1.335500000006543e-05	1.152432e-19
1.337500000006553e-05	-5.866050e-19
1.339500000006562e-05	6.435631e-19
1.341500000006572e-05	-4.494326e-19
1.343500000006582e-05	-6.719285e-22
1.345500000006592e-05	8.370834e-20
1.347500000006602e-05	8.545651e-20
1.349500000006611e-05	1.102369e-19
1.351500000006621e-05	-5.874791e-19
1.353500000006631e-05	6.436029e-19
1.355500000006641e-05	-4.493530e-19
1.357500000006651e-05	6.641582e-19
1.359500000006661e-05	-4.490749e-19
1.361500000006670e-05	-2.300187e-20
1.363500000006680e-05	7.969527e-20
1.365500000006690e-05	1.143692e-19
1.367500000006700e-05	-3.994150e-20
1.369500000006710e-05	-2.804136e-21
1.371500000006719e-05	-3.406654e-22
1.373500000006729e-05	-2.082121e-22
1.375500000006739e-05	-2.082029e-22
1.377500000006749e-05	-2.346826e-22
1.379500000006759e-05	-2.081846e-22
1.381500000006768e-05	-1.949310e-22
1.383500000006778e-05	-2.081663e-22
1.385500000006788e-05	-2.214015e-22
1.387500000006798e-05	-5.824460e-19
1.389500000006808e-05	6.537351e-19
1.391500000006817e-05	-4.475648e-19
1.393500000006827e-05	6.636153e-19
1.395500000006837e-05	-4.493926e-19
1.397500000006847e-05	-9.365893e-22
1.399500000006857e-05	8.403968e-20
1.401500000006866e-05	8.561567e-20
1.403500000006876e-05	1.102504e-19
1.405500000006886e-05	-5.874523e-19
1.407500000006896e-05	6.435634e-19
1.409500000006906e-05	-4.494190e-19
1.411500000006915e-05	-6.186271e-22
1.413500000006925e-05	8.373516e-20
1.415500000006935e-05	8.544360e-20
1.417500000006945e-05	1.101710e-19
