time	V(n003)*10
2.641500000012946e-05	-4.405072e-19
2.643500000012956e-05	6.531250e-19
2.645500000012966e-05	-4.423431e-19
2.647500000012976e-05	-2.250381e-20
2.649500000012986e-05	7.823055e-20
2.651500000012995e-05	1.127580e-19
2.653500000013005e-05	-5.773587e-19
2.655500000013015e-05	6.330450e-19
2.657500000013025e-05	-4.425529e-19
2.659500000013035e-05	6.535679e-19
2.661500000013044e-05	-4.419653e-19
2.663500000013054e-05	-2.245174e-20
2.665500000013064e-05	7.823051e-20
2.667500000013074e-05	1.127710e-19
2.669500000013084e-05	-5.773197e-19
2.671500000013094e-05	6.330580e-19
2.673500000013103e-05	-4.425269e-19
2.675500000013113e-05	6.536461e-19
2.677500000013123e-05	-4.419783e-19
2.679500000013133e-05	5.413669e-20
2.681500000013143e-05	1.072073e-19
2.683500000013152e-05	3.426309e-21
2.685500000013162e-05	-3.262236e-22
2.687500000013172e-05	-2.350167e-22
2.689500000013182e-05	-1.959287e-22
2.691500000013192e-05	-1.959298e-22
2.693500000013201e-05	-2.350199e-22
2.695500000013211e-05	-1.698727e-22
2.697500000013221e-05	-1.959330e-22
2.699500000013231e-05	-1.959342e-22
2.701500000013241e-05	-5.731631e-19
2.703500000013250e-05	6.433905e-19
2.705500000013260e-05	-4.405334e-19
2.707500000013270e-05	6.530728e-19
2.709500000013280e-05	-4.423562e-19
2.711500000013290e-05	-2.249084e-20
2.713500000013299e-05	7.823049e-20
2.715500000013309e-05	1.127449e-19
2.717500000013319e-05	9.851892e-20
2.719500000013329e-05	-5.411744e-19
2.721500000013339e-05	6.229216e-19
2.723500000013348e-05	-4.562204e-19
2.725500000013358e-05	-5.394526e-21
2.727500000013368e-05	8.209794e-20
2.729500000013378e-05	8.402859e-20
2.731500000013388e-05	1.086405e-19
2.733500000013398e-05	9.767194e-20
2.735500000013407e-05	-5.408096e-19
2.737500000013417e-05	6.231561e-19
2.739500000013427e-05	-4.561944e-19
2.741500000013437e-05	-5.433657e-21
2.743500000013447e-05	6.119744e-22
2.745500000013456e-05	-5.254586e-23
2.747500000013466e-05	-2.089030e-22
2.749500000013476e-05	-2.610228e-22
2.751500000013486e-05	-2.349649e-22
2.753500000013496e-05	-1.828473e-22
2.755500000013505e-05	-2.089075e-22
2.757500000013515e-05	-2.219384e-22
2.759500000013525e-05	-1.958802e-22
2.761500000013535e-05	-1.828516e-22
2.763500000013545e-05	6.221448e-20
2.765500000013554e-05	7.684905e-20
2.767500000013564e-05	1.082364e-19
2.769500000013574e-05	9.816685e-20
2.771500000013584e-05	-5.407186e-19
2.773500000013594e-05	6.231429e-19
2.775500000013603e-05	-4.561816e-19
2.777500000013613e-05	-5.368725e-21
2.779500000013623e-05	8.209768e-20
2.781500000013633e-05	8.401531e-20
2.783500000013643e-05	1.087315e-19
2.785500000013652e-05	9.771077e-20
2.787500000013662e-05	-5.408229e-19
2.789500000013672e-05	6.231298e-19
2.791500000013682e-05	-4.561686e-19
2.793500000013692e-05	6.488515e-19
2.795500000013702e-05	-4.424601e-19
2.797500000013711e-05	-2.228204e-20
2.799500000013721e-05	7.825688e-20
2.801500000013731e-05	1.127453e-19
2.803500000013741e-05	-5.773193e-19
2.805500000013751e-05	1.964078e-19
2.807500000013760e-05	1.945268e-20
2.809500000013770e-05	1.680268e-21
2.811500000013780e-05	2.550240e-23
2.813500000013790e-05	-1.829730e-22
2.815500000013800e-05	-2.090334e-22
2.817500000013809e-05	-2.090345e-22
2.819500000013819e-05	-2.220652e-22
2.821500000013829e-05	-2.220663e-22
2.823500000013839e-05	-1.569190e-22
2.825500000013849e-05	-1.569198e-22
2.827500000013858e-05	6.218829e-20
2.829500000013868e-05	7.694012e-20
2.831500000013878e-05	1.082363e-19
2.833500000013888e-05	9.811461e-20
2.835500000013898e-05	1.136058e-19
2.837500000013907e-05	-5.772927e-19
2.839500000013917e-05	6.332934e-19
2.841500000013927e-05	-4.423827e-19
2.843500000013937e-05	-6.775137e-22
2.845500000013947e-05	8.261941e-20
2.847500000013956e-05	8.384646e-20
2.849500000013966e-05	1.086017e-19
2.851500000013976e-05	-5.781534e-19
2.853500000013986e-05	6.333840e-19
2.855500000013996e-05	-4.423443e-19
2.857500000014006e-05	6.536463e-19
2.859500000014015e-05	-4.419521e-19
2.861500000014025e-05	-2.243852e-20
2.863500000014035e-05	7.821767e-20
2.865500000014045e-05	1.127191e-19
2.867500000014055e-05	-3.925880e-20
2.869500000014064e-05	-2.749753e-21
2.871500000014074e-05	-3.132112e-22
2.873500000014084e-05	-1.568565e-22
2.875500000014094e-05	-1.959463e-22
2.877500000014104e-05	-1.829177e-22
2.879500000014113e-05	-2.350374e-22
2.881500000014123e-05	-1.568604e-22
2.883500000014133e-05	-2.089801e-22
2.885500000014143e-05	-1.959514e-22
2.887500000014153e-05	-5.732153e-19
2.889500000014162e-05	6.433514e-19
2.891500000014172e-05	-4.404812e-19
2.893500000014182e-05	6.530988e-19
2.895500000014192e-05	-4.423562e-19
2.897500000014202e-05	-2.247783e-20
2.899500000014211e-05	7.820442e-20
2.901500000014221e-05	1.127710e-19
2.903500000014231e-05	9.853193e-20
2.905500000014241e-05	-5.411874e-19
2.907500000014251e-05	6.229347e-19
2.909500000014260e-05	-4.561944e-19
2.911500000014270e-05	-5.433631e-21
2.913500000014280e-05	8.209793e-20
2.915500000014290e-05	8.408070e-20
2.917500000014300e-05	1.087317e-19
2.919500000014310e-05	9.768496e-20
2.921500000014319e-05	-5.408878e-19
2.923500000014329e-05	6.231691e-19
2.925500000014339e-05	-4.561944e-19
2.927500000014349e-05	-5.394584e-21
2.929500000014359e-05	1.507252e-19
2.931500000014368e-05	1.065296e-19
2.933500000014378e-05	2.631355e-21
2.935500000014388e-05	-4.045467e-22
2.937500000014398e-05	-3.133400e-22
2.939500000014408e-05	-2.351633e-22
2.941500000014417e-05	-1.960753e-22
2.943500000014427e-05	-1.830466e-22
2.945500000014437e-05	-2.612257e-22
2.947500000014447e-05	-1.700191e-22
2.949500000014457e-05	-2.091089e-22
2.951500000014466e-05	-5.732154e-19
2.953500000014476e-05	6.434295e-19
2.955500000014486e-05	-4.405205e-19
2.957500000014496e-05	6.531248e-19
2.959500000014506e-05	-4.423303e-19
2.961500000014515e-05	-8.857073e-22
2.963500000014525e-05	8.288029e-20
2.965500000014535e-05	8.400310e-20
2.967500000014545e-05	1.087063e-19
2.969500000014555e-05	-5.781661e-19
2.971500000014564e-05	6.333842e-19
2.973500000014574e-05	-4.422919e-19
2.975500000014584e-05	-6.909686e-22
2.977500000014594e-05	8.259293e-20
2.979500000014604e-05	8.383301e-20
2.981500000014614e-05	1.086534e-19
2.983500000014623e-05	9.769787e-20
2.985500000014633e-05	-5.408228e-19
2.987500000014643e-05	6.231690e-19
2.989500000014653e-05	-4.561685e-19
2.991500000014663e-05	-5.420769e-21
2.993500000014672e-05	5.988025e-22
2.995500000014682e-05	-2.662858e-23
2.997500000014692e-05	-2.090449e-22
2.999500000014702e-05	-2.220756e-22
3.001500000014712e-05	-1.699578e-22
3.003500000014721e-05	-1.829884e-22
3.005500000014731e-05	-1.829893e-22
3.007500000014741e-05	-1.829904e-22
3.009500000014751e-05	-1.960211e-22
3.011500000014761e-05	-2.090520e-22
3.013500000014770e-05	6.220131e-20
3.015500000014780e-05	7.687496e-20
3.017500000014790e-05	1.082363e-19
3.019500000014800e-05	9.814066e-20
3.021500000014810e-05	1.135407e-19
3.023500000014819e-05	-5.773188e-19
3.025500000014829e-05	6.333065e-19
3.027500000014839e-05	-4.423566e-19
3.029500000014849e-05	-6.644980e-22
3.031500000014859e-05	8.267152e-20
3.033500000014868e-05	8.382039e-20
3.035500000014878e-05	1.086278e-19
3.037500000014888e-05	-5.781534e-19
3.039500000014898e-05	6.333318e-19
3.041500000014908e-05	-4.423052e-19
3.043500000014918e-05	6.536333e-19
3.045500000014927e-05	-4.419912e-19
3.047500000014937e-05	-2.243854e-20
3.049500000014947e-05	7.821765e-20
3.051500000014957e-05	1.127581e-19
3.053500000014967e-05	-5.773195e-19
3.055500000014976e-05	1.963947e-19
3.057500000014986e-05	1.943951e-20
3.059500000014996e-05	1.667097e-21
3.061500000015006e-05	-6.973624e-25
3.063500000015016e-05	-1.831134e-22
3.065500000015025e-05	-2.091739e-22
3.067500000015035e-05	-1.831156e-22
3.069500000015045e-05	-1.700868e-22
3.071500000015055e-05	-2.091768e-22
3.073500000015065e-05	-2.091779e-22
3.075500000015074e-05	-1.700898e-22
3.077500000015084e-05	6.218816e-20
3.079500000015094e-05	7.686180e-20
3.081500000015104e-05	1.081840e-19
3.083500000015114e-05	9.816659e-20
3.085500000015123e-05	1.135666e-19
3.087500000015133e-05	-5.773189e-19
3.089500000015143e-05	6.333715e-19
3.091500000015153e-05	-4.423567e-19
3.093500000015163e-05	-6.646241e-22
3.095500000015172e-05	8.256716e-20
3.097500000015182e-05	8.383329e-20
3.099500000015192e-05	1.086016e-19
3.101500000015202e-05	-5.781535e-19
3.103500000015212e-05	6.333447e-19
3.105500000015222e-05	-4.423314e-19
3.107500000015231e-05	6.536331e-19
3.109500000015241e-05	-4.419783e-19
3.111500000015251e-05	-2.241260e-20
3.113500000015261e-05	7.821752e-20
3.115500000015271e-05	1.127320e-19
3.117500000015280e-05	-3.928500e-20
3.119500000015290e-05	-2.710804e-21
3.121500000015300e-05	-3.263810e-22
3.123500000015310e-05	-1.960855e-22
3.125500000015320e-05	-1.700272e-22
3.127500000015329e-05	-2.091171e-22
3.129500000015339e-05	-2.221478e-22
3.131500000015349e-05	-1.570005e-22
3.133500000015359e-05	-2.221497e-22
3.135500000015369e-05	-1.960914e-22
3.137500000015378e-05	-5.732154e-19
3.139500000015388e-05	6.434164e-19
3.141500000015398e-05	-4.404814e-19
3.143500000015408e-05	6.530727e-19
3.145500000015418e-05	-4.423303e-19
3.147500000015427e-05	-9.378382e-22
3.149500000015437e-05	8.291936e-20
3.151500000015447e-05	8.397703e-20
3.153500000015457e-05	1.086671e-19
3.155500000015467e-05	-5.781401e-19
3.157500000015476e-05	6.333451e-19
3.159500000015486e-05	-4.422919e-19
3.161500000015496e-05	-6.518926e-22
3.163500000015506e-05	8.261898e-20
3.165500000015516e-05	8.384602e-20
3.167500000015526e-05	1.086534e-19
3.169500000015535e-05	9.769785e-20
3.171500000015545e-05	-5.408749e-19
3.173500000015555e-05	6.231560e-19
3.175500000015565e-05	-4.561685e-19
3.177500000015575e-05	-5.394723e-21
3.179500000015584e-05	1.507381e-19
3.181500000015594e-05	1.065295e-19
3.183500000015604e-05	2.605157e-21
3.185500000015614e-05	-4.177152e-22
3.187500000015624e-05	-2.222710e-22
3.189500000015633e-05	-1.962125e-22
3.191500000015643e-05	-1.571243e-22
3.193500000015653e-05	-2.092438e-22
3.195500000015663e-05	-1.831853e-22
3.197500000015673e-05	-1.962158e-22
3.199500000015682e-05	-2.222762e-22
3.201500000015692e-05	-5.732025e-19
3.203500000015702e-05	6.434423e-19
3.205500000015712e-05	-4.405467e-19
3.207500000015722e-05	6.530595e-19
3.209500000015731e-05	-4.422783e-19
3.211500000015741e-05	-9.379632e-22
3.213500000015751e-05	8.286712e-20
3.215500000015761e-05	8.400296e-20
3.217500000015771e-05	1.086931e-19
3.219500000015780e-05	-5.781532e-19
3.221500000015790e-05	6.333580e-19
3.223500000015800e-05	-4.423181e-19
3.225500000015810e-05	6.536074e-19
3.227500000015820e-05	-4.419650e-19
3.229500000015830e-05	-2.242535e-20
3.231500000015839e-05	7.819175e-20
3.233500000015849e-05	1.127062e-19
3.235500000015859e-05	-5.773454e-19
3.237500000015869e-05	6.330844e-19
3.239500000015879e-05	-4.425266e-19
3.241500000015888e-05	6.535683e-19
3.243500000015898e-05	-6.424269e-19
3.245500000015908e-05	1.097596e-19
3.247500000015918e-05	1.079234e-19
3.249500000015928e-05	7.472620e-20
3.251500000015937e-05	3.325094e-20
3.253500000015947e-05	1.038334e-19
3.255500000015957e-05	3.010113e-21
3.257500000015967e-05	-3.385011e-22
3.259500000015977e-05	-2.082056e-22
3.261500000015986e-05	-2.082069e-22
3.263500000015996e-05	-5.731885e-19
3.265500000016006e-05	6.433652e-19
3.267500000016016e-05	-4.405456e-19
3.269500000016026e-05	-1.211882e-21
3.271500000016035e-05	8.230655e-20
3.273500000016045e-05	8.376813e-20
3.275500000016055e-05	1.086537e-19
3.277500000016065e-05	-5.781795e-19
3.279500000016075e-05	6.333708e-19
3.281500000016084e-05	-4.423184e-19
3.283500000016094e-05	6.536461e-19
3.285500000016104e-05	-4.419783e-19
3.287500000016114e-05	-2.245170e-20
3.289500000016124e-05	7.820448e-20
3.291500000016134e-05	1.127319e-19
3.293500000016143e-05	9.853199e-20
3.295500000016153e-05	-5.412264e-19
3.297500000016163e-05	6.229347e-19
3.299500000016173e-05	-4.562334e-19
3.301500000016183e-05	-5.381450e-21
3.303500000016192e-05	8.215011e-20
3.305500000016202e-05	9.778637e-20
3.307500000016212e-05	1.046146e-19
3.309500000016222e-05	2.853138e-21
3.311500000016232e-05	-4.433574e-22
3.313500000016241e-05	-2.479134e-22
3.315500000016251e-05	-1.827664e-22
3.317500000016261e-05	-2.088267e-22
3.319500000016271e-05	-2.218575e-22
3.321500000016281e-05	-1.827697e-22
3.323500000016290e-05	-1.697410e-22
3.325500000016300e-05	-5.731761e-19
3.327500000016310e-05	6.433777e-19
3.329500000016320e-05	-4.404941e-19
3.331500000016330e-05	6.531120e-19
3.333500000016339e-05	-4.423170e-19
3.335500000016349e-05	-2.250374e-20
3.337500000016359e-05	7.825669e-20
3.339500000016369e-05	1.127190e-19
3.341500000016379e-05	-5.773326e-19
3.343500000016388e-05	6.330190e-19
3.345500000016398e-05	-4.425398e-19
3.347500000016408e-05	6.535680e-19
3.349500000016418e-05	-4.419782e-19
3.351500000016428e-05	-2.247772e-20
3.353500000016438e-05	7.820452e-20
3.355500000016447e-05	1.127711e-19
3.357500000016457e-05	-5.773456e-19
3.359500000016467e-05	6.330190e-19
3.361500000016477e-05	-4.424878e-19
3.363500000016487e-05	6.535289e-19
3.365500000016496e-05	-4.419783e-19
3.367500000016506e-05	5.418889e-20
3.369500000016516e-05	1.072726e-19
3.371500000016526e-05	3.452446e-21
3.373500000016536e-05	-3.131166e-22
3.375500000016545e-05	-2.219097e-22
3.377500000016555e-05	-1.697920e-22
3.379500000016565e-05	-1.828226e-22
3.381500000016575e-05	-2.088829e-22
3.383500000016585e-05	-1.828248e-22
3.385500000016594e-05	-1.958553e-22
3.387500000016604e-05	-5.731891e-19
3.389500000016614e-05	6.433776e-19
3.391500000016624e-05	-4.404811e-19
3.393500000016634e-05	6.530599e-19
3.395500000016643e-05	-4.422910e-19
3.397500000016653e-05	-2.247773e-20
3.399500000016663e-05	7.824360e-20
3.401500000016673e-05	1.127450e-19
3.403500000016683e-05	-5.773326e-19
3.405500000016692e-05	6.330320e-19
3.407500000016702e-05	-4.425269e-19
3.409500000016712e-05	6.535549e-19
3.411500000016722e-05	-4.419783e-19
3.413500000016732e-05	-2.243868e-20
3.415500000016742e-05	7.820447e-20
3.417500000016751e-05	1.127580e-19
3.419500000016761e-05	9.854502e-20
3.421500000016771e-05	-5.411874e-19
3.423500000016781e-05	6.229086e-19
3.425500000016791e-05	-4.561813e-19
3.427500000016800e-05	-5.407517e-21
3.429500000016810e-05	1.507514e-19
3.431500000016820e-05	1.065037e-19
3.433500000016830e-05	2.644481e-21
3.435500000016840e-05	-4.044501e-22
3.437500000016849e-05	-2.350652e-22
3.439500000016859e-05	-1.959774e-22
3.441500000016869e-05	-2.220378e-22
3.443500000016879e-05	-2.220390e-22
3.445500000016889e-05	-1.829511e-22
3.447500000016898e-05	-1.438630e-22
3.449500000016908e-05	-1.959826e-22
3.451500000016918e-05	-5.731762e-19
3.453500000016928e-05	6.433644e-19
3.455500000016938e-05	-4.404813e-19
3.457500000016947e-05	6.530727e-19
3.459500000016957e-05	-4.423693e-19
3.461500000016967e-05	-9.247004e-22
3.463500000016977e-05	8.290645e-20
3.465500000016987e-05	8.404229e-20
3.467500000016996e-05	1.086673e-19
3.469500000017006e-05	-5.781530e-19
3.471500000017016e-05	6.333452e-19
3.473500000017026e-05	-4.423178e-19
3.475500000017036e-05	-7.039034e-22
3.477500000017046e-05	8.257999e-20
3.479500000017055e-05	8.388522e-20
3.481500000017065e-05	1.086275e-19
3.483500000017075e-05	9.767190e-20
3.485500000017085e-05	-5.408357e-19
3.487500000017095e-05	6.231561e-19
3.489500000017104e-05	-4.561814e-19
3.491500000017114e-05	-5.381586e-21
3.493500000017124e-05	6.119265e-22
3.495500000017134e-05	-6.562347e-23
3.497500000017144e-05	-2.350102e-22
3.499500000017153e-05	-2.089522e-22
3.501500000017163e-05	-1.959236e-22
3.503500000017173e-05	-1.828950e-22
3.505500000017183e-05	-1.828961e-22
3.507500000017193e-05	-2.219862e-22
3.509500000017202e-05	-2.089576e-22
3.511500000017212e-05	-2.350181e-22
3.513500000017222e-05	6.212323e-20
3.515500000017232e-05	7.691415e-20
3.517500000017242e-05	1.082494e-19
3.519500000017251e-05	9.811469e-20
3.521500000017261e-05	1.135929e-19
3.523500000017271e-05	-5.773187e-19
3.525500000017281e-05	6.333065e-19
3.527500000017291e-05	-4.423695e-19
3.529500000017300e-05	-6.774348e-22
3.531500000017310e-05	8.263252e-20
3.533500000017320e-05	8.385957e-20
3.535500000017330e-05	1.086800e-19
3.537500000017340e-05	-5.781793e-19
3.539500000017350e-05	6.333189e-19
3.541500000017359e-05	-4.422921e-19
3.543500000017369e-05	6.536594e-19
3.545500000017379e-05	-4.419780e-19
3.547500000017389e-05	-2.246450e-20
3.549500000017399e-05	7.821774e-20
3.551500000017408e-05	1.127322e-19
3.553500000017418e-05	-5.773454e-19
3.555500000017428e-05	1.964078e-19
3.557500000017438e-05	1.941355e-20
3.559500000017448e-05	1.667190e-21
3.561500000017457e-05	-3.969422e-23
3.563500000017467e-05	-2.090809e-22
3.565500000017477e-05	-2.221115e-22
3.567500000017487e-05	-1.830236e-22
3.569500000017497e-05	-2.481729e-22
3.571500000017506e-05	-2.090852e-22
3.573500000017516e-05	-1.830269e-22
3.575500000017526e-05	-2.090870e-22
3.577500000017536e-05	6.216219e-20
3.579500000017546e-05	7.687493e-20
3.581500000017555e-05	1.082362e-19
3.583500000017565e-05	9.816668e-20
3.585500000017575e-05	1.135927e-19
3.587500000017585e-05	-5.773058e-19
3.589500000017595e-05	6.332804e-19
3.591500000017604e-05	-4.423827e-19
3.593500000017614e-05	-6.775627e-22
3.595500000017624e-05	8.263239e-20
3.597500000017634e-05	8.384641e-20
3.599500000017644e-05	1.086277e-19
3.601500000017654e-05	-5.781664e-19
3.603500000017663e-05	6.333318e-19
3.605500000017673e-05	-4.423183e-19
3.607500000017683e-05	6.535811e-19
3.609500000017693e-05	-4.419652e-19
3.611500000017703e-05	-2.242554e-20
3.613500000017712e-05	7.821761e-20
3.615500000017722e-05	1.127451e-19
3.617500000017732e-05	-3.927188e-20
3.619500000017742e-05	-2.749802e-21
3.621500000017752e-05	-3.002308e-22
3.623500000017761e-05	-2.090245e-22
3.625500000017771e-05	-2.090256e-22
3.627500000017781e-05	-2.611455e-22
3.629500000017791e-05	-1.829687e-22
3.631500000017801e-05	-2.090292e-22
3.633500000017810e-05	-1.699412e-22
3.635500000017820e-05	-1.960014e-22
3.637500000017830e-05	-5.731892e-19
3.639500000017840e-05	6.433644e-19
3.641500000017850e-05	-4.405073e-19
3.643500000017859e-05	6.531118e-19
3.645500000017869e-05	-4.423302e-19
3.647500000017879e-05	-8.856297e-22
3.649500000017889e-05	8.291945e-20
3.651500000017899e-05	8.404227e-20
3.653500000017908e-05	1.086672e-19
3.655500000017918e-05	-5.781660e-19
3.657500000017928e-05	6.333582e-19
3.659500000017938e-05	-4.423179e-19
3.661500000017948e-05	-6.648320e-22
3.663500000017958e-05	8.263210e-20
3.665500000017967e-05	8.384611e-20
3.667500000017977e-05	1.086274e-19
3.669500000017987e-05	9.772400e-20
3.671500000017997e-05	-5.408357e-19
3.673500000018007e-05	6.231691e-19
3.675500000018016e-05	-4.561814e-19
3.677500000018026e-05	-5.433721e-21
3.679500000018036e-05	1.507773e-19
3.681500000018046e-05	1.065426e-19
3.683500000018056e-05	2.644337e-21
3.685500000018065e-05	-4.436839e-22
3.687500000018075e-05	-2.612696e-22
3.689500000018085e-05	-2.743004e-22
3.691500000018095e-05	-1.830940e-22
3.693500000018105e-05	-2.221839e-22
3.695500000018114e-05	-2.352146e-22
3.697500000018124e-05	-2.221861e-22
3.699500000018134e-05	-2.091574e-22
3.701500000018144e-05	-5.731633e-19
3.703500000018154e-05	6.433903e-19
3.705500000018163e-05	-4.404945e-19
3.707500000018173e-05	6.531248e-19
3.709500000018183e-05	-4.423434e-19
3.711500000018193e-05	-9.248445e-22
3.713500000018203e-05	8.288024e-20
3.715500000018212e-05	8.399002e-20
3.717500000018222e-05	1.087062e-19
3.719500000018232e-05	-5.781531e-19
3.721500000018242e-05	6.334103e-19
3.723500000018252e-05	-4.423180e-19
3.725500000018262e-05	-6.519278e-22
3.727500000018271e-05	8.265803e-20
3.729500000018281e-05	8.387205e-20
3.731500000018291e-05	1.086273e-19
3.733500000018301e-05	9.769782e-20
3.735500000018311e-05	-5.408619e-19
3.737500000018320e-05	6.231559e-19
3.739500000018330e-05	-4.561425e-19
3.741500000018340e-05	-5.355668e-21
3.743500000018350e-05	9.339615e-20
3.745500000018360e-05	1.171368e-20
3.747500000018369e-05	1.120600e-21
3.749500000018379e-05	-2.600938e-23
3.751500000018389e-05	-1.953961e-22
3.753500000018399e-05	-2.084272e-22
3.755500000018409e-05	-2.084286e-22
3.757500000018418e-05	-2.084299e-22
3.759500000018428e-05	-1.823718e-22
3.761500000018438e-05	-2.344917e-22
3.763500000018448e-05	6.214981e-20
3.765500000018458e-05	7.684952e-20
3.767500000018467e-05	1.082238e-19
3.769500000018477e-05	-5.777104e-19
3.771500000018487e-05	6.335142e-19
3.773500000018497e-05	-4.423182e-19
3.775500000018507e-05	6.535942e-19
3.777500000018516e-05	-4.419912e-19
3.779500000018526e-05	-2.245157e-20
3.781500000018536e-05	7.820461e-20
3.783500000018546e-05	1.127321e-19
3.785500000018556e-05	-5.773586e-19
3.787500000018566e-05	6.330581e-19
3.789500000018575e-05	-4.425007e-19
3.791500000018585e-05	6.535290e-19
3.793500000018595e-05	-4.419261e-19
3.795500000018605e-05	-2.239950e-20
3.797500000018615e-05	7.821760e-20
3.799500000018624e-05	1.126929e-19
3.801500000018634e-05	-5.773065e-19
3.803500000018644e-05	6.330581e-19
3.805500000018654e-05	1.043682e-20
3.807500000018664e-05	-3.166108e-21
3.809500000018673e-05	-7.035037e-22
3.811500000018683e-05	-2.604969e-22
3.813500000018693e-05	-1.823202e-22
3.815500000018703e-05	-1.953512e-22
3.817500000018713e-05	-1.953524e-22
3.819500000018722e-05	-1.692944e-22
3.821500000018732e-05	-2.083846e-22
3.823500000018742e-05	-2.083859e-22
3.825500000018752e-05	-5.732017e-19
3.827500000018762e-05	6.433651e-19
3.829500000018771e-05	-4.405198e-19
3.831500000018781e-05	-1.186001e-21
3.833500000018791e-05	8.225425e-20
3.835500000018801e-05	8.376795e-20
3.837500000018811e-05	1.086275e-19
3.839500000018820e-05	9.771098e-20
3.841500000018830e-05	-5.408487e-19
3.843500000018840e-05	6.231170e-19
3.845500000018850e-05	-4.561553e-19
3.847500000018860e-05	-5.420676e-21
3.849500000018870e-05	8.214997e-20
3.851500000018879e-05	8.404153e-20
3.853500000018889e-05	1.087316e-19
3.855500000018899e-05	9.775003e-20
3.857500000018909e-05	-5.408487e-19
3.859500000018919e-05	6.231430e-19
3.861500000018928e-05	-4.561814e-19
3.863500000018938e-05	-5.407687e-21
3.865500000018948e-05	8.208478e-20
3.867500000018958e-05	1.246945e-20
3.869500000018968e-05	8.886364e-21
3.871500000018977e-05	1.407345e-21
3.873500000018987e-05	-3.894716e-23
3.875500000018997e-05	-2.083343e-22
3.877500000019007e-05	-1.822763e-22
3.879500000019017e-05	-2.083368e-22
3.881500000019026e-05	-1.822788e-22
3.883500000019036e-05	-1.953098e-22
3.885500000019046e-05	-1.822815e-22
3.887500000019056e-05	-2.083422e-22
3.889500000019066e-05	6.216293e-20
3.891500000019075e-05	7.692779e-20
3.893500000019085e-05	1.082109e-19
3.895500000019095e-05	-5.777493e-19
3.897500000019105e-05	6.335013e-19
3.899500000019115e-05	-4.423572e-19
3.901500000019124e-05	6.535942e-19
3.903500000019134e-05	-4.420041e-19
3.905500000019144e-05	-2.246451e-20
3.907500000019154e-05	7.823076e-20
3.909500000019164e-05	1.127452e-19
3.911500000019174e-05	-5.773325e-19
3.913500000019183e-05	6.330321e-19
3.915500000019193e-05	-4.424485e-19
3.917500000019203e-05	6.535160e-19
3.919500000019213e-05	-4.419781e-19
3.921500000019223e-05	-2.243850e-20
3.923500000019232e-05	7.820466e-20
3.925500000019242e-05	1.126930e-19
3.927500000019252e-05	-5.773325e-19
3.929500000019262e-05	1.202490e-19
3.931500000019272e-05	1.097608e-19
3.933500000019281e-05	1.358942e-20
3.935500000019291e-05	1.393689e-21
3.937500000019301e-05	-1.351321e-23
3.939500000019311e-05	-1.828996e-22
3.941500000019321e-05	-1.829006e-22
3.943500000019330e-05	-2.219908e-22
3.945500000019340e-05	-2.350216e-22
3.947500000019350e-05	-1.959337e-22
3.949500000019360e-05	-2.089645e-22
3.951500000019370e-05	6.218837e-20
3.953500000019379e-05	7.688808e-20
3.955500000019389e-05	1.082103e-19
3.957500000019399e-05	9.816680e-20
3.959500000019409e-05	1.135538e-19
3.961500000019419e-05	-5.773187e-19
3.963500000019428e-05	6.333326e-19
3.965500000019438e-05	-4.423565e-19
3.967500000019448e-05	-6.644107e-22
3.969500000019458e-05	8.261949e-20
3.971500000019468e-05	8.383350e-20
3.973500000019478e-05	1.086409e-19
3.975500000019487e-05	-5.781793e-19
3.977500000019497e-05	6.333449e-19
3.979500000019507e-05	-4.422660e-19
3.981500000019517e-05	6.535942e-19
3.983500000019527e-05	-4.419911e-19
3.985500000019536e-05	-2.249057e-20
3.987500000019546e-05	7.817865e-20
3.989500000019556e-05	1.127452e-19
3.991500000019566e-05	-5.773064e-19
3.993500000019576e-05	1.964078e-19
3.995500000019585e-05	1.942657e-20
3.997500000019595e-05	1.680213e-21
3.999500000019605e-05	1.241836e-23
4.001500000019615e-05	-2.221164e-22
4.003500000019625e-05	-1.960581e-22
4.005500000019634e-05	-1.830294e-22
4.007500000019644e-05	-2.221192e-22
4.009500000019654e-05	-2.090907e-22
4.011500000019664e-05	-1.830324e-22
4.013500000019674e-05	6.214915e-20
4.015500000019683e-05	7.692704e-20
4.017500000019693e-05	1.082232e-19
4.019500000019703e-05	9.814062e-20
4.021500000019713e-05	1.135536e-19
4.023500000019723e-05	-5.773188e-19
4.025500000019732e-05	6.333064e-19
4.027500000019742e-05	-4.423436e-19
4.029500000019752e-05	-6.645375e-22
4.031500000019762e-05	8.264542e-20
4.033500000019772e-05	8.387247e-20
4.035500000019782e-05	1.086277e-19
4.037500000019791e-05	-5.781664e-19
4.039500000019801e-05	6.333839e-19
4.041500000019811e-05	-4.423183e-19
4.043500000019821e-05	6.536463e-19
4.045500000019831e-05	-4.419652e-19
4.047500000019840e-05	-2.243857e-20
4.049500000019850e-05	7.817852e-20
4.051500000019860e-05	1.127320e-19
4.053500000019870e-05	-5.773326e-19
4.055500000019880e-05	1.963816e-19
4.057500000019889e-05	1.945250e-20
4.059500000019899e-05	1.640999e-21
4.061500000019909e-05	-7.367981e-25
4.063500000019919e-05	-1.961824e-22
4.065500000019929e-05	-2.222428e-22
4.067500000019938e-05	-1.831548e-22
4.069500000019948e-05	-1.961854e-22
